"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"SORBI_3003G345700",4.68174765622109e-09,3,"Yes","3.107782e-06,7.809598e-10,0.003394139"
"SORBI_3001G281500",4.7404398184625e-09,4,"Yes","1.964076e-06,1.964076e-06,6.777868e-10,9.726747e-07"
"SORBI_3002G274600",5.03449459898775e-09,5,"Yes","0.0004208026,0.9941035,4.950633e-10,0.7703149,0.3900283"
"SORBI_3001G258200",5.19368026363765e-09,4,"Yes","6.971246e-10,0.005783556,0.3955605,0.06710488"
"SORBI_3004G084300",6.09406869411799e-09,2,"Yes","3.115723e-09,0.01016992"
"SORBI_3001G253000",6.249339e-09,1,"No","6.249339e-09"
"SORBI_3001G262500",6.63636734454798e-09,5,"Yes","2.928956e-08,2.928956e-08,2.928956e-08,2.928956e-08,6.762411e-10"
"SORBI_3010G053500",6.95545199214109e-09,4,"Yes","0.1146554,7.199459e-07,9.853238e-10,0.1251624"
"SORBI_3001G359200",7.29447846570253e-09,3,"Yes","0.1760111,1.217051e-09,0.01778528"
"SORBI_3005G008500",8.410393e-09,1,"No","8.410393e-09"
"SORBI_3001G092250",9.08078245931421e-09,4,"Yes","1.251153e-06,0.0004274936,0.477925,4.104544e-06"
"SORBI_3010G050400",9.26916532417721e-09,5,"Yes","2.917974e-08,2.867893e-06,5.444872e-08,1.223921e-08,1.223921e-08"
"SORBI_3002G304500",9.325396e-09,1,"No","9.325396e-09"
"SORBI_3003G422200",9.363379e-09,1,"No","9.363379e-09"
"SORBI_3004G202900",1.06940195587768e-08,2,"Yes","5.34805e-09,0.8355733"
"SORBI_3001G317000",1.09264004510834e-08,3,"Yes","0.000376618,1.834161e-09,0.972017"
"SORBI_3003G022900",1.1046961234662e-08,5,"Yes","0.04210902,2.655028e-07,2.203769e-07,0.02680974,0.1165114"
"SORBI_3009G004300",1.18136976867689e-08,2,"Yes","0.6698737,5.906831e-09"
"SORBI_3001G246700",1.2488369005581e-08,5,"Yes","0.3422925,0.1367611,1.14383e-09,0.07158927,0.09933122"
"SORBI_3010G082000",1.380234e-08,1,"No","1.380234e-08"
"SORBI_3003G320300",1.55784816158189e-08,2,"Yes","7.789265e-09,0.6338952"
"SORBI_3004G215100",1.62698999828237e-08,3,"Yes","2.724016e-09,0.1702407,0.1050552"
"SORBI_3001G065300",1.8395090672918e-08,3,"Yes","0.00334707,0.001292101,3.077863e-09"
"SORBI_3006G218600",1.96509762906416e-08,3,"Yes","0.2756552,3.280793e-09,0.5466305"
"SORBI_3004G153100",1.9955899821511e-08,5,"Yes","0.3764928,1.963433e-08,1.963433e-08,0.3699227,0.5231335"
"SORBI_3006G280200",2.1354370938198e-08,4,"Yes","3.828747e-05,7.157036e-07,4.56534e-08,3.0298e-08"
"SORBI_3001G447700",2.2357666717987e-08,4,"Yes","7.652565e-06,0.9923896,2.994477e-09,0.4186199"
"SORBI_3002G340350",2.4219843131057e-08,14,"Yes","3.136825e-07,0.5557511,1.528925e-09,0.6935769,0.6944035,0.001004135,0.0006157463,0.06680769,4.287424e-07,0.0006197608,9.910318e-05,6.095651e-05,0.6449038,0.09017918"
"SORBI_3002G295900",2.6502033567688e-08,2,"Yes","1.376105e-08,0.9426952"
"SORBI_3007G023000",3.963892e-08,1,"No","3.963892e-08"
"SORBI_3001G131900",4.05419759985648e-08,4,"Yes","5.43916e-09,0.1482532,0.3114249,0.001004671"
"SORBI_3008G002400",4.322201e-08,1,"No","4.322201e-08"
"SORBI_3010G199800",4.750454e-08,1,"No","4.750454e-08"
"SORBI_3005G124100",4.75352822659758e-08,2,"Yes","2.37681e-08,0.2527361"
"SORBI_3006G216000",5.01912457151477e-08,2,"Yes","2.269566e-07,2.509578e-08"
"SORBI_3003G047100",5.020002e-08,1,"No","5.020002e-08"
"SORBI_3003G199900",5.22190116702959e-08,3,"Yes","0.08169579,0.04326479,8.705989e-09"
"SORBI_3010G232700",5.321003e-08,1,"No","5.321003e-08"
"SORBI_3002G306500",5.40452200770147e-08,7,"Yes","5.326147e-07,5.326147e-07,5.326147e-07,0.002839005,9.359209e-08,1.077542e-06,0.8925594"
"SORBI_3001G255800",5.53610773890156e-08,15,"Yes","0.3250246,1.291737e-07,0.3840231,0.03306555,0.3878678,0.2053325,0.9443243,0.5332378,0.9266299,0.9327839,1.394742e-08,2.228749e-07,0.09824174,0.4765648,0.4765648"
"SORBI_3010G052700",5.555331e-08,1,"No","5.555331e-08"
"SORBI_3001G081700",5.643819e-08,1,"No","5.643819e-08"
"SORBI_3002G314700",5.913542e-08,1,"No","5.913542e-08"
"SORBI_3010G147300",7.34946693503602e-08,3,"Yes","0.0001641831,1.488092e-08,0.0001657643"
"SORBI_3002G307700",7.405446e-08,1,"No","7.405446e-08"
"SORBI_3003G409800",7.476939e-08,1,"No","7.476939e-08"
"SORBI_3001G308400",8.12693933260888e-08,2,"Yes","4.063536e-08,0.1032407"
"SORBI_3003G121400",8.396902e-08,1,"No","8.396902e-08"
"SORBI_3010G045100",8.547752e-08,1,"No","8.547752e-08"
"SORBI_3002G306300",9.025529e-08,1,"No","9.025529e-08"
"SORBI_3002G386500",9.45887976833149e-08,7,"Yes","6.054678e-05,3.097197e-06,1.677864e-06,0.001284991,1.494223e-06,1.185678e-05,4.157534e-05"
"SORBI_3003G097900",1.07003377824988e-07,3,"Yes","0.7922748,0.051042,1.797369e-08"
"SORBI_3001G179500",1.09464294850703e-07,6,"Yes","9.519727e-09,0.8023043,0.9352835,0.9229761,0.9350718,0.2639319"
"SORBI_3001G188600",1.19877339055385e-07,14,"Yes","0.9107232,3.675564e-05,0.6419609,2.196932e-05,2.947883e-06,2.947883e-06,0.05755242,0.2892096,0.6928297,0.2491463,0.06814585,0.0001870784,0.03295375,2.426365e-05"
"SORBI_3002G307800",1.281382e-07,1,"No","1.281382e-07"
"SORBI_3006G187800",1.307068672185e-07,3,"Yes","1.595084e-07,2.607226e-07,0.0147658"
"SORBI_3001G070900",1.35140768464659e-07,7,"Yes","1.559941e-05,0.0004805007,0.0001082805,0.0002704939,0.7206064,0.9334233,3.493242e-06"
"SORBI_3002G341000",1.437878e-07,1,"No","1.437878e-07"
"SORBI_3003G280800",1.52971138867031e-07,8,"Yes","0.0157021,0.05065986,8.109798e-07,1.125258e-06,9.893479e-07,5.408828e-07,1.58909e-05,3.153356e-05"
"SORBI_3001G093000",1.599916e-07,1,"No","1.599916e-07"
"SORBI_3001G255866",1.63289346932771e-07,6,"Yes","0.9327839,1.394742e-08,2.228749e-07,0.09824174,0.4765648,0.4765648"
"SORBI_3001G065500",1.7100806171122e-07,8,"Yes","0.2017682,1.042582e-07,1.042582e-07,1.042582e-07,0.9329348,0.9329348,0.8899321,0.9329348"
"SORBI_3002G303900",1.74486964543696e-07,5,"Yes","0.003300791,1.691765e-07,1.446091e-07,5.385044e-06,0.01961906"
"SORBI_3002G303950",1.74486964543696e-07,5,"Yes","0.003300791,1.691765e-07,1.446091e-07,5.385044e-06,0.01961906"
"SORBI_3003G359300",1.78557071017771e-07,7,"Yes","4.908688e-07,4.290639e-07,2.833225e-07,7.973294e-06,7.731652e-06,0.4288579,0.0005059562"
"SORBI_3001G187800",1.93772267897963e-07,13,"Yes","2.251602e-06,0.3454251,1.347414e-06,0.1357218,0.5727706,0.7184423,0.3699442,2.093402e-06,0.04822299,0.9671536,0.6509128,0.9827283,0.9094346"
"SORBI_3003G360400",1.94199780700899e-07,11,"Yes","0.7268542,1.33571e-05,0.0006607208,0.03537946,0.2654766,0.04886782,0.08538534,2.736008e-05,2.736008e-05,3.433317e-06,9.88482e-09"
"SORBI_3003G333900",2.11400636107584e-07,9,"Yes","0.0303727,0.9427333,0.004161424,0.02808827,0.6968072,0.4671316,0.4858533,1.241151e-08,0.1687124"
"SORBI_3002G372000",2.12159512513743e-07,3,"Yes","2.49984e-05,0.7528463,1.546223e-05"
"SORBI_3003G307000",2.1354025159237e-07,8,"Yes","0.3233653,0.4833828,0.0254162,1.37283e-08,0.003764006,0.002760057,0.0004245337,0.002983175"
"SORBI_3004G024100",2.2531859134034e-07,3,"Yes","0.7553229,3.787998e-08,0.7263825"
"SORBI_3003G303500",2.29934809747867e-07,3,"Yes","0.4745422,0.1364775,3.849998e-08"
"SORBI_3001G445500",2.39369854604377e-07,4,"Yes","1.514217e-07,1.514217e-07,1.514217e-07,1.514217e-07"
"SORBI_3001G070600",2.41694770419798e-07,3,"Yes","4.149897e-08,0.3095533,0.06022419"
"SORBI_3002G351100",2.43565436153226e-07,3,"Yes","0.433898,0.4352477,4.964848e-08"
"SORBI_3001G261577",2.53433056873753e-07,5,"Yes","0.908946,0.8481304,2.212102e-08,0.2969823,0.5433507"
"SORBI_3003G187400",2.55021680661827e-07,2,"Yes","1.275135e-07,0.03119136"
"SORBI_3001G003600",2.91446492717284e-07,2,"Yes","0.6639305,1.457525e-07"
"SORBI_3003G314200",2.92430745063577e-07,2,"Yes","1.870977e-07,1.870977e-07"
"SORBI_3001G308350",3.02913711669461e-07,4,"Yes","4.063536e-08,0.1032407,0.9579757,0.8160345"
"SORBI_3001G352900",3.09134562503921e-07,6,"Yes","0.01031348,0.001506639,0.5943239,1.271488e-06,2.547469e-08,0.8703064"
"SORBI_3010G045400",3.21011571435825e-07,2,"Yes","1.605094e-07,0.002040523"
"SORBI_3002G275600",3.25979262805198e-07,7,"Yes","0.3579831,0.379824,0.001667452,0.5879122,0.002389389,0.2161995,1.978027e-08"
"SORBI_3003G047200",3.3798887322245e-07,2,"Yes","1.689986e-07,0.02062868"
"SORBI_3009G005800",3.44660340489966e-07,6,"Yes","2.890904e-06,3.270462e-06,0.3533855,0.4508572,0.0001316733,2.232659e-06"
"SORBI_3004G094000",3.60162670687281e-07,3,"Yes","0.1951728,0.1169403,6.545938e-08"
"SORBI_3001G003500",4.104438e-07,1,"No","4.104438e-07"
"SORBI_3001G242900",4.14506108548096e-07,12,"Yes","0.06276015,0.1777103,0.2501337,0.8088781,0.09968493,0.5137289,0.684269,0.1879487,2.142677e-07,0.9473784,4.753348e-07,0.7956209"
"SORBI_3003G350400",4.32423600371656e-07,5,"Yes","7.209626e-07,6.52183e-07,7.161417e-07,0.7904065,0.4480549"
"SORBI_3010G023066",4.48135616615275e-07,3,"Yes","0.7900364,0.001607568,7.472706e-08"
"SORBI_3004G094500",4.66974235391326e-07,4,"Yes","6.246179e-05,0.7344308,5.55025e-06,2.04931e-05"
"SORBI_3004G205800",4.798792e-07,1,"No","4.798792e-07"
"SORBI_3001G319900",5.35922003330747e-07,2,"Yes","0.03840101,2.680802e-07"
"SORBI_3003G130800",5.789928e-07,1,"No","5.789928e-07"
"SORBI_3001G245000",5.86658590262523e-07,14,"Yes","1.077715e-07,0.03735793,0.03735793,0.2744606,0.2751033,0.001901786,0.1748381,0.3347313,0.5465987,1.914548e-07,0.168278,0.6080248,0.9402736,0.0904042"
"SORBI_3005G125000",5.99857912897406e-07,2,"Yes","0.2107372,2.99939e-07"
"SORBI_3006G254100",6.046618e-07,1,"No","6.046618e-07"
"SORBI_3001G322000",6.202725e-07,1,"No","6.202725e-07"
"SORBI_3002G313300",6.20306396914572e-07,8,"Yes","0.2932775,0.08971213,0.02513885,0.7260354,0.5618049,0.4770545,0.4770545,4.274331e-08"
"SORBI_3004G095600",6.260172e-07,1,"No","6.260172e-07"
"SORBI_3001G137000",6.26618185672889e-07,8,"Yes","4.218685e-08,1.711105e-05,0.08280427,0.07076462,0.2452711,0.4481504,0.3113378,0.6014884"
"SORBI_3001G419600",6.39819849990175e-07,3,"Yes","0.01555529,0.1236175,1.09614e-07"
"SORBI_3003G338900",6.46822502115008e-07,8,"Yes","0.6089763,0.6294942,0.8258822,0.7699362,0.438095,0.7823518,4.246907e-08,0.3331748"
"SORBI_3006G269800",6.50904008692166e-07,5,"Yes","0.2864893,0.3116506,6.70298e-08,3.149051e-06,7.91474e-05"
"SORBI_3003G287100",6.92834451365698e-07,5,"Yes","0.1372644,0.978758,6.841287e-08,0.4486547,9.63712e-07"
"SORBI_3007G018700",7.044812e-07,1,"No","7.044812e-07"
"SORBI_3003G367000",7.05486e-07,1,"No","7.05486e-07"
"SORBI_3001G352100",7.14003783430783e-07,2,"Yes","3.570182e-07,0.2708497"
"SORBI_3006G226300",7.216371e-07,1,"No","7.216371e-07"
"SORBI_3003G374100",7.22075860770666e-07,2,"Yes","0.009056507,3.616232e-07"
"SORBI_3010G262950",7.364471e-07,1,"No","7.364471e-07"
"SORBI_3010G053600",8.15457340097581e-07,2,"Yes","4.078731e-07,0.5139973"
"SORBI_3003G365800",8.305815e-07,1,"No","8.305815e-07"
"SORBI_3010G054300",8.46487309913435e-07,2,"Yes","4.232656e-07,0.2189287"
"SORBI_3004G054600",8.567785e-07,1,"No","8.567785e-07"
"SORBI_3010G095700",8.70249303730475e-07,3,"Yes","0.1988083,0.05211442,1.451752e-07"
"SORBI_3003G008700",8.790379e-07,1,"No","8.790379e-07"
"SORBI_3001G292200",8.84871128259412e-07,4,"Yes","1.627956e-06,5.06952e-05,0.6179023,3.644862e-06"
"SORBI_3004G130900",9.02787040346631e-07,2,"Yes","0.01174265,5.334217e-07"
"SORBI_3003G239400",9.2165242149278e-07,2,"Yes","0.004777149,4.786597e-07"
"SORBI_3010G235000",9.52613073534891e-07,2,"Yes","0.1311741,4.763445e-07"
"SORBI_3010G188000",9.715287e-07,1,"No","9.715287e-07"
"SORBI_3004G206200",9.93817242611605e-07,7,"Yes","1.139289e-05,9.256524e-06,1.801675e-05,0.4074889,1.322629e-05,0.5903259,0.6385952"
"SORBI_3003G021600",1.04063661354736e-06,3,"Yes","0.001601895,1.752939e-07,0.473023"
"SORBI_3004G149000",1.069829e-06,1,"No","1.069829e-06"
"SORBI_3003G087800",1.093678e-06,1,"No","1.093678e-06"
"SORBI_3001G137800",1.144654e-06,1,"No","1.144654e-06"
"SORBI_3002G396500",1.20771181688628e-06,3,"Yes","0.6685517,0.6370638,2.278178e-07"
"SORBI_3003G008600",1.239727e-06,1,"No","1.239727e-06"
"SORBI_3002G292900",1.2458866622822e-06,4,"Yes","0.0475909,0.1674678,0.104008,1.956281e-07"
"SORBI_3003G357300",1.30121485741874e-06,5,"Yes","0.6018933,0.06645803,0.1560866,0.0118734,1.162287e-07"
"SORBI_3003G017300",1.31283703608265e-06,2,"Yes","6.569022e-07,0.01153898"
"SORBI_3004G132900",1.31356553556561e-06,4,"Yes","7.739721e-06,0.3074799,5.868587e-06,0.3880042"
"SORBI_3001G066700",1.31610316467246e-06,5,"Yes","0.01858555,0.01489877,0.118909,0.001657371,1.187334e-07"
"SORBI_3006G208200",1.34219194991569e-06,3,"Yes","2.805651e-07,0.2465047,0.2465047"
"SORBI_3004G130850",1.3631872441966e-06,4,"Yes","5.010843e-06,0.009086873,1.998572e-06,0.9852308"
"SORBI_3007G033200",1.386682e-06,1,"No","1.386682e-06"
"SORBI_3001G189900",1.390569e-06,1,"No","1.390569e-06"
"SORBI_3003G229500",1.41108931928091e-06,3,"Yes","0.0006586495,0.9572403,2.439948e-07"
"SORBI_3002G334900",1.44556118208961e-06,4,"Yes","0.7260152,3.798921e-06,1.737052e-06,1.737052e-06"
"SORBI_3003G099166",1.454109e-06,1,"No","1.454109e-06"
"SORBI_3001G439500",1.45424e-06,1,"No","1.45424e-06"
"SORBI_3004G137500",1.47546294593237e-06,9,"Yes","0.0001316748,0.01911688,7.2958e-05,3.27588e-06,0.004795281,0.7058395,1.178076e-05,2.864125e-05,1.041314e-05"
"SORBI_3006G183500",1.50807168441958e-06,4,"Yes","0.3347081,9.999759e-06,0.0001007818,0.0001002573"
"SORBI_3010G241200",1.57369067466107e-06,2,"Yes","1.526731e-05,7.869201e-07"
"SORBI_3007G037700",1.598892e-06,1,"No","1.598892e-06"
"SORBI_3003G011000",1.63144664488968e-06,2,"Yes","0.6099337,8.157845e-07"
"SORBI_3001G093800",1.68085473417623e-06,10,"Yes","5.147551e-05,0.03384318,0.8245712,0.3061821,4.047877e-05,0.001640707,0.229605,0.8520946,5.774213e-05,0.2643732"
"SORBI_3002G312400",1.73487999222122e-06,2,"Yes","2.051725e-06,8.676898e-07"
"SORBI_3001G242800",1.82095059053644e-06,10,"Yes","0.9031016,0.908612,0.7130672,0.7290438,0.5394545,0.6122194,8.981964e-08,0.9958661,0.05803692,0.9815883"
"SORBI_3004G155100",1.85912250272313e-06,6,"Yes","1.848354e-07,0.2990071,0.2744413,0.4316522,0.2846658,0.9246543"
"SORBI_3006G275600",1.872241e-06,1,"No","1.872241e-06"
"SORBI_3002G303800",1.966052e-06,1,"No","1.966052e-06"
"SORBI_3001G361900",1.984016e-06,1,"No","1.984016e-06"
"SORBI_3004G086300",2.00832184926725e-06,4,"Yes","0.0001668053,0.001260657,0.1931173,3.159061e-07"
"SORBI_3003G209600",2.028669e-06,1,"No","2.028669e-06"
"SORBI_3010G098932",2.03203715032352e-06,3,"Yes","2.713655e-06,3.39081e-06,9.681026e-07"
"SORBI_3006G276000",2.04526379532499e-06,3,"Yes","0.0006744841,0.0003621727,4.358825e-07"
"SORBI_3001G069300",2.0736298479429e-06,2,"Yes","1.039574e-06,1.330015e-06"
"SORBI_3004G192100",2.152751e-06,1,"No","2.152751e-06"
"SORBI_3004G159400",2.239632e-06,1,"No","2.239632e-06"
"SORBI_3003G378800",2.35274248916451e-06,2,"Yes","0.002968509,1.176522e-06"
"SORBI_3001G389200",2.494096e-06,1,"No","2.494096e-06"
"SORBI_3003G055600",2.543637e-06,1,"No","2.543637e-06"
"SORBI_3002G340900",2.5461725585707e-06,4,"Yes","0.0001596341,0.0001596341,0.0001596341,5.321861e-07"
"SORBI_3004G178100",2.58027809574291e-06,2,"Yes","1.667124e-06,1.667124e-06"
"SORBI_3003G374600",2.60175955135722e-06,2,"Yes","1.112266e-05,1.301885e-06"
"SORBI_3001G116100",2.610321e-06,1,"No","2.610321e-06"
"SORBI_3004G086100",2.63629907393259e-06,2,"Yes","7.863199e-06,1.32508e-06"
"SORBI_3001G244000",2.64026373586468e-06,10,"Yes","0.2492929,0.125415,0.125415,0.03665842,0.01939355,0.02565072,1.337129e-07,0.249475,0.1225543,0.000900282"
"SORBI_3006G216100",2.826158e-06,1,"No","2.826158e-06"
"SORBI_3001G383900",2.89667709130192e-06,2,"Yes","1.448482e-06,0.1585754"
"SORBI_3002G306000",2.96070201466492e-06,12,"Yes","0.02349446,0.06648432,0.0528884,0.06437284,0.06437284,0.06437284,0.09401976,0.1217483,0.06766218,0.01068718,1.428261e-07,2.233415e-05"
"SORBI_3002G335000",3.02850959021939e-06,5,"Yes","1.474799e-05,3.145069e-07,0.004469815,0.004469815,5.708016e-05"
"SORBI_3003G328200",3.05439924652706e-06,3,"Yes","0.00163935,3.659377e-06,4.28296e-06"
"SORBI_3003G366300",3.09847711843503e-06,2,"Yes","0.252814,1.549474e-06"
"SORBI_3003G321200",3.11645857409282e-06,2,"Yes","1.558376e-06,2.495069e-06"
"SORBI_3002G356700",3.24527472395086e-06,4,"Yes","6.912668e-05,0.03760994,4.408206e-06,0.0002022705"
"SORBI_3004G009400",3.295589e-06,1,"No","3.295589e-06"
"SORBI_3001G439200",3.41599030106998e-06,8,"Yes","6.324988e-05,0.0001099503,8.412e-06,8.91296e-05,0.9937408,1.790212e-05,0.08577206,0.0001787303"
"SORBI_3006G187600",3.53016132959016e-06,2,"Yes","2.281366e-06,2.307906e-06"
"SORBI_3006G194300",3.603734e-06,1,"No","3.603734e-06"
"SORBI_3003G290000",3.614705e-06,1,"No","3.614705e-06"
"SORBI_3001G135650",3.64946496234086e-06,2,"Yes","1.826798e-06,0.1017988"
"SORBI_3001G325700",3.65034465354963e-06,2,"Yes","1.825548e-06,0.04069786"
"SORBI_3003G005900",3.74406725922594e-06,5,"Yes","0.3429265,0.0102113,3.401571e-07,0.8459353,0.06523192"
"SORBI_3004G143475",3.75772593974588e-06,22,"Yes","0.05608957,7.507722e-06,0.2451688,0.4668993,0.4668993,3.375066e-07,0.002769382,6.128903e-06,0.3001432,0.2333415,0.01584139,0.1684041,0.0009263506,4.071622e-06,0.5379454,1.584001e-05,0.1330023,0.6306741,0.6306741,0.1397484,0.1397484,0.5362311"
"SORBI_3003G389000",3.78423690805541e-06,4,"Yes","0.7492173,5.181256e-07,0.008013837,0.2182765"
"SORBI_3001G245900",3.878434902016e-06,2,"Yes","2.141122e-06,0.6143933"
"SORBI_3004G178300",4.004042e-06,1,"No","4.004042e-06"
"SORBI_3001G375900",4.31378625453949e-06,4,"Yes","3.619625e-06,2.004175e-06,0.3282295,0.4112845"
"SORBI_3006G274800",4.46335787307461e-06,2,"Yes","2.302032e-06,0.3735499"
"SORBI_3002G275500",4.910329e-06,1,"No","4.910329e-06"
"SORBI_3003G323300",5.00754926047176e-06,2,"Yes","2.524915e-06,0.6532583"
"SORBI_3004G035300",5.06204201566884e-06,3,"Yes","1.651289e-06,6.995342e-06,0.01692397"
"SORBI_3001G224700",5.21684247956067e-06,3,"Yes","0.05438451,6.946867e-06,6.946867e-06"
"SORBI_3009G096100",5.40391431402831e-06,2,"Yes","2.712642e-06,0.185951"
"SORBI_3001G097000",5.54080777181998e-06,2,"Yes","0.0270036,2.771373e-06"
"SORBI_3001G079300",5.72695989631278e-06,4,"Yes","0.001841531,0.01806605,9.013005e-07,0.0010218"
"SORBI_3001G419500",5.782084e-06,1,"No","5.782084e-06"
