"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"SORBI_3003G344200",2.32638763030257e-05,9,"Yes","0.9132821,0.5993287,0.5993287,0.5022015,0.9926076,0.2525721,1.357869e-06,0.3501848,0.176156"
"SORBI_3005G124700",2.391174e-05,1,"No","2.391174e-05"
"SORBI_3003G287100",2.41072774793682e-05,6,"Yes","0.7460587,0.2902802,7.961693e-06,0.5020466,0.5020982,1.192692e-05"
"SORBI_3010G147300",2.4281556576411e-05,3,"Yes","2.720731e-05,6.436314e-06,2.780173e-05"
"SORBI_3010G143700",2.44677027129159e-05,2,"Yes","1.32182e-05,0.4179317"
"SORBI_3009G094800",2.49735996789013e-05,2,"Yes","1.328085e-05,0.02103902"
"SORBI_3003G013400",2.583033e-05,1,"No","2.583033e-05"
"SORBI_3003G021600",2.8148955666718e-05,3,"Yes","0.02039634,4.798292e-06,0.8471226"
"SORBI_3003G055600",2.918974e-05,1,"No","2.918974e-05"
"SORBI_3001G078800",2.95245569696956e-05,3,"Yes","3.691215e-05,3.009085e-05,0.6510582"
"SORBI_3001G376800",3.01602431124204e-05,6,"Yes","0.1064192,0.3829668,0.597483,0.8358736,0.9782737,2.644882e-06"
"SORBI_3001G179500",3.08903592147747e-05,6,"Yes","3.002091e-06,0.1384393,0.1664224,0.1758545,0.1513696,0.8720386"
"SORBI_3001G126900",3.11762611525657e-05,4,"Yes","0.6169728,0.07434779,4.21728e-06,0.3925642"
"SORBI_3010G147600",3.156293e-05,1,"No","3.156293e-05"
"SORBI_3010G132400",3.17328316128407e-05,4,"Yes","0.6121829,0.0001463202,0.07169359,5.09095e-06"
"SORBI_3003G278900",3.20695474393951e-05,2,"Yes","1.939428e-05,0.03872446"
"SORBI_3010G271600",3.27685118312049e-05,3,"Yes","0.07595507,3.994781e-05,4.080663e-05"
"SORBI_3001G006400",3.279502e-05,1,"No","3.279502e-05"
"SORBI_3002G309500",3.286545e-05,1,"No","3.286545e-05"
"SORBI_3003G396000",3.45428156367511e-05,4,"Yes","0.5172714,4.672147e-06,0.9585602,0.01050492"
"SORBI_3006G183400",3.50894854427297e-05,2,"Yes","0.2779105,1.755469e-05"
"SORBI_3001G380200",3.515632e-05,1,"No","3.515632e-05"
"SORBI_3001G242900",3.70180122052366e-05,12,"Yes","0.6081504,0.7321893,0.3496211,0.08336038,0.2128232,0.6973619,0.2465675,0.4614441,4.426952e-06,0.1646726,2.020893e-05,0.5205524"
"SORBI_3004G056400",3.76385141656055e-05,4,"Yes","4.050554e-05,1.103767e-05,0.0001807649,0.0005376499"
"SORBI_3004G047800",3.771531e-05,1,"No","3.771531e-05"
"SORBI_3003G308700",3.974968e-05,1,"No","3.974968e-05"
"SORBI_3005G136300",3.987276e-05,1,"No","3.987276e-05"
"SORBI_3003G070400",4.00504128498236e-05,6,"Yes","3.332212e-06,0.07212819,0.1110059,0.1268436,0.1358258,0.5465853"
"SORBI_3001G084700",4.011568e-05,1,"No","4.011568e-05"
"SORBI_3004G009900",4.09155139442507e-05,3,"Yes","8.87966e-06,0.5890587,0.5844172"
"SORBI_3001G096500",4.112491e-05,1,"No","4.112491e-05"
"SORBI_3010G143800",4.13806793334581e-05,4,"Yes","4.893686e-05,0.6222867,1.32182e-05,0.4179317"
"SORBI_3003G044300",4.24638655445175e-05,2,"Yes","2.123766e-05,0.9721091"
"SORBI_3001G377600",4.27970649240494e-05,6,"Yes","2.598915e-05,0.0001641559,1.512496e-05,0.0001740005,7.437062e-05,0.0001639302"
"SORBI_3003G373300",4.52628197143978e-05,9,"Yes","0.008548271,0.001015902,0.0008007036,5.405263e-05,5.089285e-05,0.0004098684,0.0003546694,0.5963158,0.7402407"
"SORBI_3010G048700",4.53400335207466e-05,3,"Yes","0.2179661,7.802858e-06,0.8775963"
"SORBI_3005G057700",4.57126658263141e-05,3,"Yes","0.2603169,7.653308e-06,0.9533352"
"SORBI_3003G359300",4.65366106024989e-05,7,"Yes","5.411073e-05,7.416258e-05,3.327817e-05,0.0105187,0.7636776,0.9451175,0.9860342"
"SORBI_3010G019000",4.71211699003549e-05,2,"Yes","0.9582804,2.366789e-05"
"SORBI_3003G342200",4.75820897472001e-05,2,"Yes","2.380288e-05,0.007682838"
"SORBI_3001G376400",4.8015e-05,1,"No","4.8015e-05"
"SORBI_3001G375000",4.82575641684857e-05,5,"Yes","0.004619007,0.4725235,0.4725235,2.730642e-05,3.62053e-05"
"SORBI_3001G198400",4.99988078550562e-05,6,"Yes","4.378645e-06,0.7176087,0.674483,0.7651778,0.0001605092,0.0162148"
"SORBI_3006G203400",5.03769931730069e-05,4,"Yes","7.226467e-06,0.9376666,0.0004628115,0.001076503"
"SORBI_3001G375100",5.3838167579201e-05,7,"Yes","0.9192323,0.0001802354,3.159495e-06,0.003609815,0.7987042,0.6911599,0.5257452"
"SORBI_3003G048300",5.575342e-05,1,"No","5.575342e-05"
"SORBI_3003G053200",5.639042e-05,1,"No","5.639042e-05"
"SORBI_3002G290700",5.64861e-05,1,"No","5.64861e-05"
"SORBI_3003G252200",5.788067e-05,1,"No","5.788067e-05"
"SORBI_3001G242800",5.84635428285685e-05,10,"Yes","0.8767171,0.8727574,0.4613725,0.4329531,0.4512912,0.9221866,2.750556e-06,0.6255164,0.4204254,0.6248825"
"SORBI_3003G386800",5.944922e-05,1,"No","5.944922e-05"
"SORBI_3004G033300",5.98222579766272e-05,2,"Yes","0.0001190705,3.082421e-05"
"SORBI_3004G107800",6.14244767245253e-05,8,"Yes","0.6282922,0.2752583,0.2854853,0.1320313,0.1978584,0.6649972,0.0005241574,3.050217e-06"
"SORBI_3009G089532",6.17176987610657e-05,6,"Yes","0.03552159,0.06006162,3.69161e-05,0.03262406,3.556943e-05,0.3537362"
"SORBI_3010G235000",6.23351185247145e-05,2,"Yes","0.2843284,3.118162e-05"
"SORBI_3004G174500",6.68888e-05,1,"No","6.68888e-05"
"SORBI_3004G174600",6.68888e-05,1,"No","6.68888e-05"
"SORBI_3001G244000",6.68943809614131e-05,12,"Yes","0.4321827,0.5135928,0.5135928,0.4896855,0.1266847,0.1285785,2.585948e-06,0.2196763,0.2196763,0.8745778,0.2171955,0.0004907296"
"SORBI_3004G214100",7.02932731088124e-05,2,"Yes","0.001528598,3.516913e-05"
"SORBI_3010G098600",7.165982e-05,1,"No","7.165982e-05"
"SORBI_3002G269900",7.18265379410221e-05,3,"Yes","1.597513e-05,0.4477835,0.4187894"
"SORBI_3006G280100",7.27356767342702e-05,4,"Yes","0.8221459,0.0004573098,1.056335e-05,0.0007070286"
"SORBI_3006G134400",7.596393e-05,1,"No","7.596393e-05"
"SORBI_3003G424300",7.64801374484314e-05,2,"Yes","3.825031e-05,0.0004122041"
"SORBI_3002G409600",7.71666772528823e-05,2,"Yes","6.029329e-05,5.301346e-05"
"SORBI_3003G360600",7.73929983900468e-05,3,"Yes","3.319946e-05,6.365377e-05,0.04200443"
"SORBI_3001G222700",7.74881368884595e-05,7,"Yes","0.5511856,0.0001936149,0.0004872674,0.001362842,0.06675346,0.0009481707,0.0006596698"
"SORBI_3001G186300",7.7905380292842e-05,7,"Yes","0.0004878424,0.001021808,0.155458,0.001007949,0.001021808,5.861784e-06,0.5508575"
"SORBI_3004G027800",7.858146e-05,1,"No","7.858146e-05"
"SORBI_3006G209850",7.921455703086e-05,12,"Yes","2.640158e-06,0.3165378,0.1750927,0.2488112,0.106695,0.08748894,0.1386096,0.02043592,0.4858937,0.1529401,0.1506156,0.9608616"
"SORBI_3005G124100",7.95178501346028e-05,2,"Yes","0.4111475,3.979193e-05"
"SORBI_3009G000801",8.07814822738617e-05,2,"Yes","0.2518364,4.757856e-05"
"SORBI_3003G287800",8.32997286615011e-05,6,"Yes","0.7607541,3.144177e-05,0.0002902021,0.0001447874,0.3391707,0.009529374"
"SORBI_3003G365800",8.337944e-05,1,"No","8.337944e-05"
"SORBI_3004G134700",8.35876333674657e-05,2,"Yes","4.236195e-05,0.977"
"SORBI_3003G360400",8.43088744953979e-05,11,"Yes","0.09164711,0.0005394242,0.00134551,0.846977,0.3494999,0.1288056,0.2497001,0.003820303,0.003875155,0.002127627,0.003023697"
"SORBI_3010G008900",8.52039004336502e-05,2,"Yes","4.490894e-05,0.0007013629"
"SORBI_3006G246350",8.582327e-05,1,"No","8.582327e-05"
"SORBI_3001G245900",8.69780081832472e-05,2,"Yes","5.031041e-05,0.5025226"
"SORBI_3001G187800",8.74172197899981e-05,13,"Yes","0.3503472,0.02827305,0.4206225,0.3780805,0.03711001,0.01687112,0.2929654,0.7715355,0.2161758,0.2699387,0.0001053338,8.552357e-05,0.0002158031"
"SORBI_3006G189000",8.89210265141438e-05,3,"Yes","0.6855039,0.6855039,2.074134e-05"
"SORBI_3003G023000",9.064307e-05,1,"No","9.064307e-05"
"SORBI_3006G151001",9.156335e-05,1,"No","9.156335e-05"
"SORBI_3004G155300",9.588671e-05,1,"No","9.588671e-05"
"SORBI_3006G280000",9.62887920538114e-05,4,"Yes","1.309819e-05,0.02787918,0.06216127,0.003067625"
"SORBI_3001G427400",9.70154639281517e-05,2,"Yes","6.849911e-05,6.849911e-05"
"SORBI_3006G277100",9.76837319126567e-05,2,"Yes","4.96104e-05,0.0006697678"
"SORBI_3003G305100",9.779878e-05,1,"No","9.779878e-05"
"SORBI_3003G337900",9.842632e-05,1,"No","9.842632e-05"
"SORBI_3003G338000",9.842632e-05,1,"No","9.842632e-05"
"SORBI_3001G239500",9.866368e-05,1,"No","9.866368e-05"
"SORBI_3005G034200",0.0001002547,1,"No","0.0001002547"
"SORBI_3001G384900",0.0001012584,1,"No","0.0001012584"
"SORBI_3003G410800",0.0001025087,1,"No","0.0001025087"
"SORBI_3003G092400",0.000103361756194298,3,"Yes","0.00015064,0.001419191,0.9983432"
"SORBI_3001G375900",0.000105953488977351,4,"Yes","7.939549e-05,6.856557e-05,0.7261473,0.787703"
"SORBI_3006G013100",0.000107366293352951,3,"Yes","2.093172e-05,0.6779069,0.7083655"
"SORBI_3003G253600",0.000114471856321852,2,"Yes","5.725539e-05,0.1827323"
"SORBI_3009G021500",0.0001166726,1,"No","0.0001166726"
"SORBI_3010G219200",0.0001208391,1,"No","0.0001208391"
"SORBI_3002G417800",0.000121438698372778,6,"Yes","0.01286668,0.000649667,0.0005635437,0.002137624,0.001992479,0.003388051"
"SORBI_3003G405500",0.000124132680166311,5,"Yes","0.0003896927,0.001012454,0.001547341,0.007696574,0.006295201"
"SORBI_3009G152180",0.0001244919,1,"No","0.0001244919"
"SORBI_3010G080700",0.000126640903681974,5,"Yes","0.5850791,0.1671482,1.066745e-05,0.9314728,0.4185618"
"SORBI_3003G032100",0.0001284155,1,"No","0.0001284155"
"SORBI_3001G360200",0.000129948298568827,2,"Yes","0.03713092,6.811504e-05"
"SORBI_3003G329100",0.0001345946,1,"No","0.0001345946"
"SORBI_3001G376200",0.000138590457525845,2,"Yes","7.272149e-05,0.00501096"
"SORBI_3004G132900",0.000140916006901914,4,"Yes","2.001904e-05,0.7336982,0.001171517,0.4388404"
"SORBI_3006G201700",0.000141498137184781,3,"Yes","2.720876e-05,0.00677641,0.5125948"
"SORBI_3010G262950",0.0001422342,1,"No","0.0001422342"
"SORBI_3005G105850",0.000146559253009104,3,"Yes","0.5784833,0.0001793012,0.0001766066"
"SORBI_3006G237400",0.000146659129128701,2,"Yes","0.2497032,7.355101e-05"
"SORBI_3001G400500",0.000151773229416174,3,"Yes","2.622533e-05,0.8384094,0.9553772"
"SORBI_3009G008800",0.0001523038,1,"No","0.0001523038"
"SORBI_3001G452300",0.000152373728172672,2,"Yes","7.778364e-05,0.7423727"
"SORBI_3004G202900",0.000156021609408308,2,"Yes","7.857802e-05,0.5668753"
"SORBI_3001G341800",0.0001562692,1,"No","0.0001562692"
"SORBI_3010G199800",0.0001583285,1,"No","0.0001583285"
"SORBI_3001G380300",0.000159890662303042,3,"Yes","0.001439951,0.001168334,0.007408592"
"SORBI_3007G027700",0.00016542825586896,2,"Yes","0.003674888,8.307537e-05"
"SORBI_3003G374600",0.00016939675683314,2,"Yes","8.505281e-05,0.0003956788"
"SORBI_3001G082100",0.000174942718455751,3,"Yes","0.0005156063,0.8351953,0.0002282771"
"SORBI_3004G046700",0.0001766629,1,"No","0.0001766629"
"SORBI_3007G045500",0.0001809628,1,"No","0.0001809628"
"SORBI_3006G209500",0.0001841363,1,"No","0.0001841363"
"SORBI_3001G353800",0.000184255706787817,2,"Yes","9.367245e-05,0.9862965"
"SORBI_3010G208100",0.000188973512768698,2,"Yes","9.49005e-05,0.004336012"
"SORBI_3002G275700",0.000191235197379958,2,"Yes","9.57192e-05,0.733485"
"SORBI_3002G411400",0.000191763356548247,2,"Yes","9.599137e-05,0.003189005"
"SORBI_3001G171001",0.0001970122,1,"No","0.0001970122"
"SORBI_3003G333700",0.000198289068760849,2,"Yes","0.3615303,0.0001262653"
"SORBI_3001G335500",0.000200509725850506,2,"Yes","0.000100329,0.2138842"
"SORBI_3003G412600",0.000203431841794499,4,"Yes","0.01364695,0.1698014,0.001362557,0.001247604"
"SORBI_3003G059200",0.0002048041,1,"No","0.0002048041"
"SORBI_3006G233500",0.000209409835756347,7,"Yes","0.498724,0.6614198,0.5776635,0.004859093,0.7347227,0.7347227,1.579208e-05"
"SORBI_3001G006800",0.000215936136115813,4,"Yes","0.007048392,4.029766e-05,0.1726012,0.006857902"
"SORBI_3003G195900",0.0002162798,1,"No","0.0002162798"
"SORBI_3003G374100",0.000218954069531652,2,"Yes","0.0001107026,0.0009776804"
"SORBI_3002G308000",0.0002205113,1,"No","0.0002205113"
