"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"SORBI_3005G122400",3.229537985594e-06,5,"Yes","0.4786235,0.4417489,4.657908e-06,3.264746e-07,0.4754053"
"SORBI_3006G120600",3.23510779753899e-06,5,"Yes","0.8608254,0.6024933,0.5484171,1.418438e-06,1.982103e-06"
"SORBI_3004G022366",3.33491419879373e-06,4,"Yes","0.0001008381,4.750327e-07,0.1213537,0.03162744"
"SORBI_3005G120600",3.47506957143473e-06,3,"Yes","8.196002e-06,8.106789e-07,8.196002e-06"
"SORBI_3001G361900",3.548979e-06,1,"No","3.548979e-06"
"SORBI_3002G352200",4.08967221299239e-06,2,"Yes","0.0002057902,2.067308e-06"
"SORBI_3002G274500",4.2699848169514e-06,2,"Yes","2.135457e-06,0.001314151"
"SORBI_3003G290800",4.5433209410195e-06,8,"Yes","2.282216e-05,3.006791e-07,6.711485e-05,8.593657e-05,0.0001049237,0.001431086,0.0002181268,0.313116"
"SORBI_3005G114000",4.75321785320393e-06,2,"Yes","2.38369e-06,6.405876e-05"
"SORBI_3003G383400",4.83826070551974e-06,3,"Yes","0.2006354,8.332664e-07,0.6493324"
"SORBI_3001G447700",4.91581814110464e-06,4,"Yes","4.60799e-06,0.4747961,0.0001088852,0.4511841"
"SORBI_3006G232500",4.917072e-06,1,"No","4.917072e-06"
"SORBI_3009G005800",5.13540791358125e-06,6,"Yes","1.585572e-05,3.019174e-05,0.4885922,0.4245735,0.1021201,5.025403e-06"
"SORBI_3003G312700",5.30374987606219e-06,3,"Yes","1.135027e-06,0.0001208477,0.0001338435"
"SORBI_3004G128800",5.35272952684185e-06,2,"Yes","2.677417e-06,0.6792158"
"SORBI_3009G132100",5.355382e-06,1,"No","5.355382e-06"
"SORBI_3008G014601",5.47070327339139e-06,4,"Yes","5.881745e-06,5.415623e-06,1.803744e-05,0.441331"
"SORBI_3006G172651",5.50477500094182e-06,4,"Yes","7.737366e-07,0.02032044,0.01686794,0.9488092"
"SORBI_3002G343600",5.876881e-06,1,"No","5.876881e-06"
"SORBI_3002G309400",6.0242813713085e-06,7,"Yes","0.1179824,0.2127448,0.3267894,0.7953061,0.01131743,0.4208322,3.274631e-07"
"SORBI_3001G123100",6.079088e-06,1,"No","6.079088e-06"
"SORBI_3002G353400",6.568947e-06,1,"No","6.568947e-06"
"SORBI_3002G418100",7.42342441173438e-06,3,"Yes","0.05923678,1.27399e-06,0.0001790704"
"SORBI_3002G341300",7.93238625806936e-06,2,"Yes","3.971112e-06,0.6956257"
"SORBI_3004G049900",8.229541e-06,1,"No","8.229541e-06"
"SORBI_3004G153100",8.47158035566231e-06,5,"Yes","0.3489232,5.271739e-06,5.271739e-06,0.5290912,0.2218524"
"SORBI_3006G181600",8.627275e-06,1,"No","8.627275e-06"
"SORBI_3001G097000",8.88112557428933e-06,2,"Yes","0.01387115,4.441306e-06"
"SORBI_3001G309900",9.08994848169975e-06,5,"Yes","9.680608e-07,0.9114388,0.9482053,0.9198364,0.9002589"
"SORBI_3003G264500",9.099652418465e-06,13,"Yes","1.029923e-06,4.186476e-07,0.04592683,0.04592683,0.04592683,0.3248054,0.01462597,0.08213255,0.06079281,0.06079281,0.06079281,0.08198123,0.06079281"
"SORBI_3005G086900",9.11029532635332e-06,6,"Yes","0.002458363,0.002458363,0.006969645,1.088408e-05,7.474229e-07,0.9497553"
"SORBI_3003G161800",9.27077603962712e-06,3,"Yes","0.4343851,0.7987065,1.584795e-06"
"SORBI_3003G248400",9.802468e-06,1,"No","9.802468e-06"
"SORBI_3001G083800",1.035383e-05,1,"No","1.035383e-05"
"SORBI_3003G335900",1.056064e-05,1,"No","1.056064e-05"
"SORBI_3005G080050",1.06086371394198e-05,2,"Yes","5.305185e-06,0.4682293"
"SORBI_3003G376400",1.18659620321759e-05,4,"Yes","1.899082e-06,0.07901405,0.08630181,0.006543757"
"SORBI_3003G275300",1.21792510560104e-05,4,"Yes","2.560245e-06,0.001655083,0.001655083,0.001655083"
"SORBI_3001G138800",1.26841203124117e-05,2,"Yes","6.342745e-06,0.8364385"
"SORBI_3006G253000",1.38293733811246e-05,2,"Yes","0.403793,6.927571e-06"
"SORBI_3001G082000",1.394334e-05,1,"No","1.394334e-05"
"SORBI_3001G123600",1.45268775521012e-05,4,"Yes","0.04781833,5.86275e-06,0.9228806,5.152019e-05"
"SORBI_3001G114500",1.51903627975125e-05,2,"Yes","0.4837213,7.595388e-06"
"SORBI_3003G335800",1.551811e-05,1,"No","1.551811e-05"
"SORBI_3002G355300",1.55687319616238e-05,3,"Yes","4.859718e-05,2.011407e-05,2.011407e-05"
"SORBI_3006G120800",1.60355813498825e-05,3,"Yes","5.093495e-05,5.05979e-05,5.221067e-06"
"SORBI_3003G357232",1.650915e-05,1,"No","1.650915e-05"
"SORBI_3002G315100",1.66923378689399e-05,2,"Yes","0.09193392,8.362663e-06"
"SORBI_3002G342500",1.67940681536916e-05,4,"Yes","1.210482e-05,2.020196e-05,2.020196e-05,0.002387543"
"SORBI_3006G142365",1.72710712440516e-05,2,"Yes","1.026e-05,0.9227818"
"SORBI_3006G212800",1.75924362147972e-05,3,"Yes","2.950274e-06,0.2811174,0.5281075"
"SORBI_3010G112700",1.77717677430911e-05,2,"Yes","1.251158e-05,1.078661e-05"
"SORBI_3004G105100",1.872294e-05,1,"No","1.872294e-05"
"SORBI_3004G143475",1.88016052826701e-05,22,"Yes","0.3574917,2.875598e-06,0.4973108,0.4580211,0.4580211,0.1947794,0.02837172,2.756748e-07,0.1120047,0.09846454,0.3773025,0.2439967,0.009171946,0.2516629,0.5756991,0.2463722,0.3402222,0.3503971,0.3503971,0.1075894,0.1075894,0.0856763"
"SORBI_3005G086300",1.903094e-05,1,"No","1.903094e-05"
"SORBI_3006G194300",1.938914e-05,1,"No","1.938914e-05"
"SORBI_3003G414300",1.94142e-05,1,"No","1.94142e-05"
"SORBI_3009G076500",2.035106e-05,1,"No","2.035106e-05"
"SORBI_3010G233400",2.043478e-05,1,"No","2.043478e-05"
"SORBI_3010G233450",2.043478e-05,1,"No","2.043478e-05"
"SORBI_3010G152100",2.05963245973884e-05,5,"Yes","0.1951841,0.03529606,0.05499961,2.03362e-06,0.700159"
"SORBI_3003G320300",2.08057311633647e-05,2,"Yes","1.040366e-05,0.5335297"
"SORBI_3003G371400",2.108025e-05,1,"No","2.108025e-05"
"SORBI_3001G250150",2.140111021387e-05,2,"Yes","0.009090029,1.077402e-05"
"SORBI_3001G214800",2.19599443413987e-05,3,"Yes","0.7410498,3.676117e-06,0.4752426"
"SORBI_3003G003450",2.311656e-05,1,"No","2.311656e-05"
"SORBI_3003G275800",2.320322e-05,1,"No","2.320322e-05"
"SORBI_3004G156200",2.34766210066573e-05,6,"Yes","0.07949034,9.716867e-05,0.4948728,3.191423e-06,0.5202182,0.004942363"
"SORBI_3001G423400",2.669228e-05,1,"No","2.669228e-05"
"SORBI_3003G083400",2.82746340404261e-05,3,"Yes","0.1127298,5.865697e-06,0.2069704"
"SORBI_3001G393300",2.84441847484551e-05,8,"Yes","0.7428421,0.5507136,0.5048665,2.140498e-06,0.8897076,0.8897076,0.8897076,0.8897076"
"SORBI_3001G255800",3.00849179252216e-05,14,"Yes","0.9004289,3.156471e-05,0.002337646,0.177509,0.6668125,0.2108806,0.4861507,0.5431515,0.01304126,2.280568e-05,1.287088e-05,0.00649577,0.2190123,0.2190123"
"SORBI_3004G071000",3.01808e-05,1,"No","3.01808e-05"
"SORBI_3006G119900",3.15826e-05,1,"No","3.15826e-05"
"SORBI_3003G275200",3.18046909120184e-05,2,"Yes","1.879764e-05,0.7324542"
"SORBI_3003G022800",3.2879125355767e-05,5,"Yes","0.174944,0.1432448,0.4598589,2.960746e-06,0.3854576"
"SORBI_3006G262501",3.34478907401126e-05,5,"Yes","8.747802e-05,0.0001628127,7.703988e-05,7.703988e-05,0.2763067"
"SORBI_3003G005900",3.42591989511698e-05,4,"Yes","0.4896801,4.643326e-06,0.6034515,0.1002373"
"SORBI_3007G007400",3.63564677359207e-05,2,"Yes","2.281254e-05,0.0004360681"
"SORBI_3001G255866",3.69989007701355e-05,6,"Yes","0.01304126,2.280568e-05,1.287088e-05,0.00649577,0.2190123,0.2190123"
"SORBI_3001G453600",3.75117054232099e-05,2,"Yes","1.936024e-05,0.8720204"
"SORBI_3010G230600",3.792484e-05,1,"No","3.792484e-05"
"SORBI_3006G263900",3.92768083091743e-05,2,"Yes","0.004525791,2.114504e-05"
"SORBI_3004G178100",4.1398962418282e-05,3,"Yes","0.02893852,0.02893852,9.094494e-06"
"SORBI_3004G034300",4.16614865205167e-05,2,"Yes","0.08249303,2.08362e-05"
"SORBI_3004G212300",4.42464523516817e-05,3,"Yes","0.6152197,0.0005504796,0.001561241"
"SORBI_3001G306800",4.55660065944441e-05,3,"Yes","0.0002937145,0.001065231,0.2216076"
"SORBI_3003G354850",4.781269e-05,1,"No","4.781269e-05"
"SORBI_3010G188400",5.040199e-05,1,"No","5.040199e-05"
"SORBI_3006G266600",5.064314e-05,1,"No","5.064314e-05"
"SORBI_3004G125900",5.06747850878009e-05,2,"Yes","0.3313058,2.556171e-05"
"SORBI_3001G162300",5.16036e-05,1,"No","5.16036e-05"
"SORBI_3003G045700",5.19482213429123e-05,2,"Yes","2.609145e-05,0.3597284"
"SORBI_3001G069300",5.27822948208634e-05,2,"Yes","0.0001828805,2.659149e-05"
"SORBI_3001G148300",5.46596177006808e-05,2,"Yes","3.536763e-05,5.019029e-05"
"SORBI_3004G152100",5.82020091076663e-05,2,"Yes","0.008118135,2.913447e-05"
"SORBI_3003G109900",5.832112e-05,1,"No","5.832112e-05"
"SORBI_3003G372750",5.86715e-05,1,"No","5.86715e-05"
"SORBI_3003G084200",6.01356804013076e-05,4,"Yes","9.680033e-06,0.607243,0.2082674,0.1052143"
"SORBI_3004G202750",6.45214078810463e-05,8,"Yes","0.3444386,0.2627326,0.3032294,3.681551e-06,0.5417094,0.999156,0.5733959,0.4235241"
"SORBI_3001G126800",6.523773e-05,1,"No","6.523773e-05"
"SORBI_3001G217900",6.58733862484162e-05,2,"Yes","3.648965e-05,0.214788"
"SORBI_3003G355900",6.764881e-05,1,"No","6.764881e-05"
"SORBI_3002G350300",6.835487e-05,1,"No","6.835487e-05"
"SORBI_3003G355500",6.86127064181141e-05,4,"Yes","5.038245e-05,5.038245e-05,0.5580588,5.870744e-05"
"SORBI_3010G156000",7.05666731621868e-05,2,"Yes","4.766645e-05,7.589489e-05"
"SORBI_3006G235500",7.17343013781901e-05,2,"Yes","3.596316e-05,0.8221339"
"SORBI_3003G309400",7.753213e-05,1,"No","7.753213e-05"
"SORBI_3006G240900",7.812124e-05,1,"No","7.812124e-05"
"SORBI_3006G122300",8.04469011012054e-05,3,"Yes","0.0006975637,0.8841436,0.0004141737"
"SORBI_3004G127700",8.48981075696198e-05,4,"Yes","0.07694537,0.008286287,0.5303803,1.235704e-05"
"SORBI_3004G001500",8.52806594018318e-05,2,"Yes","0.0009695938,4.267027e-05"
"SORBI_3009G104800",8.65058607146807e-05,7,"Yes","0.003431892,0.667564,0.02472871,0.0001729413,0.6549657,0.5462724,7.663547e-06"
"SORBI_3004G015500",8.69015195953393e-05,3,"Yes","0.8166697,6.871016e-05,3.484424e-05"
"SORBI_3004G081400",9.145615e-05,1,"No","9.145615e-05"
"SORBI_3003G335700",9.206875e-05,1,"No","9.206875e-05"
"SORBI_3004G123400",9.334587e-05,1,"No","9.334587e-05"
"SORBI_3003G316200",9.62512721801589e-05,2,"Yes","0.000829723,5.592862e-05"
"SORBI_3001G000900",9.71577463022566e-05,4,"Yes","0.001344832,0.9858483,0.761074,0.001077357"
"SORBI_3009G102100",9.75105298682832e-05,3,"Yes","0.05402793,0.0489525,1.650342e-05"
"SORBI_3003G008500",0.0001001001,1,"No","0.0001001001"
"SORBI_3003G343100",0.000101326486207087,3,"Yes","0.05852555,3.754604e-05,0.05852555"
"SORBI_3003G016300",0.000102486143240266,3,"Yes","7.816819e-05,5.225112e-05,8.073979e-05"
"SORBI_3004G062500",0.000103978626143642,4,"Yes","0.4965922,0.0003096542,0.5865147,0.0003217826"
"SORBI_3003G364550",0.000106851949097542,2,"Yes","5.349398e-05,0.559366"
"SORBI_3003G058800",0.000108171418257585,3,"Yes","0.2261607,0.3120077,1.816921e-05"
"SORBI_3006G254100",0.0001114003,1,"No","0.0001114003"
"SORBI_3003G044400",0.0001123036,1,"No","0.0001123036"
"SORBI_3005G111000",0.000113923551617545,8,"Yes","0.4250093,0.3212045,0.06499721,6.537298e-05,0.0001450703,0.3677131,0.5586648,6.649698e-06"
"SORBI_3004G094000",0.000115545742783163,3,"Yes","0.3891866,0.6093909,2.244534e-05"
"SORBI_3003G337800",0.000117342463483272,2,"Yes","5.867732e-05,0.8715762"
"SORBI_3006G213300",0.00011845980543046,2,"Yes","5.94601e-05,0.4241234"
"SORBI_3006G094300",0.000120388565946428,3,"Yes","0.002324184,0.002087358,0.2274093"
"SORBI_3003G352200",0.000122600879847612,3,"Yes","0.2459893,0.3357812,2.095041e-05"
"SORBI_3007G038800",0.000122907323666377,3,"Yes","0.0004310918,0.0001431078,0.0001431078"
"SORBI_3004G018700",0.000123386671218584,2,"Yes","0.1074485,6.219928e-05"
"SORBI_3010G269300",0.0001234804,1,"No","0.0001234804"
"SORBI_3006G163401",0.0001245561,1,"No","0.0001245561"
"SORBI_3003G047100",0.000130009,1,"No","0.000130009"
"SORBI_3001G125900",0.000130350856982875,4,"Yes","0.0183396,0.0183396,2.153319e-05,0.9999021"
"SORBI_3010G021800",0.000136013489513642,2,"Yes","6.821978e-05,0.7743991"
"SORBI_3008G001800",0.00013752187147964,3,"Yes","3.127837e-05,0.3988301,0.3988301"
"SORBI_3010G122666",0.0001409888,1,"No","0.0001409888"
"SORBI_3003G300900",0.000141619839995499,2,"Yes","7.160554e-05,0.06582026"
"SORBI_3001G325700",0.000141906023369942,2,"Yes","7.101527e-05,0.2010839"
"SORBI_3006G196700",0.0001458135,1,"No","0.0001458135"
"SORBI_3001G003500",0.000146312,1,"No","0.000146312"
"SORBI_3010G074200",0.000147139999194912,4,"Yes","0.0001120279,0.0001109704,3.885945e-05,0.0001109704"
"SORBI_3001G444100",0.000149365149848535,3,"Yes","0.005284956,0.0001725028,0.0001725028"
"SORBI_3005G015900",0.000149987351014458,2,"Yes","8.377229e-05,0.6790272"
"SORBI_3003G308100",0.000153758818853156,2,"Yes","0.6311462,8.073733e-05"
"SORBI_3001G345700",0.000154478603363817,2,"Yes","7.776524e-05,0.01967384"
"SORBI_3001G257800",0.000158059473361338,8,"Yes","0.1707628,0.9204734,0.1246999,0.002613203,0.01750396,0.6229193,4.643784e-05,1.746621e-05"
"SORBI_3010G219600",0.0001581679,1,"No","0.0001581679"
"SORBI_3006G273000",0.000158977,1,"No","0.000158977"
"SORBI_3003G283400",0.000161234841465796,3,"Yes","0.2663995,0.5670137,2.730927e-05"
"SORBI_3002G271100",0.000161531251987035,5,"Yes","0.1704651,0.5124121,0.0001282467,0.0001282467,0.7508141"
"SORBI_3001G354600",0.000168150425480906,3,"Yes","0.1434292,0.01315131,3.1098e-05"
"SORBI_3003G312800",0.000169060354503037,2,"Yes","0.0001208477,0.0001338435"
"SORBI_3003G123200",0.00017152879962179,4,"Yes","0.4015288,0.0001105451,0.0001105451,0.0001857101"
"SORBI_3003G032900",0.000173757572748179,2,"Yes","0.005501196,8.690049e-05"
"SORBI_3006G225900",0.000175717262673514,8,"Yes","0.0001269077,0.0001269077,0.0001261261,8.751836e-05,0.0001532752,8.85155e-05,0.0001269077,0.0001616915"
"SORBI_3006G056600",0.000175732956020358,2,"Yes","0.7199878,8.7891e-05"
"SORBI_3001G128200",0.000181304544040972,2,"Yes","0.07555316,9.066405e-05"
"SORBI_3007G022600",0.000182982613091243,2,"Yes","9.879848e-05,0.06278046"
"SORBI_3001G195600",0.000183076405904092,4,"Yes","0.7384806,0.1395998,3.101708e-05,0.1892124"
"SORBI_3004G143300",0.0001832291,1,"No","0.0001832291"
"SORBI_3003G013100",0.0001859353,1,"No","0.0001859353"
"SORBI_3001G105700",0.0001903013,1,"No","0.0001903013"
"SORBI_3001G128300",0.000196519009129759,8,"Yes","0.007096585,0.1421956,0.00951237,0.007689871,0.0007221067,0.0007221067,0.0002407484,0.004576628"
"SORBI_3010G109700",0.000198300392762363,5,"Yes","0.569265,1.656558e-05,0.8816309,0.4566782,0.5075297"
"SORBI_3006G119600",0.00020075398247632,2,"Yes","0.0001290044,0.00719737"
"SORBI_3001G369000",0.0002037368,1,"No","0.0002037368"
"SORBI_3009G045200",0.000205610203134365,2,"Yes","0.003887079,0.0001029358"
"SORBI_3004G137500",0.000205817546910514,10,"Yes","0.4231853,8.076105e-06,0.002810123,0.1749117,0.5104371,0.0002515686,0.5059084,0.1810013,4.894528e-05,0.1113019"
"SORBI_3001G276100",0.000212948470772911,2,"Yes","0.0001500344,0.0001519032"
"SORBI_3003G086900",0.00021492611133489,5,"Yes","0.5985435,0.6922007,2.266856e-05,0.07243017,0.002767969"
"SORBI_3001G324100",0.000218523663481407,4,"Yes","0.5591887,0.0002190082,0.0002776762,8.847901e-05"
"SORBI_3001G419400",0.0002193738,1,"No","0.0002193738"
"SORBI_3010G048700",0.000221081389378375,3,"Yes","3.860783e-05,0.6246179,0.4588653"
"SORBI_3001G251200",0.000221266810880527,15,"Yes","0.6768645,0.6625328,0.7514557,0.73857,0.1378584,0.0534545,0.03306121,0.0009814774,0.004091983,0.9906151,0.0002773751,0.001434341,0.001434341,0.0001884792,0.0007704714"
"SORBI_3001G246700",0.000222001726676191,5,"Yes","0.1112049,0.1470118,2.330547e-05,0.6466044,0.4514463"
"SORBI_3001G261250",0.0002252085,1,"No","0.0002252085"
"SORBI_3002G277900",0.000226726927877841,2,"Yes","0.0001623225,0.0004939191"
"SORBI_3003G205100",0.00022917861953442,8,"Yes","0.5369809,0.5654705,0.0003445942,1.622913e-05,0.05923627,0.08655518,0.08080571,0.0825007"
"SORBI_3010G237200",0.000230023,1,"No","0.000230023"
