"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"SORBI_3005G073500",3.05846974364421e-05,3,"Yes","0.006448084,6.836754e-06,0.0433477"
"SORBI_3007G018700",3.169026e-05,1,"No","3.169026e-05"
"SORBI_3001G239900",3.24311616098916e-05,2,"Yes","7.976782e-06,0.0007207573"
"SORBI_3001G126300",3.47155658850795e-05,6,"Yes","3.030758e-06,0.5027061,0.01382457,0.01578048,0.631856,0.6197066"
"SORBI_3002G390200",3.7208378916187e-05,2,"Yes","4.894348e-05,1.579531e-05"
"SORBI_3010G079000",3.82159397739334e-05,2,"Yes","1.299716e-05,0.2085713"
"SORBI_3002G278600",3.883641e-05,1,"No","3.883641e-05"
"SORBI_3001G299800",3.92013442450656e-05,3,"Yes","5.470302e-05,5.470302e-05,4.077284e-05"
"SORBI_3001G250150",4.09413455603191e-05,2,"Yes","0.02103361,4.82947e-06"
"SORBI_3010G119500",4.227816e-05,1,"No","4.227816e-05"
"SORBI_3010G188400",4.271879e-05,1,"No","4.271879e-05"
"SORBI_3006G118000",4.341935e-05,1,"No","4.341935e-05"
"SORBI_3001G354600",4.45545833785976e-05,3,"Yes","0.9738651,0.04516168,9.715359e-06"
"SORBI_3003G420800",4.52597444211555e-05,2,"Yes","3.891032e-05,3.891032e-05"
"SORBI_3003G224700",4.596543e-05,1,"No","4.596543e-05"
"SORBI_3004G137500",4.6830769726447e-05,10,"Yes","0.4649252,2.167178e-06,0.05332814,0.03215078,0.1269435,0.01112596,0.03227109,0.03370806,1.630763e-05,0.01139927"
"SORBI_3001G003900",4.83517247698018e-05,3,"Yes","0.1923829,0.001820607,1.427939e-05"
"SORBI_3006G273700",4.95721e-05,1,"No","4.95721e-05"
"SORBI_3009G005800",5.07928996610341e-05,6,"Yes","2.84064e-05,0.000105663,0.9409839,0.9047607,0.1153665,2.622474e-05"
"SORBI_3003G312800",5.16903135197033e-05,2,"Yes","3.608914e-05,4.251663e-05"
"SORBI_3001G246700",5.2990421656407e-05,5,"Yes","0.9950551,0.4747608,4.478777e-06,0.8826222,0.8022074"
"SORBI_3002G353400",5.81332e-05,1,"No","5.81332e-05"
"SORBI_3001G389200",5.999725e-05,1,"No","5.999725e-05"
"SORBI_3001G089800",6.29405062581023e-05,10,"Yes","0.0001309371,0.0001802587,0.005170377,0.6110144,0.001746316,0.03536332,0.001178168,0.000275181,0.3065068,0.0690162"
"SORBI_3002G352800",6.58705819139849e-05,5,"Yes","0.108598,0.1860126,7.633076e-06,0.9046914,0.2729298"
"SORBI_3004G128800",6.78800539145596e-05,2,"Yes","1.583928e-05,0.07527744"
"SORBI_3002G390100",6.85469060891508e-05,3,"Yes","0.6133791,4.894348e-05,1.579531e-05"
"SORBI_3001G086400",7.06827073512217e-05,2,"Yes","4.596204e-05,7.339973e-05"
"SORBI_3003G368600",7.48102134848772e-05,3,"Yes","1.705133e-05,0.9513006,0.7433364"
"SORBI_3010G048700",7.72706754061936e-05,3,"Yes","1.583451e-05,0.4699488,0.6691956"
"SORBI_3004G146800",7.738697e-05,1,"No","7.738697e-05"
"SORBI_3010G219600",7.945536e-05,1,"No","7.945536e-05"
"SORBI_3009G151400",8.23607677800098e-05,2,"Yes","3.461901e-06,0.0202853"
"SORBI_3001G447700",8.24459189486815e-05,4,"Yes","0.0005456891,0.9064693,0.0003617808,0.712966"
"SORBI_3009G100500",8.55388535363488e-05,2,"Yes","1.781072e-05,0.3986626"
"SORBI_3003G414300",8.829063e-05,1,"No","8.829063e-05"
"SORBI_3006G037700",8.8356447143445e-05,35,"Yes","0.1562983,0.8878326,0.6472044,0.8193342,0.3995,0.8517253,0.1162352,0.9006608,0.6697252,1.419069e-06,0.5208161,0.9470852,0.07129799,0.2445802,0.828642,0.828642,0.09274692,0.976888,0.09033643,0.2118277,0.9259232,0.5715939,0.2038148,0.7507948,0.01563127,0.06520337,0.05570663,0.607084,0.5920664,0.5920664,0.5920664,0.5920664,0.1136586,0.1081214,0.07266196"
"SORBI_3001G195600",9.01074141812508e-05,4,"Yes","0.2516814,0.05663236,1.776136e-05,0.1048531"
"SORBI_3001G162300",9.106831e-05,1,"No","9.106831e-05"
"SORBI_3003G275800",9.591763e-05,1,"No","9.591763e-05"
"SORBI_3003G053800",9.80227e-05,1,"No","9.80227e-05"
"SORBI_3005G111000",9.9412492384765e-05,8,"Yes","0.3346366,0.9634268,0.7276561,0.005767232,0.05650971,0.6810315,0.30416,8.13678e-06"
"SORBI_3010G233400",0.0001012275,1,"No","0.0001012275"
"SORBI_3010G233450",0.0001012275,1,"No","0.0001012275"
"SORBI_3005G106366",0.000102568266564407,2,"Yes","3.299028e-05,0.8864115"
"SORBI_3001G114500",0.00010509510393808,2,"Yes","0.2915089,3.213145e-05"
"SORBI_3006G251000",0.0001070335,1,"No","0.0001070335"
"SORBI_3001G369000",0.000107091,1,"No","0.000107091"
"SORBI_3003G274000",0.0001088911,1,"No","0.0001088911"
"SORBI_3002G004500",0.0001113338,1,"No","0.0001113338"
"SORBI_3003G357232",0.0001221849,1,"No","0.0001221849"
"SORBI_3010G124200",0.000123344146141013,2,"Yes","3.599003e-05,0.05159441"
"SORBI_3004G100900",0.0001247778,1,"No","0.0001247778"
"SORBI_3004G034300",0.000128289072700127,2,"Yes","0.4077205,4.440747e-05"
"SORBI_3003G297400",0.0001309187,1,"No","0.0001309187"
"SORBI_3004G212300",0.000142125233245638,3,"Yes","0.2924127,3.349574e-05,0.005146327"
"SORBI_3002G288000",0.000144114910840099,3,"Yes","3.142654e-06,0.007346455,0.9437205"
"SORBI_3004G033400",0.00014579004807258,7,"Yes","0.02612894,0.9891511,0.8966712,0.0007262725,5.595052e-06,0.0006634343,0.000615938"
"SORBI_3009G102100",0.000147497341770886,3,"Yes","0.003263075,0.1714939,6.550926e-06"
"SORBI_3003G329000",0.00015604177259998,2,"Yes","0.6118392,1.071136e-05"
"SORBI_3004G001500",0.000156897587531346,2,"Yes","0.0100475,4.812586e-05"
"SORBI_3001G233600",0.0001584886,1,"No","0.0001584886"
"SORBI_3006G172651",0.000158525800266873,4,"Yes","1.198513e-05,0.1738335,0.09115113,0.3763261"
"SORBI_3001G256200",0.0001588301,1,"No","0.0001588301"
"SORBI_3003G335900",0.0001638807,1,"No","0.0001638807"
"SORBI_3001G316800",0.000171438762103016,3,"Yes","0.8207001,0.0505763,2.65756e-05"
"SORBI_3001G261250",0.000175214,1,"No","0.000175214"
"SORBI_3003G421000",0.0001753328,1,"No","0.0001753328"
"SORBI_3010G226500",0.000180540523773365,4,"Yes","0.001110213,2.623643e-05,0.820166,0.820166"
"SORBI_3006G263900",0.000180783594659784,2,"Yes","0.0009811622,4.144985e-05"
"SORBI_3003G291300",0.000186383656124112,3,"Yes","2.937312e-05,0.7150343,0.0241385"
"SORBI_3006G181600",0.0001890509,1,"No","0.0001890509"
"SORBI_3001G080000",0.0001958126,1,"No","0.0001958126"
"SORBI_3002G272600",0.000200171006508265,2,"Yes","0.01093898,6.020137e-05"
"SORBI_3001G317800",0.00020215372749699,2,"Yes","0.0002211768,8.311939e-05"
"SORBI_3003G083400",0.000202652377560897,3,"Yes","0.2096119,2.556256e-05,0.06680785"
"SORBI_3003G222400",0.0002090027,1,"No","0.0002090027"
"SORBI_3003G354850",0.0002170215,1,"No","0.0002170215"
"SORBI_3006G119900",0.0002182831,1,"No","0.0002182831"
"SORBI_3003G355900",0.0002206827,1,"No","0.0002206827"
"SORBI_3006G240900",0.0002237912,1,"No","0.0002237912"
"SORBI_3003G119200",0.000227218426983922,4,"Yes","0.4890668,0.4890668,4.222943e-05,0.4890668"
"SORBI_3003G422200",0.0002277163,1,"No","0.0002277163"
"SORBI_3001G341900",0.000228144621468696,2,"Yes","0.0009817959,6.62808e-05"
"SORBI_3001G228100",0.0002293628,1,"No","0.0002293628"
"SORBI_3003G051700",0.0002337391,1,"No","0.0002337391"
"SORBI_3004G038500",0.00024371432560788,3,"Yes","4.366322e-05,0.2424257,0.04587987"
"SORBI_3009G088000",0.0002454099,1,"No","0.0002454099"
"SORBI_3001G128200",0.000245649345257837,2,"Yes","0.3019668,8.113144e-05"
"SORBI_3006G212800",0.000250392206265104,3,"Yes","5.008112e-05,0.03422542,0.1256646"
"SORBI_3004G081400",0.0002575679,1,"No","0.0002575679"
"SORBI_3003G064500",0.00026073412234906,4,"Yes","0.9051884,0.0001182116,0.1211659,0.0008633897"
"SORBI_3003G312500",0.00026456138799924,3,"Yes","2.14614e-05,0.03652359,0.05529615"
"SORBI_3001G088100",0.000271795,1,"No","0.000271795"
"SORBI_3003G291100",0.000271828828853571,3,"Yes","0.9109919,0.06301718,2.865963e-05"
"SORBI_3002G274500",0.000272302070475905,2,"Yes","0.0003882571,0.0001580344"
"SORBI_3003G074400",0.0002768577,1,"No","0.0002768577"
"SORBI_3001G294900",0.000280010766326777,4,"Yes","0.0002106476,0.0001206414,0.1748797,6.289216e-05"
"SORBI_3006G142365",0.000281251166267316,2,"Yes","0.0001017223,0.5415019"
"SORBI_3001G401100",0.0002926781,1,"No","0.0002926781"
"SORBI_3008G010600",0.00030341777000098,2,"Yes","0.0001646649,0.0001646649"
"SORBI_3006G254100",0.000303485,1,"No","0.000303485"
"SORBI_3006G266600",0.000305629,1,"No","0.000305629"
"SORBI_3003G387600",0.000306375764879796,2,"Yes","0.0002003311,0.0002662987"
"SORBI_3004G206600",0.000309619463886079,3,"Yes","0.9816365,0.7332872,3.643266e-05"
"SORBI_3002G343600",0.0003346789,1,"No","0.0003346789"
"SORBI_3001G088600",0.000338729,1,"No","0.000338729"
"SORBI_3001G126800",0.0003464364,1,"No","0.0003464364"
"SORBI_3003G016300",0.000347260055371446,3,"Yes","0.0001480955,0.0001114996,0.0001927652"
"SORBI_3001G441200",0.000348726107304187,4,"Yes","0.0006295192,5.206325e-05,0.7405676,0.6917493"
"SORBI_3001G089850",0.000351290540537064,6,"Yes","0.0001309371,0.0001802587,0.005170377,0.6110144,0.001746316,0.03536332"
"SORBI_3010G218000",0.000360358408325712,3,"Yes","8.15255e-05,0.0004462198,0.0004708381"
"SORBI_3006G196700",0.0003772532,1,"No","0.0003772532"
"SORBI_3005G122400",0.000378940322684929,5,"Yes","0.2882794,0.294674,0.0002842876,3.520986e-05,0.7999289"
"SORBI_3001G340900",0.000384919,1,"No","0.000384919"
"SORBI_3001G003500",0.0003948033,1,"No","0.0003948033"
"SORBI_3009G159100",0.000395912883187854,4,"Yes","0.6637902,0.8050025,4.177266e-05,0.4802471"
"SORBI_3005G005300",0.000404289077796105,3,"Yes","0.321437,7.076648e-05,0.07952629"
"SORBI_3002G350300",0.0004074064,1,"No","0.0004074064"
"SORBI_3001G393300",0.000414548459799047,8,"Yes","0.8537338,0.7596191,0.2039331,3.157488e-05,0.9303645,0.9303645,0.9303645,0.9303645"
"SORBI_3010G124001",0.000415125311710507,9,"Yes","0.04700943,0.856141,0.01086171,0.009636029,1.636975e-05,0.7150449,0.6895748,0.1096151,0.1717357"
"SORBI_3002G315100",0.000421505163354152,2,"Yes","0.1672787,0.0001142619"
"SORBI_3002G277500",0.000432427047157291,6,"Yes","0.1509098,0.05512962,0.08268028,0.1446599,0.02802908,3.59677e-05"
"SORBI_3010G124133",0.000444857987856984,2,"Yes","0.05640447,0.0001427393"
"SORBI_3003G308700",0.0004486357,1,"No","0.0004486357"
"SORBI_3003G335800",0.0004527491,1,"No","0.0004527491"
"SORBI_3001G453600",0.000453145359289309,2,"Yes","0.0001661074,0.8331194"
"SORBI_3001G081900",0.00045451105788441,2,"Yes","0.01414684,0.0001692633"
"SORBI_3002G342500",0.000473168642346256,4,"Yes","0.0004419121,0.0009269643,0.0009269643,0.0004015328"
"SORBI_3003G311200",0.00047369244237272,3,"Yes","0.03321414,6.081765e-05,0.2178142"
"SORBI_3003G182700",0.0004842393,1,"No","0.0004842393"
"SORBI_3009G148900",0.0004966027,1,"No","0.0004966027"
"SORBI_3006G186800",0.0005075512,1,"No","0.0005075512"
"SORBI_3001G256300",0.000508013078376779,4,"Yes","0.1707387,0.1488904,0.04898637,5.462781e-05"
"SORBI_3003G371600",0.000512376607318288,6,"Yes","0.0001580233,0.0001580233,0.4686181,0.3747669,0.3660968,0.6260075"
"SORBI_3001G423300",0.000521608904097581,3,"Yes","0.187974,0.1702189,9.410239e-05"
"SORBI_3009G006300",0.000521838701105226,5,"Yes","0.0005363237,0.0001396564,0.2443565,0.000153332,0.08711663"
"SORBI_3004G102100",0.0005348316,1,"No","0.0005348316"
"SORBI_3003G045700",0.000544565857281465,2,"Yes","0.0001211878,0.4216547"
"SORBI_3008G001800",0.00054562632625621,3,"Yes","2.488022e-05,0.879623,0.879623"
"SORBI_3003G044400",0.0005470597,1,"No","0.0005470597"
"SORBI_3003G198701",0.0005502466,1,"No","0.0005502466"
"SORBI_3004G070400",0.000559396974982751,2,"Yes","0.0001146943,0.6359982"
"SORBI_3001G120600",0.000559533590881567,2,"Yes","0.0001556956,0.05448671"
"SORBI_3002G380200",0.0005597152,1,"No","0.0005597152"
"SORBI_3010G269300",0.0005629639,1,"No","0.0005629639"
"SORBI_3002G343800",0.000570777653039034,2,"Yes","0.0001250549,0.008455162"
"SORBI_3005G115200",0.0005752709,1,"No","0.0005752709"
"SORBI_3001G089900",0.000588624546016492,6,"Yes","0.0001309371,0.0001802587,0.005170377,0.6110144,0.001746316,0.03536332"
"SORBI_3001G370900",0.000592784113156664,4,"Yes","0.0004953278,0.0004440443,0.0002895704,0.8267155"
"SORBI_3010G150701",0.000604039863388417,4,"Yes","0.0001128991,0.007293669,0.007293669,0.002984064"
"SORBI_3006G118800",0.0006061387,1,"No","0.0006061387"
"SORBI_3003G337000",0.000607154162226009,2,"Yes","0.001380628,0.0001141452"
"SORBI_3002G355300",0.000607309201249961,3,"Yes","0.0003668418,0.0002577154,0.0002577154"
"SORBI_3010G141600",0.0006080292,1,"No","0.0006080292"
"SORBI_3003G364550",0.00061563064282999,2,"Yes","0.0001551475,0.3750037"
"SORBI_3003G335700",0.0006192358,1,"No","0.0006192358"
"SORBI_3003G376800",0.000619827645802484,6,"Yes","0.9037325,0.003447343,0.5604858,0.007383026,0.9422488,3.448518e-05"
"SORBI_3006G120500",0.000631561726040175,5,"Yes","0.02808329,0.9960312,0.0009890574,0.0009848639,0.0001018297"
"SORBI_3001G251100",0.0006597604,1,"No","0.0006597604"
"SORBI_3010G122666",0.0006614372,1,"No","0.0006614372"
"SORBI_3007G004500",0.000664066688640386,2,"Yes","0.03180166,0.0001870187"
"SORBI_3001G082000",0.0006656725,1,"No","0.0006656725"
"SORBI_3001G249600",0.000701339854369709,3,"Yes","9.000987e-05,0.8374882,0.9291843"
"SORBI_3006G177700",0.0007144987,1,"No","0.0007144987"
"SORBI_3006G230600",0.000725889539741953,2,"Yes","0.0004541062,0.0004541062"
"SORBI_3008G015200",0.000744441319989186,2,"Yes","0.01857369,0.0001280077"
"SORBI_3009G021500",0.0007487815,1,"No","0.0007487815"
"SORBI_3003G273800",0.00074918684059222,2,"Yes","0.0004420564,0.0005542412"
"SORBI_3003G405500",0.000749386382051798,5,"Yes","0.0002281004,0.0004115555,0.002922905,0.6200463,0.2357414"
"SORBI_3001G003600",0.0007683619,1,"No","0.0007683619"
"SORBI_3004G020800",0.000778868950587541,2,"Yes","0.08890062,0.0001847602"
"SORBI_3004G209000",0.000781270623160912,5,"Yes","6.416935e-05,0.2563836,0.6173801,0.4562443,0.9818018"
"SORBI_3006G120800",0.00078631548522734,3,"Yes","0.0005247208,0.0005196351,0.0003125023"
"SORBI_3006G114400",0.000788009331802009,2,"Yes","0.9448938,0.0001185077"
"SORBI_3001G120500",0.000807551284500052,2,"Yes","0.0001556956,0.05448671"
