"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"SORBI_3003G292300",5.567117e-06,1,"No","5.567117e-06"
"SORBI_3003G280800",5.66838196069952e-06,8,"Yes","0.3643972,0.9264306,1.837128e-05,2.40603e-05,1.808634e-05,7.19813e-06,7.930225e-06,3.180159e-06"
"SORBI_3006G277300",5.71668494631083e-06,5,"Yes","0.1459487,0.1246288,8.013904e-07,0.1347347,0.02228498"
"SORBI_3009G089532",6.04859483599451e-06,6,"Yes","0.69064,0.2296986,0.0001836711,0.6413401,8.468387e-07,0.7927723"
"SORBI_3004G041100",6.304752e-06,1,"No","6.304752e-06"
"SORBI_3001G419500",6.590766e-06,1,"No","6.590766e-06"
"SORBI_3001G353800",6.90257490965074e-06,2,"Yes","2.637721e-06,0.9352801"
"SORBI_3006G237400",7.83686883953916e-06,2,"Yes","0.5486754,3.473941e-06"
"SORBI_3010G147300",7.88044755972717e-06,3,"Yes","7.984914e-05,2.467778e-06,8.282678e-05"
"SORBI_3003G099166",8.542761e-06,1,"No","8.542761e-06"
"SORBI_3006G134400",9.624267e-06,1,"No","9.624267e-06"
"SORBI_3001G258900",9.63013945565194e-06,7,"Yes","3.252534e-06,3.252534e-06,0.1585876,0.03923902,3.648087e-05,0.8029416,0.1938994"
"SORBI_3001G377400",9.635256e-06,1,"No","9.635256e-06"
"SORBI_3002G303900",1.03809460685333e-05,6,"Yes","0.6991333,1.31544e-05,1.622533e-05,0.4437785,2.864738e-06,0.3321818"
"SORBI_3005G092100",1.05590564327684e-05,2,"Yes","0.1435879,4.49107e-06"
"SORBI_3003G360600",1.07864740670482e-05,3,"Yes","3.398665e-06,7.373111e-06,0.1234278"
"SORBI_3001G352100",1.08843752015808e-05,2,"Yes","3.979689e-06,0.3697562"
"SORBI_3006G280200",1.16241768540748e-05,4,"Yes","1.783682e-06,6.550048e-06,3.232682e-07,2.46852e-07"
"SORBI_3003G280700",1.168115e-05,1,"No","1.168115e-05"
"SORBI_3001G252200",1.17086227593433e-05,7,"Yes","1.222697e-06,0.5941735,0.5073584,0.05998718,0.1947304,0.5013367,0.09345491"
"SORBI_3010G084000",1.255129e-05,1,"No","1.255129e-05"
"SORBI_3002G303950",1.27891640829825e-05,6,"Yes","0.6991333,1.31544e-05,1.622533e-05,0.4437785,2.864738e-06,0.3321818"
"SORBI_3010G271600",1.28098498101137e-05,3,"Yes","0.04527903,1.029285e-05,9.972276e-06"
"SORBI_3003G333200",1.289708e-05,1,"No","1.289708e-05"
"SORBI_3005G110436",1.28987799948854e-05,4,"Yes","0.0008459001,0.05673653,2.697654e-06,0.0001351829"
"SORBI_3001G376200",1.33137150828411e-05,2,"Yes","1.537016e-05,1.772742e-05"
"SORBI_3001G315000",1.35403882473017e-05,2,"Yes","0.5987042,4.49838e-06"
"SORBI_3003G359300",1.55358697474517e-05,7,"Yes","7.663972e-06,5.978557e-05,1.426012e-06,0.003079161,0.06247352,0.9251512,0.09363981"
"SORBI_3004G107600",1.58049e-05,1,"No","1.58049e-05"
"SORBI_3006G261700",1.669236e-05,1,"No","1.669236e-05"
"SORBI_3006G245400",1.681976e-05,1,"No","1.681976e-05"
"SORBI_3002G269300",1.687934e-05,1,"No","1.687934e-05"
"SORBI_3006G209850",1.83732898970668e-05,11,"Yes","9.875092e-07,0.5069898,0.2073387,0.8131356,0.2437901,0.1185103,0.004043548,0.4057902,0.1691738,0.3340513,0.6503612"
"SORBI_3001G315100",1.85034835807896e-05,3,"Yes","8.456693e-06,6.543254e-06,8.456693e-06"
"SORBI_3003G042100",1.96414e-05,1,"No","1.96414e-05"
"SORBI_3010G235000",1.97847494207704e-05,2,"Yes","0.08115308,7.717962e-06"
"SORBI_3003G187400",2.02350779543448e-05,2,"Yes","6.539504e-06,0.005908434"
"SORBI_3002G004700",2.121527e-05,1,"No","2.121527e-05"
"SORBI_3004G134700",2.18689586800602e-05,2,"Yes","1.441059e-06,0.686301"
"SORBI_3005G034200",2.277661e-05,1,"No","2.277661e-05"
"SORBI_3010G255600",2.45248789847441e-05,3,"Yes","2.563622e-05,2.096921e-05,0.4235508"
"SORBI_3004G143475",2.66088603317893e-05,22,"Yes","0.3147695,0.05238309,0.232475,0.198239,0.198239,8.446602e-07,0.06184815,0.1187962,0.1909773,0.1382382,0.1939927,0.8309404,0.07500941,1.717224e-05,0.2669013,4.165783e-05,0.0005501128,0.4267524,0.4267524,0.005604232,0.005604232,0.04467791"
"SORBI_3005G073500",2.73763747694611e-05,3,"Yes","1.51002e-05,4.224301e-05,0.7603173"
"SORBI_3001G427400",2.74258456109955e-05,2,"Yes","2.647129e-05,2.647129e-05"
"SORBI_3003G365800",2.777039e-05,1,"No","2.777039e-05"
"SORBI_3009G061400",2.90236790465581e-05,2,"Yes","3.414987e-05,7.883608e-06"
"SORBI_3006G216000",3.02852931353126e-05,2,"Yes","1.413951e-05,4.140627e-05"
"SORBI_3009G152180",3.048166e-05,1,"No","3.048166e-05"
"SORBI_3003G181800",3.08303370932794e-05,5,"Yes","0.7204639,1.705393e-05,3.758328e-05,3.758328e-05,0.4626443"
"SORBI_3002G405100",3.14809940711314e-05,2,"Yes","8.953426e-06,0.1116096"
"SORBI_3003G329800",3.20563313256361e-05,4,"Yes","0.9551346,5.502993e-06,0.3364891,0.6442384"
"SORBI_3001G294800",3.26010737550231e-05,3,"Yes","0.01031919,6.825589e-06,0.01255827"
"SORBI_3010G048700",3.27451803288081e-05,3,"Yes","0.7525568,4.71554e-06,0.9571082"
"SORBI_3003G030500",3.35010133400981e-05,3,"Yes","3.368247e-06,0.3346111,0.3082987"
"SORBI_3007G018400",3.452187e-05,1,"No","3.452187e-05"
"SORBI_3003G334900",3.70878202585745e-05,4,"Yes","2.835843e-05,7.489148e-06,0.7807446,0.8630189"
"SORBI_3003G344200",4.15583801183228e-05,9,"Yes","0.8340885,0.5609267,0.5609267,0.6888412,0.8850758,0.230169,2.540612e-06,0.1186938,0.1516858"
"SORBI_3009G143500",4.18052283168713e-05,4,"Yes","2.751621e-05,2.751621e-05,0.4963919,0.951539"
"SORBI_3001G006400",4.359956e-05,1,"No","4.359956e-05"
"SORBI_3003G195900",4.460553e-05,1,"No","4.460553e-05"
"SORBI_3010G138900",4.475742e-05,1,"No","4.475742e-05"
"SORBI_3003G041100",4.73686818074359e-05,4,"Yes","2.528649e-05,5.698493e-05,6.763795e-05,5.698493e-05"
"SORBI_3006G066400",4.76444061784376e-05,2,"Yes","1.938761e-05,0.0001226299"
"SORBI_3010G098932",4.78503207441694e-05,3,"Yes","2.143438e-05,2.682526e-05,9.205631e-05"
"SORBI_3001G301600",4.79555281733823e-05,2,"Yes","1.291505e-05,0.3329438"
"SORBI_3003G052500",4.81218354342339e-05,3,"Yes","0.02141254,0.01900877,1.386686e-05"
"SORBI_3010G150200",4.881903e-05,1,"No","4.881903e-05"
"SORBI_3001G146000",4.88536163850695e-05,3,"Yes","1.02684e-05,0.1897054,0.7759215"
"SORBI_3003G099100",4.90776285847483e-05,3,"Yes","0.5740057,1.040274e-05,0.1597402"
"SORBI_3001G452300",5.25105743425236e-05,2,"Yes","5.951541e-06,0.1186331"
"SORBI_3007G045500",5.411258e-05,1,"No","5.411258e-05"
"SORBI_3010G222732",5.65928740470234e-05,8,"Yes","0.3790173,0.7108323,0.4133881,4.364739e-06,0.3586938,0.1953714,0.9899392,0.74023"
"SORBI_3004G137500",6.01207892934053e-05,10,"Yes","0.08987776,0.1745398,0.437389,0.0004849018,2.278418e-06,0.07399035,0.7884786,5.78136e-05,0.09077791,3.067594e-05"
"SORBI_3001G433500",6.03341e-05,1,"No","6.03341e-05"
"SORBI_3004G037700",6.067331e-05,1,"No","6.067331e-05"
"SORBI_3006G139501",6.28866335149469e-05,4,"Yes","0.678857,0.0002285974,0.2264197,0.0002520159"
"SORBI_3006G233500",6.29370222919867e-05,6,"Yes","0.5178135,0.5696609,0.01436205,0.2316104,0.2316104,3.765783e-06"
"SORBI_3003G121400",6.298271e-05,1,"No","6.298271e-05"
"SORBI_3004G079700",6.31910202323338e-05,3,"Yes","1.802808e-05,0.5473,0.09447623"
"SORBI_3010G179700",6.64892849367993e-05,2,"Yes","2.564513e-05,0.5090283"
"SORBI_3010G132400",6.70563482395581e-05,4,"Yes","0.8163335,0.0009551689,0.002396154,9.570117e-06"
"SORBI_3004G083250",6.71515426070579e-05,2,"Yes","0.02319927,1.676703e-05"
"SORBI_3003G335200",7.01424468401157e-05,2,"Yes","0.8765911,1.984289e-05"
"SORBI_3005G114800",7.2530112555258e-05,3,"Yes","0.05549539,1.054815e-05,0.01062418"
"SORBI_3006G142600",7.25402e-05,1,"No","7.25402e-05"
"SORBI_3007G023200",7.645321e-05,1,"No","7.645321e-05"
"SORBI_3004G141800",7.65467626058225e-05,7,"Yes","0.038748,0.4756668,3.636148e-06,0.3899845,0.02912468,0.1226524,0.5186486"
"SORBI_3003G343100",8.26543432627114e-05,3,"Yes","3.388376e-05,0.9936695,3.388376e-05"
"SORBI_3005G124700",8.320007e-05,1,"No","8.320007e-05"
"SORBI_3001G305300",8.434816e-05,1,"No","8.434816e-05"
"SORBI_3003G044300",8.84951548113522e-05,2,"Yes","2.025804e-05,0.557849"
"SORBI_3010G199800",9.170329e-05,1,"No","9.170329e-05"
"SORBI_3005G105850",9.28313023557115e-05,3,"Yes","0.7617009,2.776446e-05,2.751397e-05"
"SORBI_3003G023000",9.434079e-05,1,"No","9.434079e-05"
"SORBI_3001G183500",9.59617196718554e-05,2,"Yes","0.00701059,3.786379e-05"
"SORBI_3004G046700",9.750217e-05,1,"No","9.750217e-05"
"SORBI_3003G278900",9.94585051471431e-05,2,"Yes","3.338809e-05,0.02314246"
"SORBI_3003G021600",0.000100825677425753,3,"Yes","0.02560491,8.442266e-06,0.6114969"
"SORBI_3005G000300",0.00010157433582203,3,"Yes","0.6076636,0.6163719,2.079421e-05"
"SORBI_3006G083300",0.000103126891186411,3,"Yes","0.001458529,0.001684473,0.6789398"
"SORBI_3007G027700",0.000103345320018211,2,"Yes","6.480113e-05,0.0001493258"
"SORBI_3001G376400",0.0001037706,1,"No","0.0001037706"
"SORBI_3002G269900",0.000104275990471248,3,"Yes","2.497525e-05,0.2047361,0.2062696"
"SORBI_3006G160300",0.000106193748464323,2,"Yes","5.682383e-05,6.837771e-05"
"SORBI_3003G191800",0.0001076317,1,"No","0.0001076317"
"SORBI_3010G008900",0.000108276315939015,2,"Yes","2.205139e-05,0.0005045086"
"SORBI_3003G402000",0.000108955516381459,3,"Yes","0.000447109,0.4189611,0.0003528375"
"SORBI_3004G038100",0.000110984434452455,4,"Yes","0.0004626713,2.926237e-05,0.1443562,4.779962e-05"
"SORBI_3004G083200",0.000111597893098225,2,"Yes","0.02319927,1.676703e-05"
"SORBI_3001G267900",0.000112358,1,"No","0.000112358"
"SORBI_3004G205900",0.0001134868,1,"No","0.0001134868"
"SORBI_3003G093200",0.000115420066990723,5,"Yes","0.869498,1.986828e-05,0.7643158,0.2144245,0.8419428"
"SORBI_3001G222700",0.000116329830835205,7,"Yes","0.811412,0.0001970292,0.0008286375,0.001872848,0.2703709,0.0005132981,0.0002387999"
"SORBI_3010G143500",0.000116952596666442,3,"Yes","7.89795e-05,7.89795e-05,7.89795e-05"
"SORBI_3010G147350",0.0001171024,1,"No","0.0001171024"
"SORBI_3005G073800",0.000123756503215944,3,"Yes","0.04267883,0.5320053,1.956858e-05"
"SORBI_3009G104800",0.0001256834802007,7,"Yes","0.4834236,0.1931411,7.248307e-05,0.6649254,1.368759e-05,0.8466819,0.1809669"
"SORBI_3003G366400",0.000129767007192472,2,"Yes","0.003138158,2.731571e-05"
"SORBI_3001G375000",0.000129929372909343,5,"Yes","0.0004046726,0.9990374,0.9990374,3.478638e-05,3.304119e-05"
"SORBI_3001G222400",0.000131515882173083,9,"Yes","0.1431901,0.0002639269,0.1324849,0.0002127917,0.2823881,0.01215302,0.0007812552,0.7211328,0.000964378"
"SORBI_3006G133700",0.000133242711121029,6,"Yes","1.112763e-05,0.000584976,0.2168563,0.0008036229,0.0007705614,0.0007705614"
"SORBI_3003G114400",0.00013469488265494,2,"Yes","3.612514e-05,0.6755798"
"SORBI_3002G340200",0.0001353801,1,"No","0.0001353801"
"SORBI_3003G381800",0.0001390534,1,"No","0.0001390534"
"SORBI_3003G059200",0.0001443119,1,"No","0.0001443119"
"SORBI_3002G275600",0.00014732458804545,7,"Yes","0.3520218,0.05459165,0.01925369,0.1699641,0.1448704,0.8623034,1.22096e-05"
"SORBI_3005G124100",0.000151671073830517,2,"Yes","0.2839812,3.454754e-05"
"SORBI_3004G202100",0.000151797621873118,4,"Yes","0.9483809,0.5261319,0.425495,1.330026e-05"
"SORBI_3010G149600",0.000151966666621761,4,"Yes","0.2289916,0.2099028,0.7492369,2.191376e-05"
"SORBI_3003G334700",0.00015274557807754,3,"Yes","1.396004e-05,0.05693974,0.4163071"
"SORBI_3003G283750",0.000155125071038209,2,"Yes","4.26636e-05,0.647009"
"SORBI_3002G290700",0.0001553922,1,"No","0.0001553922"
"SORBI_3001G179560",0.0001554844,1,"No","0.0001554844"
"SORBI_3001G303600",0.00015981762606343,3,"Yes","2.965998e-05,0.0009746847,0.0008314979"
"SORBI_3003G412600",0.000162124845442868,4,"Yes","0.04895443,0.62631,0.0006212995,0.0007230766"
"SORBI_3002G302000",0.000167096556593305,4,"Yes","0.6827997,0.0001967506,5.477773e-05,0.1968518"
"SORBI_3006G215700",0.0001675893,1,"No","0.0001675893"
"SORBI_3003G403000",0.00016793671117965,3,"Yes","0.3351857,1.087244e-05,0.003912328"
"SORBI_3003G342200",0.000172014419629996,2,"Yes","4.278791e-05,0.04117657"
"SORBI_3001G341800",0.0001720311,1,"No","0.0001720311"
"SORBI_3006G234100",0.0001737891,1,"No","0.0001737891"
"SORBI_3004G030700",0.0001741338,1,"No","0.0001741338"
"SORBI_3004G009900",0.000174298100663273,3,"Yes","2.614243e-05,0.08437709,0.08205026"
"SORBI_3006G260700",0.0001771358,1,"No","0.0001771358"
"SORBI_3006G209500",0.0001793508,1,"No","0.0001793508"
"SORBI_3010G214600",0.0001862567,1,"No","0.0001862567"
"SORBI_3003G367000",0.0001920429,1,"No","0.0001920429"
"SORBI_3001G001300",0.00019229995143244,2,"Yes","3.004206e-05,0.0006704806"
"SORBI_3004G132900",0.000198137949922961,4,"Yes","0.0003095839,0.3328607,2.91194e-05,0.8882269"
"SORBI_3001G420700",0.000199559265494198,2,"Yes","0.543963,4.120092e-05"
"SORBI_3006G030100",0.000202861567624057,12,"Yes","0.0002400824,0.02616715,4.462326e-05,4.462326e-05,0.05956183,0.0003047912,0.02760558,0.003615877,0.01942919,0.01513969,0.01319007,0.0635909"
"SORBI_3002G354600",0.0002074951,1,"No","0.0002074951"
"SORBI_3005G104800",0.000215304649888615,2,"Yes","0.0001551806,0.0001551806"
"SORBI_3001G362400",0.000217553780032187,2,"Yes","0.3114012,5.69379e-05"
"SORBI_3002G365900",0.000220987789600224,6,"Yes","0.5683518,0.6391267,0.04663991,0.9413159,1.776527e-05,0.6084537"
"SORBI_3002G348600",0.000227403321586328,3,"Yes","2.790279e-05,0.3462599,0.01646021"
"SORBI_3003G334400",0.00023338146336993,2,"Yes","0.07131032,7.916982e-05"
"SORBI_3004G174500",0.0002366849,1,"No","0.0002366849"
"SORBI_3004G174600",0.0002366849,1,"No","0.0002366849"
"SORBI_3009G143300",0.0002380921,1,"No","0.0002380921"
"SORBI_3004G214900",0.000242810177701336,3,"Yes","0.817123,0.002505454,0.0003009936"
"SORBI_3010G208100",0.00024308547251306,2,"Yes","0.0002584781,0.0002761911"
"SORBI_3001G131600",0.000243247875821528,10,"Yes","1.402791e-05,0.3836483,0.4983262,0.5022606,0.4767036,0.1346399,0.1155288,0.1092885,0.03396233,0.8208224"
"SORBI_3001G175600",0.0002539021,1,"No","0.0002539021"
"SORBI_3009G138000",0.000254977306527016,2,"Yes","6.802036e-05,0.5634498"
"SORBI_3006G139600",0.000255467878202409,2,"Yes","6.723965e-06,0.8275136"
"SORBI_3005G136300",0.0002558339,1,"No","0.0002558339"
"SORBI_3003G405500",0.000258106832770277,5,"Yes","0.001528811,0.0006833287,0.001859168,0.2214039,0.0005210634"
"SORBI_3004G205600",0.000260570979521701,2,"Yes","0.1083065,7.857158e-05"
"SORBI_3001G359200",0.00026321641120497,3,"Yes","0.3512722,5.280353e-05,0.5719883"
"SORBI_3004G095600",0.0002716829,1,"No","0.0002716829"
"SORBI_3001G361800",0.0002721616,1,"No","0.0002721616"
"SORBI_3003G023800",0.00027538324784071,2,"Yes","8.05353e-05,0.2455969"
"SORBI_3005G057700",0.000279598684029381,3,"Yes","0.57353,4.987301e-05,0.9753327"
"SORBI_3004G204000",0.000280791586130702,4,"Yes","2.777812e-05,0.6761429,0.8008943,0.8728318"
"SORBI_3003G032600",0.000283551126334158,2,"Yes","3.649667e-05,0.5442735"
"SORBI_3004G130900",0.000291233470560037,2,"Yes","3.634751e-05,0.004746868"
"SORBI_3003G059000",0.000295236123945664,2,"Yes","0.0003500822,9.707124e-05"
"SORBI_3001G126900",0.000302940736060409,4,"Yes","0.5028016,0.5182937,7.113106e-06,0.7916874"
"SORBI_3003G055600",0.0003061697,1,"No","0.0003061697"
"SORBI_3001G360800",0.0003130949,1,"No","0.0003130949"
"SORBI_3001G437100",0.000318355579947749,7,"Yes","5.720554e-05,5.665114e-05,0.6931343,0.6833491,0.8359315,0.8359315,0.007165445"
"SORBI_3006G250700",0.000318785465576843,2,"Yes","0.2588774,9.970875e-05"
"SORBI_3003G199900",0.000324368712296019,3,"Yes","0.3569615,0.002040756,8.170878e-05"
"SORBI_3001G423300",0.000325380549560994,3,"Yes","0.0001695063,0.000202805,0.6782069"
"SORBI_3005G005600",0.0003264161,1,"No","0.0003264161"
"SORBI_3002G386500",0.000326917102579261,7,"Yes","0.002197201,0.001519071,0.001481538,0.4694795,0.004034716,0.002306736,0.004193336"
"SORBI_3002G306000",0.00032821812395345,11,"Yes","0.7738866,0.4551575,0.4527039,0.4670359,0.4670359,0.4670359,0.4781408,0.7160276,0.9064943,0.002410499,1.013267e-05"
"SORBI_3002G275700",0.00032883190544386,2,"Yes","6.676491e-05,0.3260227"
"SORBI_3005G104500",0.000328868236957991,6,"Yes","0.016645,0.609197,2.383908e-05,0.8731644,0.7340112,0.4547653"
"SORBI_3002G288400",0.000329797723688685,11,"Yes","0.09279966,0.5020735,0.3392134,0.8609171,0.8629268,0.7020313,0.7020313,0.0001071718,2.784009e-05,4.465731e-05,0.1885129"
"SORBI_3004G020900",0.000341078067761624,7,"Yes","0.1804946,0.1803286,0.1534332,0.8520189,0.4140801,0.002057728,2.643271e-05"
"SORBI_3010G209600",0.0003462045,1,"No","0.0003462045"
"SORBI_3002G340900",0.000354165580508936,4,"Yes","0.2369976,0.2369976,0.2369976,5.104422e-05"
"SORBI_3002G312400",0.000374185428529294,2,"Yes","0.001429959,7.664271e-05"
"SORBI_3003G097900",0.000375113572024022,3,"Yes","0.8710384,0.005068138,4.881081e-05"
"SORBI_3004G031700",0.000381027382436061,5,"Yes","0.001103138,0.0001666129,0.0001364332,0.001377204,0.2450652"
"SORBI_3002G293200",0.000386619198854743,2,"Yes","0.4402034,0.000108202"
"SORBI_3006G053400",0.000392013246016787,4,"Yes","5.411599e-05,0.004971166,0.001650949,0.04516918"
