"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"SORBI_3003G117200",0.000221437429414051,3,"Yes","0.8923413,0.7618164,4.85067e-05"
"SORBI_3004G031700",0.000242213546802872,6,"Yes","0.7548476,0.7508757,1.653294e-05,0.006612337,0.2586308,0.09073081"
"SORBI_3006G194000",0.0002463629,1,"No","0.0002463629"
"SORBI_3006G278900",0.000252032539817315,4,"Yes","0.1128227,0.0002758243,0.0002847061,2.785413e-05"
"SORBI_3001G067000",0.000259833288480782,9,"Yes","0.00248502,0.0007121549,0.0002199163,0.0001658008,0.001974623,0.2200483,0.004949778,0.00503231,0.002197732"
"SORBI_3007G012600",0.000260164,1,"No","0.000260164"
"SORBI_3010G233400",0.0003057496,1,"No","0.0003057496"
"SORBI_3010G233450",0.0003057496,1,"No","0.0003057496"
"SORBI_3001G150800",0.0003119973,1,"No","0.0003119973"
"SORBI_3006G044466",0.000339329145860545,2,"Yes","0.5115747,0.000100884"
"SORBI_3003G012200",0.00038157181772025,5,"Yes","0.1521769,0.4682099,0.3803297,0.6232326,3.892112e-05"
"SORBI_3003G273500",0.0003863527,1,"No","0.0003863527"
"SORBI_3004G202900",0.0003965524,1,"No","0.0003965524"
"SORBI_3009G093900",0.0004060011,1,"No","0.0004060011"
"SORBI_3001G424500",0.0004093838,1,"No","0.0004093838"
"SORBI_3004G032500",0.000409948290828854,2,"Yes","0.6937541,0.0001133916"
"SORBI_3003G338900",0.0004164075386206,8,"Yes","0.0002103459,0.0003696885,5.760042e-05,0.000477081,0.0003427318,0.0002083764,0.5671805,0.9083136"
"SORBI_3001G065600",0.000429052238889449,7,"Yes","6.952732e-05,0.0005031691,0.0005031691,0.0006272723,2.679365e-05,0.0007277879,0.07949004"
"SORBI_3006G131800",0.000432451550464119,2,"Yes","0.000124233,0.4546897"
"SORBI_3004G086100",0.000472540614138484,2,"Yes","0.0002260626,0.0003254232"
"SORBI_3004G094500",0.000497410373089369,4,"Yes","6.083223e-05,0.1622678,0.9943411,0.003696813"
"SORBI_3005G034500",0.0004983183,1,"No","0.0004983183"
"SORBI_3010G155100",0.000520241529333387,3,"Yes","9.143006e-05,0.0004820415,0.8202551"
"SORBI_3009G088300",0.000540985100290547,2,"Yes","0.2523062,0.0001104613"
"SORBI_3003G309400",0.0005606983,1,"No","0.0005606983"
"SORBI_3003G269300",0.00057361022149427,2,"Yes","0.000120922,0.5889804"
"SORBI_3009G096100",0.000601519098577086,2,"Yes","0.004781785,8.382348e-05"
"SORBI_3001G114000",0.0006312196,1,"No","0.0006312196"
"SORBI_3002G419800",0.000717007769337363,7,"Yes","0.4157372,0.0002832857,0.0003018691,0.0003018691,0.0004681691,0.0003018691,0.6971131"
"SORBI_3003G280800",0.000772758953644925,8,"Yes","0.7899042,0.4713183,0.003410669,0.003574826,0.003410669,5.239432e-05,0.0009648532,0.003510453"
"SORBI_3010G235000",0.000786276529804564,2,"Yes","0.3704304,0.0002132691"
"SORBI_3010G219600",0.0007938968,1,"No","0.0007938968"
"SORBI_3003G303900",0.00085388810743714,4,"Yes","0.001414599,0.0001133216,0.2086764,0.1469018"
"SORBI_3010G098932",0.000916282308991656,3,"Yes","0.001100443,0.001100443,0.0001737486"
"SORBI_3006G089500",0.000926675885226436,6,"Yes","0.9331565,0.006099126,0.008093724,0.08541599,0.003938004,0.03274399"
"SORBI_3004G150800",0.00100846427717138,2,"Yes","0.0006110917,0.0006110917"
"SORBI_3003G375100",0.00103474407414872,4,"Yes","0.6625397,0.1671904,0.3222398,0.0001215921"
"SORBI_3003G010600",0.00104159512651714,5,"Yes","9.56506e-05,0.02464329,0.3602861,0.1097712,0.1068782"
"SORBI_3003G068150",0.001117396,1,"No","0.001117396"
"SORBI_3003G360400",0.00112882704028228,11,"Yes","0.2540875,0.6374086,0.01867408,0.2600241,0.1320856,0.1757015,0.1222169,0.001573386,0.001664179,0.001289785,0.0007224367"
"SORBI_3010G169000",0.001151788,1,"No","0.001151788"
"SORBI_3006G037700",0.00122150126102283,35,"Yes","0.1675407,0.5480272,0.0001466242,0.1224649,0.927831,0.5486217,0.1344693,0.1434525,0.001127639,0.5277158,0.0002614506,0.3995865,0.160409,0.128689,0.1284349,0.1284349,0.5240946,0.1471208,0.1610647,0.3314824,0.5406736,0.0002001466,0.1486198,0.5818699,0.4969035,0.2199364,0.5061484,0.0003019457,0.0002262555,0.0002262555,0.0002262555,0.0002262555,0.06710515,0.1536276,0.5942517"
"SORBI_3003G312300",0.0012418959271705,2,"Yes","0.0004475566,0.001262277"
"SORBI_3009G120900",0.001245797,1,"No","0.001245797"
"SORBI_3009G078200",0.00127663680588297,20,"Yes","0.5164063,7.88331e-05,0.01704758,0.01683194,0.01207249,0.01683194,0.01683194,0.01683194,0.01683194,0.01683194,0.01683194,0.01683194,0.01683194,0.01683194,0.01683194,0.01683194,0.3597182,0.3597182,0.3597182,0.6757907"
"SORBI_3003G333200",0.001294998,1,"No","0.001294998"
"SORBI_3004G208900",0.00130416078688111,5,"Yes","0.5335709,0.0002154268,0.678615,0.678615,0.678615"
"SORBI_3003G291400",0.00131876029940858,3,"Yes","0.0004154876,0.0007567085,0.001933091"
"SORBI_3006G055000",0.001323436,1,"No","0.001323436"
"SORBI_3003G043200",0.00141103,1,"No","0.00141103"
"SORBI_3003G128500",0.001442535,1,"No","0.001442535"
"SORBI_3003G281450",0.00145128066580202,2,"Yes","0.0003806658,0.2235407"
"SORBI_3006G071628",0.001504794,1,"No","0.001504794"
"SORBI_3009G104800",0.00151036772547219,7,"Yes","0.02513422,0.01271286,0.006645971,0.5873794,0.003362342,0.03108437,0.008591741"
"SORBI_3010G208100",0.00152506027049415,3,"Yes","0.1022262,0.0002476965,0.7495854"
"SORBI_3010G001000",0.00153246464750756,5,"Yes","0.0001948585,0.00292709,0.00292709,0.00292709,0.0004831002"
"SORBI_3007G020500",0.001549264,1,"No","0.001549264"
"SORBI_3002G288800",0.00155241985987442,2,"Yes","0.000369391,0.4101532"
"SORBI_3001G135100",0.00159955103753906,2,"Yes","0.7778306,0.0004548302"
"SORBI_3001G424200",0.001599938,1,"No","0.001599938"
"SORBI_3006G004700",0.001670496,1,"No","0.001670496"
"SORBI_3006G039800",0.0017014616084241,3,"Yes","0.09463422,0.0002771956,0.4275831"
"SORBI_3001G449300",0.001703317,1,"No","0.001703317"
"SORBI_3003G326700",0.001711536107877,3,"Yes","0.003613651,0.002394855,0.01924695"
"SORBI_3007G038600",0.00174959808859976,3,"Yes","0.3216736,0.3397852,0.0003287824"
"SORBI_3001G452600",0.001800411,1,"No","0.001800411"
"SORBI_3001G074700",0.0018432779235249,2,"Yes","0.3703034,0.0003804254"
"SORBI_3006G245600",0.00186062800496167,8,"Yes","0.3653518,0.002119868,0.002119868,0.00074006,0.3289579,0.1068644,0.005958205,0.8222975"
"SORBI_3006G038000",0.00186234573398769,19,"Yes","0.4906712,0.4906712,0.5651815,0.0001186059,0.09034201,0.7145522,0.06283596,0.000114563,0.1852583,0.7180866,0.6639655,0.4352027,0.4472394,0.4442649,0.1942131,0.0009336417,0.2138528,0.5048924,0.287115"
"SORBI_3010G145900",0.001964205,1,"No","0.001964205"
"SORBI_3001G400000",0.00197661532086069,10,"Yes","0.006739004,0.05051071,0.006532993,0.6328506,0.004687137,0.008157895,0.01320875,0.03394439,0.6891851,0.4419158"
"SORBI_3001G421300",0.001981858,1,"No","0.001981858"
"SORBI_3004G072200",0.002008175,1,"No","0.002008175"
"SORBI_3004G072201",0.002008175,1,"No","0.002008175"
"SORBI_3003G184100",0.002028049,1,"No","0.002028049"
"SORBI_3001G149600",0.002028467,1,"No","0.002028467"
"SORBI_3004G020300",0.00203346102201629,4,"Yes","0.1268341,0.0002336226,0.01147366,0.2935476"
"SORBI_3006G049900",0.002059644,1,"No","0.002059644"
"SORBI_3005G142400",0.002061487,1,"No","0.002061487"
"SORBI_3002G323600",0.00207987431877599,2,"Yes","0.06299271,0.0006365795"
"SORBI_3004G097400",0.00210845896125123,3,"Yes","0.1642128,0.04655971,0.0002852333"
"SORBI_3003G042700",0.00212322772766005,6,"Yes","0.6558063,0.6558063,0.0001816925,0.6164544,0.3821831,0.08040392"
"SORBI_3001G440100",0.00212411249555933,13,"Yes","0.02135575,0.02441075,0.005260191,0.03213522,0.04458389,0.1694818,0.1485186,0.06537089,0.0002719451,0.01918706,0.009294226,0.008622989,0.0135273"
"SORBI_3006G225700",0.00213426,1,"No","0.00213426"
"SORBI_3002G308500",0.002223853,1,"No","0.002223853"
"SORBI_3004G061900",0.00224991001254404,2,"Yes","0.001444977,0.001444977"
"SORBI_3009G161900",0.002318576,1,"No","0.002318576"
"SORBI_3001G380600",0.00239182486634748,6,"Yes","0.03537257,0.07351532,0.2412286,0.1115157,0.0001651986,0.5515679"
"SORBI_3003G217300",0.00245653123229528,2,"Yes","0.001711269,0.001711269"
"SORBI_3001G113900",0.002519241,1,"No","0.002519241"
"SORBI_3003G066700",0.00261592278712119,4,"Yes","0.07579317,0.0003124461,0.03423599,0.05115485"
"SORBI_3006G049600",0.00277750023447432,7,"Yes","0.000198565,0.2306792,0.4050379,0.2213359,0.6619769,0.7039946,0.4312643"
"SORBI_3003G389000",0.0028013451804132,5,"Yes","0.0002486913,0.0369605,0.3781442,0.005489097,0.2767585"
"SORBI_3001G284600",0.002899817,1,"No","0.002899817"
"SORBI_3004G080000",0.002917038,1,"No","0.002917038"
"SORBI_3003G124700",0.00293739895632739,4,"Yes","0.1764554,0.4743465,0.0003277633,0.977174"
"SORBI_3006G172651",0.00304801902291862,4,"Yes","0.6917676,0.000360522,0.001629788,0.1878719"
"SORBI_3001G291900",0.00309393440209182,3,"Yes","0.03033313,0.06551901,0.0005585899"
"SORBI_3002G413800",0.00310227,1,"No","0.00310227"
"SORBI_3005G133600",0.00314228012171769,2,"Yes","0.001713707,0.002871213"
"SORBI_3002G270500",0.00316099947815773,6,"Yes","0.04528768,0.4601779,0.01861316,0.9793679,0.0002328273,0.1135271"
"SORBI_3001G260850",0.003230786,1,"No","0.003230786"
"SORBI_3001G076700",0.00324545925550024,2,"Yes","0.0008644999,0.2091655"
"SORBI_3004G016700",0.003322257,1,"No","0.003322257"
"SORBI_3004G153900",0.00340494,1,"No","0.00340494"
"SORBI_3001G367700",0.003458945,1,"No","0.003458945"
"SORBI_3001G077200",0.003466665,1,"No","0.003466665"
"SORBI_3003G292866",0.003557981,1,"No","0.003557981"
"SORBI_3001G136800",0.00370913680127027,5,"Yes","0.2317885,0.003588712,0.003588712,0.00613888,0.0005112961"
"SORBI_3006G040500",0.00373999497927302,13,"Yes","0.1519378,0.001222602,0.7248738,0.4837357,0.000168142,0.001346673,0.1320599,0.4968565,0.9004959,0.6549174,0.002132349,0.9326842,0.09217779"
"SORBI_3003G199101",0.003753754,1,"No","0.003753754"
"SORBI_3001G070000",0.003759545,1,"No","0.003759545"
"SORBI_3006G218600",0.00395837211000483,3,"Yes","0.3436631,0.0005631581,0.8042927"
"SORBI_3006G228100",0.00398781288741967,5,"Yes","0.2192121,0.5977665,0.09299612,0.000389654,0.001305139"
"SORBI_3008G014400",0.004147955,1,"No","0.004147955"
"SORBI_3010G006300",0.004150824,1,"No","0.004150824"
"SORBI_3003G334900",0.00455020651992155,4,"Yes","0.001727911,0.002153103,0.1089985,0.1196987"
"SORBI_3010G153100",0.0045594837818983,17,"Yes","0.4170428,0.3946578,0.6314993,0.554124,0.6957838,0.663446,0.4917857,0.5693455,0.0001269036,0.4834425,0.4834425,0.4355023,0.1902859,0.3301165,0.8099608,0.001820969,0.1430599"
"SORBI_3010G238700",0.00456338522734701,2,"Yes","0.001053461,0.05789468"
"SORBI_3004G107400",0.004568803,1,"No","0.004568803"
"SORBI_3002G418700",0.0046648167353226,4,"Yes","0.4553761,0.2261202,0.000605617,0.163554"
"SORBI_3001G369000",0.004730948,1,"No","0.004730948"
"SORBI_3006G247300",0.004832592,1,"No","0.004832592"
"SORBI_3003G072100",0.00483413572518354,2,"Yes","0.004459372,0.001803152"
"SORBI_3010G096000",0.004843586,1,"No","0.004843586"
"SORBI_3002G301500",0.00484884125399665,4,"Yes","0.003624565,0.001031483,0.05382041,0.01151331"
"SORBI_3006G248700",0.00487858,1,"No","0.00487858"
"SORBI_3003G117500",0.00503601876125126,2,"Yes","0.7961331,0.001228325"
"SORBI_3008G004200",0.00506241,1,"No","0.00506241"
"SORBI_3005G020800",0.005064574,1,"No","0.005064574"
"SORBI_3003G291100",0.00510893921424438,3,"Yes","0.03812918,0.0008395634,0.3520776"
"SORBI_3010G251300",0.005177574,1,"No","0.005177574"
"SORBI_3003G130800",0.005201003,1,"No","0.005201003"
"SORBI_3009G128500",0.005211672,1,"No","0.005211672"
"SORBI_3001G440900",0.00534389894474541,2,"Yes","0.001378373,0.007097549"
"SORBI_3001G310200",0.00534882576508078,4,"Yes","0.004558229,0.004558229,0.002491253,0.003771993"
"SORBI_3003G329800",0.00535931200776374,5,"Yes","0.6458352,0.0005148142,0.2530277,0.09598624,0.02560582"
"SORBI_3001G148700",0.005410828,1,"No","0.005410828"
"SORBI_3001G192200",0.005429877,1,"No","0.005429877"
"SORBI_3003G290800",0.00549590557307866,10,"Yes","0.005527281,0.3957358,0.007737302,0.002631422,0.002821005,0.5817771,0.2809393,0.00975857,0.01262279,0.9746776"
"SORBI_3001G074100",0.00549829553546588,3,"Yes","0.8028046,0.7763861,0.0009785027"
"SORBI_3006G117100",0.00555228931834295,5,"Yes","0.0005779835,0.6410612,0.173509,0.212797,0.6248024"
"SORBI_3003G334700",0.00558894644292451,4,"Yes","0.000637345,0.6066427,0.1367866,0.499267"
"SORBI_3010G255300",0.005608062,1,"No","0.005608062"
"SORBI_3002G295550",0.005638471,1,"No","0.005638471"
"SORBI_3001G452300",0.00569027426165591,2,"Yes","0.00169833,0.1023087"
"SORBI_3010G152800",0.005792063,1,"No","0.005792063"
"SORBI_3003G007400",0.005815401,1,"No","0.005815401"
"SORBI_3010G190800",0.005831794,1,"No","0.005831794"
"SORBI_3006G208050",0.005847361,1,"No","0.005847361"
"SORBI_3001G186100",0.005847749,1,"No","0.005847749"
"SORBI_3006G201700",0.00586546604104499,3,"Yes","0.001102658,0.09240798,0.4574826"
"SORBI_3004G085000",0.00587340342996845,3,"Yes","0.04014408,0.4149697,0.001091221"
"SORBI_3001G007000",0.00588376,1,"No","0.00588376"
"SORBI_3003G313900",0.005890859,1,"No","0.005890859"
"SORBI_3001G077300",0.00593019220019408,3,"Yes","0.1838508,0.2713651,0.0009025631"
"SORBI_3009G060100",0.005991599,1,"No","0.005991599"
"SORBI_3006G051800",0.00600322606839554,2,"Yes","0.007013821,0.001458784"
"SORBI_3006G196700",0.006026244,1,"No","0.006026244"
"SORBI_3006G090400",0.006050104,1,"No","0.006050104"
"SORBI_3001G377800",0.00607093879702503,2,"Yes","0.00422801,0.003592154"
"SORBI_3010G175900",0.00616882581078748,2,"Yes","0.001520342,0.1212528"
"SORBI_3004G202500",0.00628637059911707,2,"Yes","0.329463,0.001798268"
"SORBI_3003G381700",0.006346211,1,"No","0.006346211"
"SORBI_3003G321200",0.00648277691167554,3,"Yes","0.003898845,0.01734391,0.05722842"
"SORBI_3010G129300",0.00653544881891777,2,"Yes","0.001548941,0.01125864"
"SORBI_3006G139501",0.00662954841546015,4,"Yes","0.1245059,0.1339454,0.000825381,0.06291067"
"SORBI_3003G229700",0.006643102,1,"No","0.006643102"
"SORBI_3003G291300",0.00667346948640679,3,"Yes","0.2603809,0.0011375,0.02364733"
"SORBI_3001G066500",0.00669830465806287,10,"Yes","0.8158913,0.2292767,0.3161992,0.8299356,0.2404738,0.5673651,0.954088,0.000366565,0.02011729,0.01032002"
"SORBI_3003G144800",0.00675504386046755,2,"Yes","0.004093277,0.003624559"
"SORBI_3005G015900",0.00675599,1,"No","0.00675599"
"SORBI_3006G041932",0.00679187690783667,6,"Yes","0.1188022,0.0005928234,0.00421575,0.5845048,0.997502,0.9341417"
"SORBI_3001G233532",0.006828382,1,"No","0.006828382"
"SORBI_3001G452700",0.00696349101247828,2,"Yes","0.001800411,0.3577139"
"SORBI_3010G143200",0.006977633,1,"No","0.006977633"
"SORBI_3001G441900",0.00701017571394791,3,"Yes","0.04754345,0.006048712,0.00635041"
"SORBI_3005G017000",0.0071639675285381,2,"Yes","0.004966109,0.006912319"
"SORBI_3003G117700",0.00719395540920253,2,"Yes","0.006094064,0.001947957"
"SORBI_3009G066100",0.00723625876592437,2,"Yes","0.005885374,0.00310853"
"SORBI_3001G438300",0.007244747,1,"No","0.007244747"
"SORBI_3003G239400",0.00742068682287333,2,"Yes","0.002039349,0.008961047"
"SORBI_3003G384300",0.00748731646712231,3,"Yes","0.510115,0.510115,0.001479531"
"SORBI_3010G209600",0.007515732,1,"No","0.007515732"
"SORBI_3002G402000",0.00753939476096899,5,"Yes","0.04069169,0.04069169,0.0271909,0.7829145,0.0007560432"
"SORBI_3010G242200",0.007557176,1,"No","0.007557176"
"SORBI_3001G334400",0.007610899,1,"No","0.007610899"
"SORBI_3002G397500",0.007732111,1,"No","0.007732111"
"SORBI_3001G111300",0.007767578,1,"No","0.007767578"
"SORBI_3002G356101",0.00779881770051094,4,"Yes","0.001142311,0.434736,0.1976743,0.3066276"
"SORBI_3002G309200",0.00787810532943189,4,"Yes","0.4493833,0.003177234,0.002976687,0.005784644"
"SORBI_3001G279800",0.007982187,1,"No","0.007982187"
"SORBI_3008G002300",0.008122553,1,"No","0.008122553"
"SORBI_3002G306500",0.00815912174317512,4,"Yes","0.001014032,0.9535454,0.8538459,0.3399882"
"SORBI_3003G053200",0.008166472,1,"No","0.008166472"
"SORBI_3001G006400",0.008250565,1,"No","0.008250565"
"SORBI_3002G307300",0.00848538045062186,3,"Yes","0.003065101,0.004375226,0.005556679"
"SORBI_3003G127500",0.00851859169741398,2,"Yes","0.00208893,0.7162175"
"SORBI_3001G368600",0.00877545758378018,2,"Yes","0.2058331,0.002192598"
"SORBI_3003G053700",0.008777832,1,"No","0.008777832"
"SORBI_3008G024000",0.008990638,1,"No","0.008990638"
"SORBI_3010G078800",0.0089968,1,"No","0.0089968"
"SORBI_3001G105300",0.009005493,1,"No","0.009005493"
"SORBI_3006G181800",0.0090535543528798,3,"Yes","0.001607912,0.6280505,0.743261"
"SORBI_3003G311400",0.00911729890982571,2,"Yes","0.002304113,0.08565501"
"SORBI_3001G133000",0.00915308434376116,2,"Yes","0.005392208,0.004138745"
"SORBI_3009G052200",0.009218533106927,3,"Yes","0.001600741,0.03828569,0.1103432"
"SORBI_3005G086400",0.009248582,1,"No","0.009248582"
"SORBI_3001G305200",0.00936463710353364,6,"Yes","0.01195987,0.01566572,0.01928202,0.0178882,0.001260416,0.6176707"
"SORBI_3004G209000",0.00948499423912808,4,"Yes","0.001149718,0.3288481,0.6649923,0.2305656"
"SORBI_3003G361400",0.009549232,1,"No","0.009549232"
"SORBI_3003G375600",0.00962494520301738,4,"Yes","0.004216343,0.001922141,0.1557833,0.1557833"
"SORBI_3002G335000",0.00966247296629252,4,"Yes","0.9434243,0.004033094,0.004033094,0.7848711"
"SORBI_3001G136850",0.00970134512810761,4,"Yes","0.2317885,0.003588712,0.003588712,0.00613888"
"SORBI_3004G179000",0.009891454,1,"No","0.009891454"
"SORBI_3003G291800",0.00992831522993054,3,"Yes","0.1144622,0.5160282,0.001584"
"SORBI_3003G416700",0.009989932,1,"No","0.009989932"
"SORBI_3002G273500",0.009998438,1,"No","0.009998438"
"SORBI_3001G377100",0.0100149429401287,3,"Yes","0.2245111,0.001945574,0.1363111"
"SORBI_3003G424300",0.0100334118865623,2,"Yes","0.8739191,0.002428524"
"SORBI_3006G183900",0.01011247,1,"No","0.01011247"
"SORBI_3001G072200",0.010154881347103,5,"Yes","0.2971318,0.3466458,0.4945678,0.4945678,0.001119582"
"SORBI_3003G044400",0.01023191,1,"No","0.01023191"
"SORBI_3010G248200",0.01028453,1,"No","0.01028453"
"SORBI_3002G377800",0.0103443487352977,3,"Yes","0.7650459,0.001981199,0.7165299"
"SORBI_3004G019800",0.01038881,1,"No","0.01038881"
"SORBI_3003G277700",0.010392174834901,8,"Yes","0.00762794,0.00762794,0.00762794,0.3411558,0.009226087,0.7748156,0.9846151,0.7140798"
"SORBI_3001G390200",0.01074704,1,"No","0.01074704"
"SORBI_3003G246700",0.0107646274699378,2,"Yes","0.004237355,0.01483879"
"SORBI_3001G384900",0.01078332,1,"No","0.01078332"
"SORBI_3010G001200",0.01088066,1,"No","0.01088066"
"SORBI_3002G338000",0.0109405682997028,3,"Yes","0.3513378,0.0989464,0.001811141"
"SORBI_3002G368400",0.0110784189840524,2,"Yes","0.8507967,0.002769459"
"SORBI_3003G245201",0.011332008558148,4,"Yes","0.003447966,0.003447966,0.03246135,0.01165794"
"SORBI_3006G165300",0.01137429,1,"No","0.01137429"
"SORBI_3010G073100",0.0114600491090995,2,"Yes","0.003007552,0.02034773"
"SORBI_3003G198800",0.0115462499655863,3,"Yes","0.008920935,0.1853498,0.02500254"
"SORBI_3002G363000",0.01162541,1,"No","0.01162541"
"SORBI_3006G063800",0.01173182,1,"No","0.01173182"
"SORBI_3004G009900",0.01189368,1,"No","0.01189368"
"SORBI_3002G418300",0.0120676364791851,4,"Yes","0.002602163,0.01846453,0.009192624,0.009192624"
"SORBI_3006G121600",0.0120925649564714,2,"Yes","0.008504603,0.008504603"
"SORBI_3003G349700",0.0121552943442372,3,"Yes","0.005379024,0.005379024,0.3059289"
"SORBI_3001G430000",0.0122234641943592,6,"Yes","0.122456,0.1046196,0.2894057,0.001050455,0.1497643,0.3514412"
"SORBI_3004G215100",0.0122424867670734,2,"Yes","0.5690231,0.003121376"
"SORBI_3001G128600",0.01228633,1,"No","0.01228633"
"SORBI_3004G044401",0.0122980182249464,6,"Yes","0.002850651,0.1416172,0.4050194,0.286703,0.001169275,0.7675909"
"SORBI_3004G044500",0.0123300485263992,6,"Yes","0.002850651,0.1416172,0.4050194,0.286703,0.001169275,0.7675909"
"SORBI_3003G280700",0.01235936,1,"No","0.01235936"
"SORBI_3002G363400",0.01240082,1,"No","0.01240082"
"SORBI_3010G001100",0.012481517574892,2,"Yes","0.003228382,0.6750012"
"SORBI_3010G193200",0.01250852,1,"No","0.01250852"
"SORBI_3003G237700",0.0125376,1,"No","0.0125376"
"SORBI_3003G412600",0.0126543259687256,5,"Yes","0.04068101,0.42669,0.08010924,0.01045527,0.001259086"
"SORBI_3003G291500",0.01270247,1,"No","0.01270247"
"SORBI_3001G099800",0.01281168,1,"No","0.01281168"
"SORBI_3003G394100",0.01283529,1,"No","0.01283529"
"SORBI_3001G360800",0.01292489,1,"No","0.01292489"
"SORBI_3001G429200",0.01299987,1,"No","0.01299987"
"SORBI_3010G073600",0.01302476,1,"No","0.01302476"
"SORBI_3010G085900",0.01304099,1,"No","0.01304099"
"SORBI_3006G277300",0.0130509577620138,4,"Yes","0.5574567,0.5192646,0.001873264,0.3475708"
"SORBI_3001G421700",0.01315844,1,"No","0.01315844"
"SORBI_3010G162900",0.01316942,1,"No","0.01316942"
"SORBI_3003G114700",0.0132571103541995,4,"Yes","0.001624532,0.1209321,0.7230427,0.3639004"
"SORBI_3003G333600",0.01343991,1,"No","0.01343991"
"SORBI_3010G109700",0.0134513788350229,5,"Yes","0.9119796,0.09712512,0.09013274,0.001329848,0.5728187"
"SORBI_3002G331400",0.0134862112197853,2,"Yes","0.33388,0.003651739"
"SORBI_3004G018300",0.01348756,1,"No","0.01348756"
"SORBI_3003G334100",0.01362628,1,"No","0.01362628"
"SORBI_3001G239500",0.01384477,1,"No","0.01384477"
"SORBI_3002G335100",0.01391514,1,"No","0.01391514"
