"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"SORBI_3001G123100",6.854905e-06,1,"No","6.854905e-06"
"SORBI_3006G022500",7.18850250314151e-06,2,"Yes","3.597707e-06,0.4495224"
"SORBI_3001G355200",7.82607526916834e-06,9,"Yes","0.003912009,0.03940871,0.03940871,3.795708e-06,0.6300411,9.423898e-07,0.5269902,0.8258553,0.8901784"
"SORBI_3001G120500",7.86999912405495e-06,2,"Yes","2.339289e-05,3.935197e-06"
"SORBI_3001G120600",7.86999912405495e-06,2,"Yes","2.339289e-05,3.935197e-06"
"SORBI_3003G024450",7.9786534251669e-06,4,"Yes","0.384202,0.384202,7.888685e-06,2.828812e-06"
"SORBI_3003G278600",8.15210903548635e-06,4,"Yes","0.5673787,0.3485953,1.12722e-06,0.0001689606"
"SORBI_3001G281500",8.74748937695902e-06,4,"Yes","2.441556e-05,2.441556e-05,1.615487e-06,1.072284e-05"
"SORBI_3006G250400",1.054043e-05,1,"No","1.054043e-05"
"SORBI_3004G157000",1.06402580108966e-05,3,"Yes","1.150776e-05,0.0006697077,0.0002425897"
"SORBI_3003G047100",1.078505e-05,1,"No","1.078505e-05"
"SORBI_3006G254100",1.184987e-05,1,"No","1.184987e-05"
"SORBI_3003G084400",1.19080747339462e-05,7,"Yes","0.2744103,0.01287767,0.7954642,0.07990958,4.962234e-05,2.652799e-05,1.423774e-05"
"SORBI_3004G155300",1.373351e-05,1,"No","1.373351e-05"
"SORBI_3001G322000",1.462671e-05,1,"No","1.462671e-05"
"SORBI_3003G286500",1.600282850589e-05,3,"Yes","0.9032562,2.693211e-06,0.007823776"
"SORBI_3003G229500",1.67104166908238e-05,3,"Yes","0.0011959,0.321825,2.938787e-06"
"SORBI_3001G079300",1.93645319429558e-05,4,"Yes","0.01013696,0.02318108,4.231547e-06,2.340365e-05"
"SORBI_3002G378900",1.97281127107818e-05,2,"Yes","9.891869e-06,5.810683e-05"
"SORBI_3001G189900",2.192802e-05,1,"No","2.192802e-05"
"SORBI_3001G306800",2.39901740439752e-05,3,"Yes","0.000714293,0.0006149379,0.6512212"
"SORBI_3004G192100",2.762384e-05,1,"No","2.762384e-05"
"SORBI_3006G259300",2.7721595212471e-05,4,"Yes","4.447112e-06,0.5351982,0.8097295,0.8106227"
"SORBI_3001G253300",2.80774595805555e-05,8,"Yes","0.002372648,0.01486125,0.003890727,0.06823521,0.002132206,0.0001382907,0.0001382907,1.893964e-05"
"SORBI_3001G090200",3.047654e-05,1,"No","3.047654e-05"
"SORBI_3001G367100",3.296881e-05,1,"No","3.296881e-05"
"SORBI_3004G038500",3.61532360091399e-05,3,"Yes","6.390711e-06,0.8296837,0.008991809"
"SORBI_3001G319900",3.657492e-05,1,"No","3.657492e-05"
"SORBI_3004G155200",3.66089350337662e-05,6,"Yes","0.8864065,0.8278289,3.252704e-06,0.7693375,0.9594651,0.9594651"
"SORBI_3001G125900",3.90880846409258e-05,4,"Yes","0.01843561,0.01843561,6.315292e-06,0.9196036"
"SORBI_3004G130900",4.23602622644514e-05,2,"Yes","0.1919748,2.638231e-05"
"SORBI_3003G312700",4.26480012746255e-05,3,"Yes","9.381077e-06,8.52931e-05,9.533226e-05"
"SORBI_3003G406500",4.29695598130886e-05,2,"Yes","0.9195103,2.516592e-05"
"SORBI_3001G317800",4.82245405750703e-05,2,"Yes","0.0001863526,3.28629e-05"
"SORBI_3006G228100",5.30221019258148e-05,7,"Yes","0.8373172,0.2284201,0.8466216,0.001800691,0.002199801,0.000213096,0.0002894415"
"SORBI_3004G130850",5.51504218027077e-05,4,"Yes","0.2071123,0.0195687,7.928819e-06,0.7704229"
"SORBI_3004G156500",5.57308933807343e-05,2,"Yes","3.858058e-05,3.858058e-05"
"SORBI_3001G073150",5.636174e-05,1,"No","5.636174e-05"
"SORBI_3001G092250",5.69287274991837e-05,4,"Yes","0.00102314,0.01364266,0.49684,0.0003005141"
"SORBI_3001G249600",5.91389765882688e-05,3,"Yes","9.955868e-06,0.8765044,0.348177"
"SORBI_3005G019100",5.93843100811231e-05,7,"Yes","0.058933,0.4613354,0.001785704,4.661022e-05,0.0005815879,0.2654697,0.0003404294"
"SORBI_3002G379100",6.22133943829484e-05,2,"Yes","3.1141e-05,8.633412e-05"
"SORBI_3002G379200",6.22133943829484e-05,2,"Yes","3.1141e-05,8.633412e-05"
"SORBI_3004G132100",6.41140069762569e-05,8,"Yes","0.3653003,0.8968001,0.1492726,0.5161092,0.5009537,1.87986e-05,0.462206,8.266833e-06"
"SORBI_3004G067000",6.51073333836072e-05,3,"Yes","0.0001406167,5.244323e-05,7.569768e-05"
"SORBI_3003G303500",6.71382794604769e-05,3,"Yes","0.4138713,0.5907778,1.141247e-05"
"SORBI_3002G003000",6.858293e-05,1,"No","6.858293e-05"
"SORBI_3001G312400",6.986876e-05,1,"No","6.986876e-05"
"SORBI_3002G378800",7.069702e-05,1,"No","7.069702e-05"
"SORBI_3002G331700",7.155118e-05,1,"No","7.155118e-05"
"SORBI_3001G065600",7.70840474013657e-05,7,"Yes","0.000115287,0.000329139,0.000329139,0.0003587804,0.0003291469,0.0001499775,0.0001129761"
"SORBI_3003G337000",7.86387669520217e-05,2,"Yes","0.002378838,3.952316e-05"
"SORBI_3001G439200",7.97261631059198e-05,8,"Yes","0.0006794519,0.0005555929,0.0009324376,0.002317657,0.8615001,0.000366109,0.9475183,0.00164861"
"SORBI_3001G070600",8.09558913529296e-05,3,"Yes","1.460729e-05,0.4908058,0.2601054"
"SORBI_3004G105100",8.182183e-05,1,"No","8.182183e-05"
"SORBI_3009G150600",8.266537e-05,1,"No","8.266537e-05"
"SORBI_3002G300700",8.787376e-05,1,"No","8.787376e-05"
"SORBI_3003G287800",8.86355060778499e-05,6,"Yes","7.677574e-06,0.6625819,0.6320459,0.6120153,0.01992794,0.6649171"
"SORBI_3003G109900",9.268278e-05,1,"No","9.268278e-05"
"SORBI_3009G102100",9.30373222590708e-05,3,"Yes","0.0001333758,0.08103791,0.000912719"
"SORBI_3003G309400",9.393374e-05,1,"No","9.393374e-05"
"SORBI_3004G152200",9.47251144520767e-05,2,"Yes","4.747126e-05,0.04553899"
"SORBI_3004G034400",9.53344020915292e-05,4,"Yes","0.3468973,0.001079259,0.002503569,1.340049e-05"
"SORBI_3003G398200",0.000100067964737494,2,"Yes","0.1324459,5.013336e-05"
"SORBI_3001G087500",0.0001012109,1,"No","0.0001012109"
"SORBI_3001G086400",0.000108303320873304,2,"Yes","0.0001162243,5.433346e-05"
"SORBI_3003G422200",0.0001091662,1,"No","0.0001091662"
"SORBI_3003G345700",0.000109550130393266,3,"Yes","0.007163199,1.862133e-05,0.0116351"
"SORBI_3004G019200",0.000114623170107353,9,"Yes","0.006219556,7.056039e-06,0.5025422,0.5025422,0.5653322,0.5039327,6.2223e-05,0.2626287,0.09456545"
"SORBI_3001G162300",0.0001172468,1,"No","0.0001172468"
"SORBI_3001G198400",0.000120129612443232,7,"Yes","0.07534171,0.5094239,0.3182008,4.716517e-05,6.03301e-05,0.6736643,0.001114418"
"SORBI_3003G312800",0.000120152653087735,2,"Yes","8.52931e-05,9.533226e-05"
"SORBI_3006G181600",0.000129162,1,"No","0.000129162"
"SORBI_3010G131700",0.0001331985,1,"No","0.0001331985"
"SORBI_3003G373600",0.000141557421654892,3,"Yes","0.8649457,0.0004341956,7.634977e-05"
"SORBI_3004G020800",0.000145532637835233,2,"Yes","7.277696e-05,0.02136923"
"SORBI_3002G280900",0.000153478,1,"No","0.000153478"
"SORBI_3001G415700",0.000158355428935497,2,"Yes","7.926232e-05,0.0002439779"
"SORBI_3003G215800",0.0001641299,1,"No","0.0001641299"
"SORBI_3005G145300",0.000172406331364727,2,"Yes","8.635538e-05,0.1344101"
"SORBI_3010G230600",0.0001725955,1,"No","0.0001725955"
"SORBI_3006G273700",0.0001759293,1,"No","0.0001759293"
"SORBI_3004G049900",0.000178166,1,"No","0.000178166"
"SORBI_3005G145700",0.000179345260609143,2,"Yes","0.1785877,8.980797e-05"
"SORBI_3010G020100",0.0001798617,1,"No","0.0001798617"
"SORBI_3009G012500",0.000183757915818372,4,"Yes","0.7908011,3.080497e-05,0.0003258763,0.0003258763"
"SORBI_3001G354600",0.000193542158599347,3,"Yes","0.7209948,0.08834128,3.586989e-05"
"SORBI_3008G001400",0.0002054451,1,"No","0.0002054451"
"SORBI_3006G245800",0.000207406132615939,2,"Yes","0.06709093,0.0001044262"
"SORBI_3001G389200",0.0002098594,1,"No","0.0002098594"
"SORBI_3002G378700",0.000222728814257334,2,"Yes","0.7588001,0.0001273963"
"SORBI_3004G065800",0.0002282786,1,"No","0.0002282786"
"SORBI_3006G263900",0.000230628290347479,2,"Yes","0.002718094,0.0001271887"
"SORBI_3005G036800",0.000231167,1,"No","0.000231167"
"SORBI_3005G013200",0.0002313267,1,"No","0.0002313267"
"SORBI_3001G384100",0.0002320843,1,"No","0.0002320843"
"SORBI_3006G186900",0.0002349164,1,"No","0.0002349164"
"SORBI_3009G055300",0.000247798903550533,2,"Yes","0.0001841345,0.0001777191"
"SORBI_3008G015200",0.000255851719692113,2,"Yes","0.03675469,0.000127937"
"SORBI_3010G045200",0.000259511847479854,3,"Yes","0.01632795,0.05014884,4.723003e-05"
"SORBI_3006G135100",0.0002688864,1,"No","0.0002688864"
"SORBI_3001G120850",0.0002735976,1,"No","0.0002735976"
"SORBI_3004G128800",0.000274375023772699,2,"Yes","0.0001374768,0.8319863"
"SORBI_3006G266600",0.0002795995,1,"No","0.0002795995"
"SORBI_3001G368000",0.00028553803042275,4,"Yes","0.747344,0.001052329,0.0004929726,0.3804829"
"SORBI_3001G214800",0.000291158319939089,3,"Yes","0.8562592,4.911758e-05,0.5387349"
"SORBI_3001G105600",0.000301619786795881,3,"Yes","0.8514736,0.8446062,5.068867e-05"
"SORBI_3010G020600",0.0003033362,1,"No","0.0003033362"
"SORBI_3006G236700",0.0003141147,1,"No","0.0003141147"
"SORBI_3001G083800",0.0003170692,1,"No","0.0003170692"
"SORBI_3003G299200",0.0003207171,1,"No","0.0003207171"
"SORBI_3001G081900",0.00032448749971925,2,"Yes","0.06884236,0.000162884"
"SORBI_3006G258700",0.000325189939581638,3,"Yes","0.1607049,0.00026701,0.00189795"
"SORBI_3001G340800",0.000330354396457011,4,"Yes","0.01531451,0.001590251,5.023477e-05,0.9954687"
"SORBI_3003G048900",0.000332530397427089,10,"Yes","0.0001954704,0.0001954704,0.0001954704,0.0001954704,0.0001954704,0.0001954704,0.0001954704,0.0001954704,0.0001954704,0.005433042"
"SORBI_3006G273000",0.0003328695,1,"No","0.0003328695"
"SORBI_3003G308100",0.000338662144309332,2,"Yes","0.1255536,0.0001793129"
"SORBI_3001G353100",0.0003410194,1,"No","0.0003410194"
"SORBI_3010G066200",0.000343501279735481,8,"Yes","0.003512648,0.001377196,0.006736737,0.01682798,0.5062747,0.4147174,0.2458067,0.005471447"
"SORBI_3001G369000",0.0003440583,1,"No","0.0003440583"
"SORBI_3001G258200",0.000355107319496839,4,"Yes","5.043301e-05,0.8513665,0.02751541,0.8176899"
"SORBI_3010G029800",0.000362499683640327,4,"Yes","0.1500414,4.935381e-05,0.02203948,0.1327153"
"SORBI_3001G361500",0.0003721891,1,"No","0.0003721891"
"SORBI_3003G224700",0.0003807355,1,"No","0.0003807355"
"SORBI_3005G073500",0.000381066837652155,3,"Yes","0.03161912,0.0005879213,0.0004535648"
"SORBI_3003G275200",0.000382495242366332,2,"Yes","0.0002377283,0.550632"
"SORBI_3004G009400",0.0003856014,1,"No","0.0003856014"
"SORBI_3004G012200",0.000415636594306434,2,"Yes","0.0002083257,0.1403682"
"SORBI_3001G393300",0.000426339917975027,8,"Yes","0.8764975,0.9756056,0.4887238,3.481861e-05,0.8595881,0.8595881,0.8595881,0.8595881"
"SORBI_3001G199400",0.000428950973072162,6,"Yes","0.7776881,0.2400091,3.412787e-05,0.9771569,0.9736921,0.9270871"
"SORBI_3006G116000",0.000433774639196582,3,"Yes","7.402858e-05,0.0761722,0.02957643"
"SORBI_3004G127700",0.000452059962647633,4,"Yes","0.1485591,0.0001606732,0.6702709,0.0006038801"
"SORBI_3004G078500",0.000464449489813834,8,"Yes","0.0009621015,0.002212604,0.001472854,0.488899,0.8557211,0.8557211,0.000475236,0.000475236"
"SORBI_3002G355300",0.00048546048512732,3,"Yes","0.0001655397,0.0005403092,0.0005403092"
"SORBI_3003G376400",0.000493467300186512,4,"Yes","8.641687e-05,0.1840958,0.2122445,0.05637107"
"SORBI_3002G274500",0.000513498483757369,2,"Yes","0.0002572035,0.09982151"
"SORBI_3002G281500",0.000516745848811451,3,"Yes","0.4130146,0.3516388,8.7517e-05"
"SORBI_3001G308500",0.000518225338384304,3,"Yes","0.9901252,8.865706e-05,0.8172616"
"SORBI_3001G086000",0.0005420668,1,"No","0.0005420668"
"SORBI_3009G155050",0.000550404367371082,2,"Yes","0.3542721,0.0003094305"
"SORBI_3010G052900",0.000566049806126623,3,"Yes","0.2024058,0.02660819,0.000103048"
"SORBI_3001G072200",0.000571221454217952,5,"Yes","0.002672338,0.002001973,0.001211527,0.001211527,0.6386758"
"SORBI_3002G272600",0.00058953053330324,2,"Yes","0.164657,0.0002953971"
"SORBI_3002G275500",0.0005900479,1,"No","0.0005900479"
"SORBI_3004G141800",0.000593129035244999,7,"Yes","0.3086305,0.7934047,0.9551636,3.82044e-05,0.420951,0.1156468,0.6408342"
"SORBI_3003G405500",0.000594455586287568,5,"Yes","0.002078741,0.00195169,0.004269294,0.4919002,0.2035721"
"SORBI_3010G079000",0.000613330725885319,2,"Yes","0.0003071212,0.9986177"
"SORBI_3008G001800",0.000620223089496164,3,"Yes","0.0001453409,0.5901546,0.5901546"
"SORBI_3004G132700",0.000621152011371029,2,"Yes","0.0003168193,0.2751211"
"SORBI_3010G063700",0.0006272125,1,"No","0.0006272125"
"SORBI_3003G320300",0.000634238105694407,2,"Yes","0.0003173815,0.9626107"
"SORBI_3003G378800",0.000639427838459272,2,"Yes","0.06514432,0.0003202313"
"SORBI_3004G213300",0.00064787860042792,5,"Yes","0.05655631,0.001343969,0.3492939,0.1795922,0.0009066124"
"SORBI_3003G010900",0.0006584786,1,"No","0.0006584786"
"SORBI_3001G204000",0.000668030193029745,2,"Yes","0.03485854,0.0003349711"
"SORBI_3004G107800",0.000673776827652905,7,"Yes","0.2429772,3.651231e-05,0.3741709,0.3785127,0.003393181,0.5854966,0.8992059"
"SORBI_3003G107600",0.0006806344,1,"No","0.0006806344"
"SORBI_3004G153100",0.000684970846113186,5,"Yes","0.8874416,0.0003172291,0.0003172291,0.8246516,0.9503173"
"SORBI_3004G178100",0.000689056139367428,3,"Yes","0.002034671,0.002034671,0.00015992"
"SORBI_3003G291300",0.000690902547764383,3,"Yes","0.0001444828,0.4941918,0.01746749"
"SORBI_3010G048700",0.000695342053406267,3,"Yes","0.0001233097,0.7838103,0.02007695"
"SORBI_3010G213600",0.000717785,1,"No","0.000717785"
"SORBI_3004G202750",0.000735535331315318,8,"Yes","0.1667005,0.01179619,0.4030288,4.324372e-05,0.9273232,0.8555094,0.4917446,0.5783388"
"SORBI_3003G421000",0.0007439837,1,"No","0.0007439837"
"SORBI_3004G053900",0.0007698601,1,"No","0.0007698601"
"SORBI_3002G362900",0.000793461858257571,2,"Yes","0.0005702727,0.0005702727"
"SORBI_3002G300500",0.000795310346771272,2,"Yes","0.0005716083,0.0005716083"
"SORBI_3003G398400",0.0008215578,1,"No","0.0008215578"
"SORBI_3003G264500",0.000826635414027721,13,"Yes","9.514981e-05,5.216167e-05,0.07755775,0.07755775,0.07755775,0.4376866,0.0006909259,0.1197393,0.09560422,0.09560422,0.09560422,0.1162476,0.09560422"
"SORBI_3003G279900",0.0008275245342243,4,"Yes","0.3091271,0.0001133715,0.7219461,0.4816529"
"SORBI_3001G138800",0.00083800240941867,2,"Yes","0.0004198829,0.9547596"
"SORBI_3003G306300",0.000841115827511119,3,"Yes","0.0001440405,0.1816284,0.06318152"
"SORBI_3001G257800",0.000858316508457357,8,"Yes","0.7508257,0.8821734,0.3789838,0.001096546,0.9502175,0.5457082,0.0002211663,0.0001011785"
"SORBI_3003G312500",0.000897766590814308,3,"Yes","0.0001623091,0.007747633,0.01023618"
"SORBI_3003G087000",0.0009167544,1,"No","0.0009167544"
"SORBI_3001G441200",0.000922014497264034,4,"Yes","0.03021336,0.0001292004,0.6919805,0.6633662"
"SORBI_3002G418100",0.000944676105487541,3,"Yes","0.02239967,0.005092097,0.0001704802"
"SORBI_3001G317950",0.000952818143766798,3,"Yes","0.03343427,0.005916979,0.002648276"
"SORBI_3004G213000",0.0009714699,1,"No","0.0009714699"
"SORBI_3003G290800",0.000987313235143783,8,"Yes","0.01614658,6.786587e-05,0.01307591,0.01773987,0.01668508,0.02897176,0.03943255,0.9102032"
"SORBI_3006G242200",0.00099339924163,2,"Yes","0.001802095,0.0006970967"
"SORBI_3002G272400",0.001018071,1,"No","0.001018071"
"SORBI_3004G156200",0.00102295896553595,6,"Yes","0.3456159,0.3213934,0.9197118,7.452914e-05,0.6847076,0.2068408"
"SORBI_3001G189750",0.00103292830029622,6,"Yes","0.02827274,0.5119471,0.0008728601,0.001164302,0.011324,0.9480545"
"SORBI_3003G275300",0.00104121789462164,4,"Yes","0.0002514503,0.007089423,0.007089423,0.007089423"
"SORBI_3003G414300",0.001115859,1,"No","0.001115859"
"SORBI_3001G333700",0.001120171,1,"No","0.001120171"
"SORBI_3002G380200",0.001120536,1,"No","0.001120536"
"SORBI_3003G050000",0.001170078,1,"No","0.001170078"
"SORBI_3010G132100",0.00118507105305665,4,"Yes","0.007149795,0.0001627934,0.05314121,0.7393184"
"SORBI_3003G013100",0.001190153,1,"No","0.001190153"
"SORBI_3007G012600",0.001201748,1,"No","0.001201748"
"SORBI_3001G317000",0.00123616734769005,2,"Yes","0.3374926,0.0006220859"
"SORBI_3001G294200",0.00125675612187381,3,"Yes","0.0009412319,0.0009615084,0.0009412319"
"SORBI_3003G328200",0.00126203360532395,3,"Yes","0.09699708,0.001003619,0.001407578"
"SORBI_3003G224600",0.00127041595472743,2,"Yes","0.8548499,0.0006354838"
"SORBI_3003G311200",0.00127295368004643,3,"Yes","0.01144624,0.0002164284,0.2322578"
"SORBI_3006G262501",0.00128720762975332,5,"Yes","0.0004452837,0.0006591238,0.004319078,0.004319078,0.3497438"
"SORBI_3003G329400",0.00129476338526358,2,"Yes","0.04654543,0.0006509644"
"SORBI_3003G106800",0.00130899783167582,6,"Yes","0.01607619,0.003309439,0.07468265,0.003855344,0.0003458479,0.5707093"
"SORBI_3002G295900",0.00131930349673859,2,"Yes","0.0007754561,0.1210562"
"SORBI_3001G127300",0.00134837892571993,3,"Yes","0.0842269,0.00148449,0.001204409"
"SORBI_3002G288000",0.00134919285790946,3,"Yes","0.00171213,0.006977452,0.6131294"
"SORBI_3001G118000",0.00135110295675855,4,"Yes","0.7540211,0.0002304589,0.2150265,0.2102865"
"SORBI_3002G340350",0.00137478233914445,14,"Yes","0.5500068,0.8242323,0.7366957,0.1897733,3.652888e-05,0.5684847,0.3764838,0.09078982,0.9285763,0.5912039,0.4544446,0.5065718,0.800479,0.1101967"
"SORBI_3001G369200",0.00139007820669657,2,"Yes","0.001232043,0.0009912892"
"SORBI_3006G030100",0.001394840793012,13,"Yes","0.07302582,0.8880081,0.1261074,0.1261074,0.6256781,0.01130165,0.3041412,0.001796582,0.03272789,0.0019281,0.0022116,0.002202878,0.3806473"
"SORBI_3001G097000",0.00143105349984796,2,"Yes","0.3455507,0.000718841"
"SORBI_3009G148900",0.001432678,1,"No","0.001432678"
"SORBI_3003G209200",0.00143407650562655,8,"Yes","0.1247125,0.7791821,0.8630015,8.323599e-05,0.3209682,0.6368439,0.540432,0.5624561"
"SORBI_3003G083400",0.0014462978530404,3,"Yes","0.3537597,0.0003223163,0.2736629"
"SORBI_3001G103000",0.00146452429869748,2,"Yes","0.5212887,0.0007337036"
"SORBI_3001G002100",0.001469743,1,"No","0.001469743"
"SORBI_3006G163100",0.001471261,1,"No","0.001471261"
"SORBI_3007G022600",0.00148146471293664,2,"Yes","0.0008251102,0.8644316"
"SORBI_3004G149000",0.001556451,1,"No","0.001556451"
"SORBI_3003G087800",0.001556866,1,"No","0.001556866"
"SORBI_3004G049500",0.001560477,1,"No","0.001560477"
"SORBI_3003G014000",0.001576713,1,"No","0.001576713"
"SORBI_3006G114400",0.00159001979021822,2,"Yes","0.8014363,0.0007973365"
"SORBI_3001G228100",0.001645649,1,"No","0.001645649"
"SORBI_3010G004100",0.00166412517894843,2,"Yes","0.002191129,0.0008348138"
"SORBI_3003G024400",0.00169110910657022,3,"Yes","0.2028592,0.009576093,0.007376736"
"SORBI_3009G002200",0.00170691,1,"No","0.00170691"
"SORBI_3001G069300",0.00170918372507645,2,"Yes","0.002555073,0.0008759987"
"SORBI_3004G071000",0.001721276,1,"No","0.001721276"
"SORBI_3003G214300",0.00172175551492093,2,"Yes","0.7037431,0.0008673506"
"SORBI_3003G275800",0.001740545,1,"No","0.001740545"
"SORBI_3006G131050",0.00174859711838704,2,"Yes","0.02225431,0.0009466527"
"SORBI_3004G173600",0.00177920804534926,3,"Yes","0.009967523,0.01232754,0.9104892"
"SORBI_3004G086300",0.00178542452469288,4,"Yes","0.9351471,0.650801,0.5512308,0.0003009319"
