"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"SORBI_3001G105600",6.12319506210213e-09,3,"Yes","0.676125,0.3237507,1.020611e-09"
"SORBI_3010G229801",6.91401136343472e-09,4,"Yes","0.008435313,1.403547e-06,5.551658e-06,0.03060065"
"SORBI_3006G208800",7.087323e-09,1,"No","7.087323e-09"
"SORBI_3001G224700",7.76993458462272e-09,3,"Yes","0.3647909,1.518231e-08,1.518231e-08"
"SORBI_3006G264000",9.23772092153996e-09,4,"Yes","5.637709e-05,9.234198e-05,1.40132e-09,2.020074e-08"
"SORBI_3004G192100",9.660099e-09,1,"No","9.660099e-09"
"SORBI_3003G324600",1.36914429793578e-08,11,"Yes","3.326062e-06,9.270522e-06,5.063723e-06,8.41497e-06,4.086019e-06,9.004932e-07,0.1070304,1.751991e-05,3.155336e-08,0.8591775,1.914984e-06"
"SORBI_3010G079000",1.44907978949504e-08,2,"Yes","7.245431e-09,0.4579906"
"SORBI_3009G131300",1.61765297823635e-08,3,"Yes","0.5189268,2.81973e-09,0.6557258"
"SORBI_3003G084300",1.87342115154365e-08,8,"Yes","1.114301e-09,0.8765112,0.8765112,0.8765112,0.007715755,0.3647099,0.3647099,0.007950564"
"SORBI_3003G007900",2.12753176187519e-08,2,"Yes","1.253803e-08,1.253803e-08"
"SORBI_3001G447700",2.22302738439595e-08,4,"Yes","2.459274e-06,0.1791366,5.722533e-08,0.6401383"
"SORBI_3010G082000",2.579615e-08,1,"No","2.579615e-08"
"SORBI_3010G189000",2.89772132955335e-08,5,"Yes","0.323014,2.855998e-09,0.5166072,0.7505167,0.7505167"
"SORBI_3004G157000",3.78696344283114e-08,3,"Yes","6.316676e-09,0.8390043,0.7426441"
"SORBI_3010G095700",3.86768559401673e-08,3,"Yes","0.6521695,0.04725369,6.448041e-09"
"SORBI_3003G005900",4.03243776148088e-08,5,"Yes","0.92403,0.3771188,3.784406e-09,0.3615878,0.0001944364"
"SORBI_3004G111600",4.28354807180398e-08,3,"Yes","0.9496146,0.2137249,7.160184e-09"
"SORBI_3001G094900",5.34795747686445e-08,2,"Yes","3.142949e-08,3.120379e-08"
"SORBI_3001G218200",5.90815e-08,1,"No","5.90815e-08"
"SORBI_3004G155200",6.45861211179266e-08,7,"Yes","0.01739186,0.8884947,5.112275e-09,0.9171127,0.6267956,0.3173186,0.3173186"
"SORBI_3006G131700",9.30812795729707e-08,5,"Yes","3.600098e-05,5.218157e-05,3.762208e-06,4.358283e-05,0.3449576"
"SORBI_3004G153100",1.41940791786865e-07,5,"Yes","0.1888765,1.125904e-07,1.125904e-07,0.3646452,0.9544498"
"SORBI_3001G253300",1.56165056663937e-07,8,"Yes","1.042769e-08,0.915652,0.000643817,0.1570225,0.003908634,0.06679402,0.06679402,0.03876792"
"SORBI_3003G229500",1.70817934130874e-07,3,"Yes","1.302476e-07,0.4146945,1.341932e-06"
"SORBI_3002G274600",1.79163612612498e-07,5,"Yes","1.863683e-05,0.1693848,1.764814e-08,0.4212648,0.6829831"
"SORBI_3001G253000",2.05758e-07,1,"No","2.05758e-07"
"SORBI_3010G241200",2.14490338268369e-07,2,"Yes","6.471024e-07,1.07248e-07"
"SORBI_3004G033400",2.81729165996225e-07,7,"Yes","0.8035347,0.1068886,0.5910398,3.032126e-05,3.174284e-08,3.707116e-05,4.172225e-05"
"SORBI_3001G439200",2.85417727785564e-07,8,"Yes","4.336938e-05,4.60923e-05,7.135434e-08,6.71413e-06,0.3915694,2.599502e-07,0.6518155,1.527058e-05"
"SORBI_3010G074200",3.17905910707239e-07,6,"Yes","0.04762438,0.0463377,3.18191e-08,0.0463377,0.4073477,0.4073477"
"SORBI_3005G084800",4.16469500774674e-07,3,"Yes","7.528174e-08,0.03617192,0.1556671"
"SORBI_3002G274500",4.25211509003098e-07,2,"Yes","2.126169e-07,0.9866744"
"SORBI_3003G042400",4.69322172902409e-07,6,"Yes","0.01097665,0.03890224,0.8665228,0.7438655,0.7241879,4.054294e-08"
"SORBI_3006G242100",5.03154126141325e-07,8,"Yes","4.742365e-08,2.648185e-07,0.1161679,0.1127179,0.02718623,0.2813265,0.7362901,0.2985673"
"SORBI_3001G195600",5.39642102004301e-07,4,"Yes","0.3653684,0.605981,8.466861e-08,0.3702272"
"SORBI_3001G069300",5.61851680958014e-07,2,"Yes","2.814093e-07,1.964129e-06"
"SORBI_3010G221100",6.24133e-07,1,"No","6.24133e-07"
"SORBI_3004G034300",6.28325332097113e-07,2,"Yes","0.5515125,3.141789e-07"
"SORBI_3001G361500",6.393741e-07,1,"No","6.393741e-07"
"SORBI_3001G075101",6.8263911778832e-07,3,"Yes","1.920241e-05,2.375432e-05,0.0001264283"
"SORBI_3001G322000",7.713302e-07,1,"No","7.713302e-07"
"SORBI_3001G354600",7.76446203665238e-07,3,"Yes","0.3159203,1.362867e-07,0.01854835"
"SORBI_3003G123200",8.52574423393371e-07,4,"Yes","0.005944713,5.933547e-07,5.933547e-07,5.933547e-07"
"SORBI_3003G015800",1.01104409599984e-06,5,"Yes","0.0003325294,0.0003325294,0.00114337,4.4067e-07,3.965909e-07"
"SORBI_3003G015900",1.01104409599984e-06,5,"Yes","0.0003325294,0.0003325294,0.00114337,4.4067e-07,3.965909e-07"
"SORBI_3002G276100",1.17349621986396e-06,7,"Yes","1.226934e-06,1.248024e-06,1.042685e-06,1.088976e-06,1.327348e-06,1.248024e-06,1.248024e-06"
"SORBI_3001G352100",1.22560313808862e-06,2,"Yes","6.128414e-07,0.001662937"
"SORBI_3001G073150",1.257705e-06,1,"No","1.257705e-06"
"SORBI_3001G352900",1.26300607006247e-06,6,"Yes","0.1731639,0.321105,0.5849928,2.434486e-06,1.910093e-07,0.3932989"
"SORBI_3009G123500",1.29120819825079e-06,2,"Yes","6.457074e-07,1.065523e-05"
"SORBI_3010G204300",1.33055213824562e-06,5,"Yes","0.9543265,0.0001874381,0.0225346,0.0003882658,0.0004213638"
"SORBI_3008G018200",1.922853e-06,1,"No","1.922853e-06"
"SORBI_3010G244500",2.015411e-06,1,"No","2.015411e-06"
"SORBI_3006G242200",2.30707008441744e-06,2,"Yes","1.452717e-06,8.921385e-06"
"SORBI_3004G094000",2.3119601378907e-06,3,"Yes","0.7927326,0.5163495,4.273988e-07"
"SORBI_3007G038800",2.38462176738174e-06,3,"Yes","2.673067e-06,3.352326e-06,3.352326e-06"
"SORBI_3001G317800",2.60309846744633e-06,2,"Yes","1.667324e-06,2.869253e-06"
"SORBI_3003G409800",2.774296e-06,1,"No","2.774296e-06"
"SORBI_3003G345700",2.91661319651304e-06,3,"Yes","0.001335751,4.891401e-07,0.2447571"
"SORBI_3004G107800",3.6551329083423e-06,7,"Yes","0.003167317,2.162994e-07,0.1222695,0.3991914,0.01216934,0.0007666078,0.002032399"
"SORBI_3001G125900",3.928754e-06,1,"No","3.928754e-06"
"SORBI_3001G123600",4.10290364616372e-06,4,"Yes","0.05153469,1.620879e-05,0.2627872,1.753173e-05"
"SORBI_3006G196700",4.323504e-06,1,"No","4.323504e-06"
"SORBI_3001G354900",4.479259e-06,1,"No","4.479259e-06"
"SORBI_3003G161800",4.5323499437977e-06,3,"Yes","0.09618384,0.0001065956,7.720214e-07"
"SORBI_3001G351700",4.53671232214514e-06,10,"Yes","0.0454241,0.1123421,0.2200176,0.07081852,0.04817707,0.1728098,1.13241e-05,1.13241e-05,1.13241e-05,9.786031e-06"
"SORBI_3006G135100",4.757757e-06,1,"No","4.757757e-06"
"SORBI_3007G007400",4.8616976296989e-06,2,"Yes","8.875301e-06,2.931218e-06"
"SORBI_3010G240700",4.89116717794502e-06,2,"Yes","2.446147e-06,0.01377173"
"SORBI_3003G289900",4.943362e-06,1,"No","4.943362e-06"
"SORBI_3003G169500",5.07311924424769e-06,10,"Yes","0.1498624,0.8012668,0.006694081,0.007175844,1.150478e-05,7.153897e-06,0.0006427193,2.232516e-05,0.005434441,0.7100517"
"SORBI_3001G319900",5.24643040022976e-06,2,"Yes","0.1329524,2.626382e-06"
"SORBI_3001G217500",5.3502324268706e-06,6,"Yes","0.0002424342,0.5574471,9.282007e-06,0.3254892,1.102346e-05,0.8017535"
"SORBI_3001G085700",5.66080282371484e-06,6,"Yes","4.924924e-07,0.00717352,0.6091125,0.7876574,0.1044585,0.03832595"
"SORBI_3001G353900",5.66934507617578e-06,4,"Yes","0.7838552,0.2432401,8.508636e-07,0.07063273"
"SORBI_3001G438000",5.74745995318704e-06,3,"Yes","0.9252809,9.975363e-07,0.7359638"
"SORBI_3006G120900",5.864727e-06,1,"No","5.864727e-06"
"SORBI_3001G445400",5.87444303468132e-06,3,"Yes","0.02045732,9.821628e-07,0.1397889"
"SORBI_3001G002100",6.075393e-06,1,"No","6.075393e-06"
"SORBI_3009G005800",6.25264912912371e-06,6,"Yes","3.536136e-05,2.457409e-05,0.7053349,0.6954301,0.06884965,2.073902e-05"
"SORBI_3003G314200",6.81691172732535e-06,2,"Yes","4.42724e-06,4.42724e-06"
"SORBI_3006G167200",6.861969e-06,1,"No","6.861969e-06"
"SORBI_3003G311200",7.4424154461461e-06,3,"Yes","0.0003769293,0.0001935299,0.1982901"
"SORBI_3003G293200",7.53219345528411e-06,4,"Yes","2.271452e-05,0.1398095,0.000152092,0.1526256"
"SORBI_3003G169600",7.57629440228946e-06,12,"Yes","2.056114e-05,0.5976865,0.008543557,0.000785957,1.595821e-05,4.793517e-06,0.3227708,0.1682084,0.006083403,0.5631821,8.196248e-06,0.1931675"
"SORBI_3001G070600",7.81038342811957e-06,3,"Yes","1.37256e-06,0.03080907,0.9710069"
"SORBI_3003G305100",7.876122e-06,1,"No","7.876122e-06"
"SORBI_3006G261600",7.95035258871479e-06,2,"Yes","0.4861473,4.043005e-06"
"SORBI_3003G399200",8.709398e-06,1,"No","8.709398e-06"
"SORBI_3001G257800",8.83551066266364e-06,9,"Yes","0.3492753,0.002519224,0.3385342,3.511753e-05,0.6607791,0.677562,0.6834774,2.725013e-06,3.86744e-07"
"SORBI_3001G255800",9.70784412934744e-06,15,"Yes","0.4404436,4.981755e-06,0.1882583,0.1722113,0.1752011,0.2946177,0.4410798,0.4974476,0.8539631,0.09034714,1.286077e-05,7.752857e-06,0.3129849,0.4515194,0.4515194"
"SORBI_3004G069100",9.74535e-06,1,"No","9.74535e-06"
"SORBI_3001G453500",1.00048244224826e-05,2,"Yes","0.3819103,5.001959e-06"
"SORBI_3001G308400",1.0590770297858e-05,2,"Yes","5.295701e-06,0.1858722"
"SORBI_3003G328200",1.0900472077191e-05,3,"Yes","0.2777209,1.450837e-05,1.424725e-05"
"SORBI_3003G320300",1.10302273493845e-05,2,"Yes","5.514906e-06,0.5635113"
"SORBI_3002G352800",1.24099756234619e-05,5,"Yes","0.7492693,0.9069319,1.194068e-06,0.2740504,0.5946888"
"SORBI_3006G194300",1.247468e-05,1,"No","1.247468e-05"
"SORBI_3004G202750",1.26887001707932e-05,8,"Yes","0.4214759,0.6865352,0.05570787,7.165402e-07,0.1677391,0.03671409,0.9151705,0.1833606"
"SORBI_3006G122300",1.2792973826059e-05,3,"Yes","0.0001111637,0.4653708,0.0001863156"
"SORBI_3001G261577",1.2823477768098e-05,5,"Yes","0.3522237,0.4568336,1.115799e-06,0.6967843,0.3598198"
"SORBI_3003G290000",1.303474e-05,1,"No","1.303474e-05"
"SORBI_3002G275500",1.304078e-05,1,"No","1.304078e-05"
"SORBI_3004G205800",1.325533e-05,1,"No","1.325533e-05"
"SORBI_3002G281500",1.44174699572286e-05,3,"Yes","0.2222236,0.8284273,2.412915e-06"
"SORBI_3004G130850",1.44484649907684e-05,4,"Yes","0.7977977,0.0001806272,2.04676e-06,0.1542634"
"SORBI_3005G114000",1.50207778415457e-05,2,"Yes","0.001001855,7.54215e-06"
"SORBI_3010G255600",1.52530900643377e-05,3,"Yes","0.6427119,0.8498945,3.276785e-06"
"SORBI_3004G084300",1.62739152907987e-05,2,"Yes","8.847348e-06,0.05900396"
"SORBI_3001G083701",1.663084e-05,1,"No","1.663084e-05"
"SORBI_3001G138800",1.6731551311433e-05,2,"Yes","8.367325e-06,0.7207865"
"SORBI_3004G193800",1.69068764890312e-05,2,"Yes","0.5999412,8.45615e-06"
"SORBI_3003G174800",1.75032406279918e-05,13,"Yes","0.9508123,0.9508123,7.433079e-05,0.3944974,0.3944974,0.6883055,5.770373e-07,0.4934246,0.4934246,0.4934246,0.0001385176,0.0001385176,0.4193106"
"SORBI_3010G076200",1.75065062612001e-05,6,"Yes","0.768394,0.7532989,0.4755796,0.7074884,0.9716469,1.224313e-06"
"SORBI_3001G083800",1.795714e-05,1,"No","1.795714e-05"
"SORBI_3001G281700",1.929381e-05,1,"No","1.929381e-05"
"SORBI_3001G255866",1.98684999025422e-05,6,"Yes","0.09034714,1.286077e-05,7.752857e-06,0.3129849,0.4515194,0.4515194"
"SORBI_3001G281500",2.15522722225581e-05,4,"Yes","2.574574e-05,2.574574e-05,5.529224e-06,2.489754e-05"
"SORBI_3003G176325",2.3144585503676e-05,2,"Yes","0.01118806,1.159742e-05"
"SORBI_3007G018700",2.43957e-05,1,"No","2.43957e-05"
"SORBI_3004G130900",2.46517683560876e-05,2,"Yes","0.3177725,1.512397e-05"
"SORBI_3002G281900",2.49784904323702e-05,2,"Yes","0.4082593,1.249275e-05"
"SORBI_3002G282000",2.49784904323702e-05,2,"Yes","0.4082593,1.249275e-05"
"SORBI_3003G167850",2.526461e-05,1,"No","2.526461e-05"
"SORBI_3001G123100",2.526613e-05,1,"No","2.526613e-05"
"SORBI_3002G348600",2.64344632499025e-05,3,"Yes","0.1369291,0.000554907,0.001135943"
"SORBI_3001G124100",2.67228160096833e-05,5,"Yes","0.3172024,0.3050565,0.02243993,0.2283818,2.713111e-06"
"SORBI_3005G005300",2.72118302926394e-05,3,"Yes","0.4288166,5.623769e-06,0.349413"
"SORBI_3004G065000",2.753019e-05,1,"No","2.753019e-05"
"SORBI_3001G389200",3.023503e-05,1,"No","3.023503e-05"
"SORBI_3003G117200",3.03338517843033e-05,3,"Yes","4.075757e-05,9.070151e-06,0.05152129"
"SORBI_3005G012700",3.21202694290035e-05,2,"Yes","0.8122009,1.606589e-05"
"SORBI_3010G170000",3.3294529390937e-05,2,"Yes","1.70114e-05,0.1445562"
"SORBI_3003G362800",3.37233210688792e-05,4,"Yes","2.260658e-05,2.260658e-05,2.260658e-05,0.02200462"
"SORBI_3005G122400",3.41735923939934e-05,5,"Yes","0.01714796,0.01171887,3.592038e-05,8.56553e-06,0.9821348"
"SORBI_3006G196200",3.41791523863488e-05,2,"Yes","1.709459e-05,0.04351825"
"SORBI_3004G132700",3.46621312017348e-05,2,"Yes","1.746734e-05,0.7809647"
"SORBI_3001G083100",3.46723788663406e-05,4,"Yes","6.804732e-06,0.0002565878,0.1181133,0.4204981"
"SORBI_3009G011400",3.53477477982311e-05,2,"Yes","1.767577e-05,0.0001623439"
"SORBI_3003G167900",3.60687869372933e-05,2,"Yes","1.829904e-05,0.00491987"
"SORBI_3001G230700",3.704759e-05,1,"No","3.704759e-05"
"SORBI_3001G308350",3.92004759806053e-05,4,"Yes","5.295701e-06,0.1858722,0.744259,0.6390823"
"SORBI_3010G013800",3.99814263637444e-05,8,"Yes","0.0002336143,0.02848344,0.0001175911,0.001191799,0.1263976,0.3597603,0.00160702,0.0007502684"
"SORBI_3003G312700",4.24342164976332e-05,3,"Yes","9.332987e-06,9.732108e-05,9.902809e-05"
"SORBI_3004G086300",4.40536643188105e-05,4,"Yes","0.7944871,0.5099027,0.0004077385,7.071633e-06"
"SORBI_3003G032600",4.45979619508874e-05,3,"Yes","7.507557e-06,0.5119098,0.1406712"
"SORBI_3003G013100",4.584423e-05,1,"No","4.584423e-05"
"SORBI_3001G140000",4.752633e-05,1,"No","4.752633e-05"
"SORBI_3010G086700",4.787992e-05,1,"No","4.787992e-05"
"SORBI_3007G016500",4.81548481986449e-05,2,"Yes","3.305762e-05,6.108122e-05"
"SORBI_3001G292700",4.87012828886968e-05,2,"Yes","5.57994e-05,3.169431e-05"
"SORBI_3003G264500",4.98708015715943e-05,13,"Yes","6.618056e-06,2.296297e-06,0.7082441,0.7082441,0.7082441,0.4795769,0.002912289,0.7373305,0.891686,0.8477445,0.8477445,0.9869274,0.8477445"
"SORBI_3004G165700",5.00279985897745e-05,2,"Yes","2.502671e-05,0.8729926"
"SORBI_3003G378800",5.06437333634979e-05,2,"Yes","0.0002738208,2.533044e-05"
"SORBI_3006G120500",5.0856044209513e-05,5,"Yes","0.7540982,0.1893164,0.0003490702,0.0003466316,0.0001341745"
"SORBI_3001G317000",5.20147402037763e-05,3,"Yes","0.0410766,9.028057e-06,0.01972148"
"SORBI_3001G368000",5.28513283455379e-05,4,"Yes","0.1791023,0.001322765,7.20536e-06,0.002863309"
"SORBI_3006G067600",5.695112e-05,1,"No","5.695112e-05"
"SORBI_3006G183200",5.85023450871969e-05,3,"Yes","4.5199e-05,4.5199e-05,7.91701e-05"
"SORBI_3001G353300",5.92930360666655e-05,2,"Yes","0.1753537,2.968137e-05"
"SORBI_3003G123800",5.958174e-05,1,"No","5.958174e-05"
"SORBI_3003G405500",5.96044124149264e-05,5,"Yes","0.0005299042,0.0009590354,0.0001560755,0.05149708,0.4812687"
"SORBI_3003G166500",6.03558471925503e-05,2,"Yes","3.160977e-05,0.1331249"
"SORBI_3001G387900",6.04744384066214e-05,3,"Yes","0.593417,0.593417,1.341121e-05"
"SORBI_3006G273000",6.350995e-05,1,"No","6.350995e-05"
"SORBI_3001G317950",6.51998782552621e-05,3,"Yes","0.4850795,0.785693,1.095902e-05"
"SORBI_3006G118000",6.763634e-05,1,"No","6.763634e-05"
"SORBI_3005G106366",6.78108814295975e-05,2,"Yes","3.761477e-05,0.381815"
"SORBI_3004G178100",6.92699218771686e-05,2,"Yes","4.835372e-05,4.835372e-05"
"SORBI_3001G249600",6.94295035220671e-05,3,"Yes","1.169516e-05,0.8632005,0.5181567"
"SORBI_3003G022900",7.04683886642021e-05,5,"Yes","6.036566e-06,0.00658256,0.005684929,0.9689222,0.6056062"
"SORBI_3003G350400",7.16213665155063e-05,5,"Yes","7.724454e-05,7.933477e-05,7.941483e-05,0.04972781,0.9031311"
"SORBI_3003G081100",7.174317e-05,1,"No","7.174317e-05"
"SORBI_3003G094200",7.186757e-05,1,"No","7.186757e-05"
"SORBI_3001G399400",7.49210206887341e-05,2,"Yes","3.747295e-05,0.9292806"
"SORBI_3003G008500",7.558072e-05,1,"No","7.558072e-05"
"SORBI_3010G131700",7.669944e-05,1,"No","7.669944e-05"
"SORBI_3006G266600",7.808976e-05,1,"No","7.808976e-05"
"SORBI_3004G137500",7.86283764994122e-05,9,"Yes","1.257836e-05,0.0006515965,0.6131152,0.51817,0.0008957919,0.7624665,0.6003593,2.331593e-05,0.4366322"
"SORBI_3003G406500",7.97735105994013e-05,2,"Yes","0.02926449,4.736813e-05"
"SORBI_3004G105100",8.105234e-05,1,"No","8.105234e-05"
"SORBI_3006G232300",8.342928e-05,1,"No","8.342928e-05"
"SORBI_3006G123600",8.400594e-05,1,"No","8.400594e-05"
"SORBI_3004G067000",8.68974922363375e-05,3,"Yes","0.0004801032,9.93505e-05,9.93505e-05"
"SORBI_3003G324400",9.140555e-05,1,"No","9.140555e-05"
"SORBI_3006G058400",9.171398e-05,1,"No","9.171398e-05"
"SORBI_3002G342500",9.30894718272901e-05,4,"Yes","0.001441314,0.0001013641,0.0001013641,0.02005873"
"SORBI_3003G351000",9.33504994926615e-05,2,"Yes","0.007003891,4.699804e-05"
"SORBI_3004G089700",9.364784e-05,1,"No","9.364784e-05"
"SORBI_3010G035500",9.43151670618203e-05,2,"Yes","0.004003046,4.716334e-05"
"SORBI_3007G023000",9.489653e-05,1,"No","9.489653e-05"
"SORBI_3004G141800",9.92936231969388e-05,7,"Yes","0.6632715,0.04318848,0.3154422,6.041303e-06,0.8811227,0.02534529,0.03119222"
"SORBI_3006G116000",0.000102042832356486,3,"Yes","1.724888e-05,0.01314163,0.0515456"
"SORBI_3001G387200",0.000102207561330947,5,"Yes","9.589472e-06,0.1854286,0.3173447,0.002198853,0.8814912"
"SORBI_3006G235500",0.00010233395014092,2,"Yes","5.132719e-05,0.9173757"
"SORBI_3006G263900",0.000102934720173753,2,"Yes","0.1881813,5.613185e-05"
"SORBI_3004G213400",0.000107408897966343,3,"Yes","0.06841623,1.904535e-05,0.1887683"
"SORBI_3003G338900",0.00010949325923848,8,"Yes","0.01658362,0.01547094,0.02639038,0.02372336,0.03140213,0.03817927,7.721726e-06,0.1164297"
"SORBI_3001G258200",0.00010988092334685,4,"Yes","1.535264e-05,0.006053006,0.3070985,0.39646"
"SORBI_3010G237900",0.00011011668487837,3,"Yes","2.336397e-05,0.472182,0.6537001"
"SORBI_3003G041100",0.00011105290420621,4,"Yes","0.001267537,0.0001638181,2.529452e-05,0.0001638181"
"SORBI_3004G075200",0.000111800171369025,3,"Yes","1.877037e-05,0.04663922,0.04489853"
"SORBI_3003G169900",0.000113863104306167,5,"Yes","8.643885e-05,0.4267841,1.082417e-05,0.2604938,0.157002"
"SORBI_3009G006300",0.00011655679878475,5,"Yes","0.0002593804,4.987127e-05,0.5161484,6.320964e-05,0.01604935"
"SORBI_3002G314700",0.0001179091,1,"No","0.0001179091"
"SORBI_3004G132100",0.000118376227769335,9,"Yes","0.7531494,0.1662935,0.2459182,0.4959068,0.4564448,0.4673947,4.395582e-05,0.930926,5.521717e-06"
"SORBI_3001G375400",0.000119565049121806,4,"Yes","0.0002432299,0.0002432299,3.992562e-05,0.0002134348"
"SORBI_3003G357232",0.0001202917,1,"No","0.0001202917"
"SORBI_3006G278900",0.000122956303448496,4,"Yes","0.0001070541,0.0001388023,0.0001421802,0.0002467501"
"SORBI_3003G291100",0.000122973788947434,3,"Yes","0.08165109,0.0382746,2.076938e-05"
"SORBI_3002G300700",0.0001250454,1,"No","0.0001250454"
"SORBI_3003G050000",0.0001289227,1,"No","0.0001289227"
"SORBI_3006G201700",0.000128969076894858,3,"Yes","0.6537433,0.138827,2.476127e-05"
"SORBI_3002G274800",0.000129922302417373,2,"Yes","6.508002e-05,0.000158732"
"SORBI_3004G001500",0.000130254371062621,2,"Yes","0.0005245147,6.518557e-05"
"SORBI_3006G117100",0.000131495595464548,5,"Yes","0.3009787,0.0001145542,0.3629498,0.3589673,0.0002208971"
"SORBI_3002G372000",0.000134788379229422,3,"Yes","0.0006064227,0.1279271,0.001691943"
"SORBI_3003G312800",0.000136685494980804,2,"Yes","9.732108e-05,9.902809e-05"
"SORBI_3003G264800",0.000137300567118137,3,"Yes","2.313692e-05,0.5009661,0.3658469"
"SORBI_3003G170700",0.000137789386351672,28,"Yes","0.8160218,0.003674087,2.586666e-05,9.64459e-05,0.6961313,0.003022604,0.294169,0.007686542,0.0006120626,6.540458e-05,0.5516137,0.3857961,0.7274123,0.07597096,0.005720027,1.902888e-05,0.08770899,0.01053833,0.01280761,0.8894358,0.8894358,0.006121929,0.001528277,0.1257007,0.6647012,1.007868e-05,0.9241111,1.836861e-05"
"SORBI_3003G383400",0.000140223641989623,3,"Yes","0.7877847,2.511014e-05,0.4773288"
"SORBI_3003G337500",0.00014320368148768,4,"Yes","1.9422e-05,0.06133203,0.3121096,0.0310791"
"SORBI_3001G081900",0.000143702624270325,2,"Yes","0.01366232,7.20441e-05"
"SORBI_3003G312100",0.000150841748164154,4,"Yes","0.00085595,0.2297284,0.2279243,7.593301e-05"
"SORBI_3010G095100",0.000153367958624639,2,"Yes","0.0001095111,0.0001095111"
"SORBI_3001G089200",0.0001534687,1,"No","0.0001534687"
"SORBI_3005G115200",0.0001557885,1,"No","0.0001557885"
"SORBI_3002G277432",0.0001566478,1,"No","0.0001566478"
"SORBI_3003G396100",0.0001605235,1,"No","0.0001605235"
"SORBI_3001G126300",0.000165670264177464,6,"Yes","7.975249e-05,0.0004604727,0.6559326,0.09098711,0.2787052,0.5401568"
"SORBI_3004G149100",0.000167334122320062,3,"Yes","0.0001684833,0.0001684833,0.7312102"
"SORBI_3003G335800",0.0001678848,1,"No","0.0001678848"
"SORBI_3010G146200",0.0001679271,1,"No","0.0001679271"
"SORBI_3010G085700",0.000171593947494109,2,"Yes","0.000122532,0.0001400189"
"SORBI_3009G016500",0.0001717422,1,"No","0.0001717422"
