"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"Zm00001eb076650",0.00967606,1,"No","0.00967606"
"Zm00001eb194140",0.0098186130645328,3,"Yes","0.07727195,0.02425291,0.0230876"
"Zm00001eb397670",0.0104874728220837,2,"Yes","0.005297072,0.8968098"
"Zm00001eb317850",0.0105815342709082,2,"Yes","0.03731008,0.005450394"
"Zm00001eb216700",0.0108720633488781,3,"Yes","0.055575,0.7974663,0.001882967"
"Zm00001eb152240",0.0109456,1,"No","0.0109456"
"Zm00001eb261980",0.0109930659655634,2,"Yes","0.005512218,0.8748876"
"Zm00001eb265480",0.01111167,1,"No","0.01111167"
"Zm00001eb363430",0.0113531482021111,5,"Yes","0.3107519,0.9777731,0.01549971,0.5349518,0.008135592"
"Zm00001eb211570",0.0117759,1,"No","0.0117759"
"Zm00001eb233580",0.0120180663429931,2,"Yes","0.2143753,0.006029178"
"Zm00001eb362700",0.01247278,1,"No","0.01247278"
"Zm00001eb035630",0.01259323,1,"No","0.01259323"
"Zm00001eb103170",0.01296929,1,"No","0.01296929"
"Zm00001eb253860",0.0131571268598324,14,"Yes","0.8536772,0.01335119,0.7685725,0.9736711,0.07493333,0.03281543,0.03258615,0.03228319,0.03340238,0.3962893,0.3372853,0.3307931,0.8450899,0.9357408"
"Zm00001eb311750",0.0137758877202045,2,"Yes","0.006935587,0.08972575"
"Zm00001eb143240",0.013899944031205,3,"Yes","0.614987,0.8144195,0.002430177"
"Zm00001eb344440",0.013934541596489,33,"Yes","0.4100331,0.3158351,0.7183648,0.8694645,0.1952282,0.1747715,0.7198872,0.2593872,0.1183676,0.008223193,0.04620356,0.1722204,0.1552715,0.3355866,0.9561626,0.6202207,0.2141388,0.06013197,0.3872424,0.1599342,0.2003386,0.06296491,0.06296491,0.06296491,0.9188029,0.6619285,0.7816255,0.2096145,0.3521492,0.3054019,0.1949733,0.2735446,0.1955069"
"Zm00001eb407140",0.0153710423896012,2,"Yes","0.007715142,0.6054952"
"Zm00001eb358770",0.0161271740912509,2,"Yes","0.2624253,0.008096026"
"Zm00001eb410840",0.0164342961588431,4,"Yes","0.002602048,0.1259899,0.4948322,0.7052185"
"Zm00001eb215950",0.0167088802443838,3,"Yes","0.002978089,0.3647485,0.8300102"
"Zm00001eb265850",0.0175353220599554,9,"Yes","0.6660365,0.02466348,0.01834296,0.04673413,0.1090145,0.1119764,0.4480374,0.3571638,0.2512583"
"Zm00001eb219550",0.0176963697201046,6,"Yes","0.8245454,0.2761834,0.02944384,0.04534955,0.06073847,0.3976129"
"Zm00001eb023620",0.01798344,1,"No","0.01798344"
"Zm00001eb264040",0.01833677,1,"No","0.01833677"
"Zm00001eb210720",0.0186739434300663,2,"Yes","0.6774533,0.009389839"
"Zm00001eb223840",0.0193323801009669,3,"Yes","0.01513741,0.01768989,0.68798"
"Zm00001eb156040",0.01958511,1,"No","0.01958511"
"Zm00001eb157280",0.0195892672524322,5,"Yes","0.752461,0.01735363,0.02139381,0.01459592,0.3452308"
"Zm00001eb352180",0.0198659452604545,2,"Yes","0.01001538,0.5868085"
"Zm00001eb272870",0.0200765399705602,2,"Yes","0.5916043,0.01014158"
"Zm00001eb043310",0.02051638,1,"No","0.02051638"
"Zm00001eb038720",0.0211405811557756,5,"Yes","0.08749027,0.02272539,0.02306908,0.9770473,0.9018044"
"Zm00001eb363030",0.0211746250067746,5,"Yes","0.2250749,0.9104316,0.2415958,0.01919813,0.0156375"
"Zm00001eb051060",0.02214997,1,"No","0.02214997"
"Zm00001eb007820",0.0223056199409324,6,"Yes","0.009699384,0.0128651,0.3075622,0.8897632,0.9467182,0.1021183"
"Zm00001eb432040",0.0235360010100959,2,"Yes","0.8185211,0.01184383"
"Zm00001eb304730",0.02355437,1,"No","0.02355437"
"Zm00001eb432700",0.0237026766211543,3,"Yes","0.02416827,0.02466545,0.3263462"
"Zm00001eb432710",0.0237026766211543,3,"Yes","0.02416827,0.02466545,0.3263462"
"Zm00001eb241240",0.0240603466464788,3,"Yes","0.0168283,0.3364696,0.06627389"
"Zm00001eb265760",0.0242323077546522,3,"Yes","0.01302527,0.438414,0.06482064"
"Zm00001eb122340",0.02449918,1,"No","0.02449918"
"Zm00001eb394210",0.0245030342247319,3,"Yes","0.2495422,0.05102613,0.04752087"
"Zm00001eb396670",0.02487645,1,"No","0.02487645"
"Zm00001eb098190",0.0249673774121145,3,"Yes","0.5708414,0.004421897,0.9400176"
"Zm00001eb423830",0.026109067601538,3,"Yes","0.6463848,0.1394024,0.004643128"
"Zm00001eb421330",0.0263949853503299,2,"Yes","0.01382958,0.02204148"
"Zm00001eb175150",0.0273052097632834,2,"Yes","0.2817931,0.01462729"
"Zm00001eb362670",0.02776762,1,"No","0.02776762"
"Zm00001eb417200",0.02778215,1,"No","0.02778215"
"Zm00001eb241910",0.02797236,1,"No","0.02797236"
"Zm00001eb191760",0.0283993151173337,9,"Yes","0.004604092,0.7098645,0.5147498,0.1661409,0.8147077,0.2760753,0.3939695,0.7182977,0.009944287"
"Zm00001eb348490",0.0285877957885882,4,"Yes","0.6210948,0.004225562,0.5613954,0.2540174"
"Zm00001eb282310",0.0285900928536537,2,"Yes","0.8883291,0.0144085"
"Zm00001eb168470",0.0286464,1,"No","0.0286464"
"Zm00001eb042350",0.02875098,1,"No","0.02875098"
"Zm00001eb356430",0.0290811025620238,2,"Yes","0.01468226,0.6895414"
"Zm00001eb119580",0.0293753100121814,3,"Yes","0.7099649,0.769973,0.005263709"
"Zm00001eb056940",0.02953519,1,"No","0.02953519"
"Zm00001eb100260",0.0297438088392022,10,"Yes","0.9668612,0.3044034,0.05708611,0.5573072,0.07835317,0.09632465,0.04204976,0.06781856,0.2313693,0.4499339"
"Zm00001eb187100",0.0299563931345436,12,"Yes","0.8249536,0.5232882,0.02292101,0.07547224,0.7867307,0.08235102,0.06572619,0.8758512,0.1243768,0.09719206,0.8633152,0.5529584"
"Zm00001eb222550",0.03009653,1,"No","0.03009653"
"Zm00001eb360640",0.0305461475907647,2,"Yes","0.04080313,0.01799296"
"Zm00001eb009580",0.03068444,1,"No","0.03068444"
"Zm00001eb200620",0.031639765119591,2,"Yes","0.01610239,0.3900195"
"Zm00001eb236370",0.03223019,1,"No","0.03223019"
"Zm00001eb279350",0.0324488897674488,2,"Yes","0.1248124,0.01681821"
"Zm00001eb192780",0.032624883424727,10,"Yes","0.02818711,0.2775698,0.4867829,0.7816427,0.2634352,0.1059136,0.937567,0.001302344,0.2207073,0.03548446"
"Zm00001eb150680",0.03305764,1,"No","0.03305764"
"Zm00001eb408730",0.0333272867402503,2,"Yes","0.5113523,0.01680586"
"Zm00001eb092230",0.03343179,1,"No","0.03343179"
"Zm00001eb151690",0.0335441401890534,2,"Yes","0.9876432,0.01691959"
"Zm00001eb378690",0.03380384,1,"No","0.03380384"
"Zm00001eb067080",0.0340229251364618,4,"Yes","0.02622211,0.03029088,0.1250032,0.4887782"
"Zm00001eb354250",0.0342014652411963,2,"Yes","0.01746216,0.4131898"
"Zm00001eb290820",0.0343692593718633,4,"Yes","0.3558567,0.997466,0.9150698,0.004903924"
"Zm00001eb415980",0.03452479,1,"No","0.03452479"
"Zm00001eb415990",0.03452479,1,"No","0.03452479"
"Zm00001eb169080",0.03472613,1,"No","0.03472613"
"Zm00001eb070840",0.03484747,1,"No","0.03484747"
"Zm00001eb159160",0.0358903543929372,4,"Yes","0.8338249,0.9485003,0.005626376,0.9839584"
"Zm00001eb252370",0.03596856,1,"No","0.03596856"
"Zm00001eb048000",0.03686472,1,"No","0.03686472"
"Zm00001eb186620",0.0370191031036468,3,"Yes","0.0409595,0.04422792,0.01663011"
"Zm00001eb153710",0.0374066653186139,3,"Yes","0.00720896,0.2104494,0.6052282"
"Zm00001eb351050",0.0387664084397379,3,"Yes","0.03864733,0.0664775,0.6337915"
"Zm00001eb232240",0.0391236789263683,3,"Yes","0.02613473,0.05436728,0.2635152"
"Zm00001eb221480",0.0391944647130983,6,"Yes","0.3645311,0.2806309,0.7464975,0.02832508,0.02482544,0.02829161"
"Zm00001eb250660",0.0397082988555552,8,"Yes","0.3481744,0.7421403,0.01037783,0.6962813,0.8696074,0.6092314,0.4918684,0.01905794"
"Zm00001eb251710",0.0398035956969159,3,"Yes","0.8889526,0.1834378,0.007176558"
"Zm00001eb215620",0.04013252,1,"No","0.04013252"
"Zm00001eb339600",0.040569199723461,2,"Yes","0.3156023,0.02060809"
"Zm00001eb321480",0.0407309112946754,6,"Yes","0.6814181,0.6662871,0.02039999,0.8313009,0.8441196,0.01704385"
"Zm00001eb120190",0.0409885190566364,2,"Yes","0.818156,0.02071486"
"Zm00001eb190280",0.0411357465850091,2,"Yes","0.02092596,0.380269"
"Zm00001eb360100",0.0412149982416699,3,"Yes","0.08040755,0.9978657,0.07397499"
"Zm00001eb318180",0.0417439391722155,6,"Yes","0.6849546,0.1425386,0.9474737,0.6861402,0.6377296,0.003341441"
"Zm00001eb013680",0.04192299,1,"No","0.04192299"
"Zm00001eb396750",0.0425137750302251,5,"Yes","0.8498366,0.003676366,0.4096768,0.2503759,0.1616614"
"Zm00001eb203780",0.04299242,1,"No","0.04299242"
"Zm00001eb008180",0.04346316,1,"No","0.04346316"
"Zm00001eb382840",0.0437948379682569,2,"Yes","0.02217405,0.6555725"
"Zm00001eb430200",0.0440374436697566,8,"Yes","0.9660148,0.3431889,0.01452179,0.05809376,0.2298267,0.2511337,0.1987112,0.00775625"
"Zm00001eb422350",0.04406736,1,"No","0.04406736"
"Zm00001eb282890",0.04441205,1,"No","0.04441205"
"Zm00001eb070920",0.04456189,1,"No","0.04456189"
"Zm00001eb318320",0.0445741,1,"No","0.0445741"
"Zm00001eb196310",0.0446792985697601,2,"Yes","0.6722534,0.0231887"
"Zm00001eb307890",0.04513279,1,"No","0.04513279"
"Zm00001eb012060",0.0452602258467117,3,"Yes","0.3080394,0.008262157,0.9732974"
"Zm00001eb179340",0.04543198,1,"No","0.04543198"
"Zm00001eb212480",0.0456020112796638,10,"Yes","0.02709203,0.02926609,0.03231913,0.02649863,0.7500279,0.3896484,0.2904568,0.4086112,0.8819961,0.9473071"
"Zm00001eb147220",0.0462737519489428,3,"Yes","0.7166807,0.6962281,0.008652603"
"Zm00001eb287550",0.0469133865065826,2,"Yes","0.1084056,0.02374922"
"Zm00001eb283800",0.04791943,1,"No","0.04791943"
"Zm00001eb195390",0.04821395,1,"No","0.04821395"
"Zm00001eb318200",0.04855936,1,"No","0.04855936"
"Zm00001eb003350",0.0494073750227616,4,"Yes","0.306236,0.2210705,0.03529586,0.0305562"
"Zm00001eb108610",0.04993654,1,"No","0.04993654"
"Zm00001eb211330",0.0503253412418274,3,"Yes","0.05737305,0.1152304,0.09959891"
"Zm00001eb359430",0.05037966,1,"No","0.05037966"
"Zm00001eb166180",0.0505590420877875,4,"Yes","0.09433912,0.1040404,0.7008592,0.00806043"
"Zm00001eb069860",0.05079314,1,"No","0.05079314"
"Zm00001eb343590",0.05127207,1,"No","0.05127207"
"Zm00001eb006920",0.0515868839037489,2,"Yes","0.02716735,0.2659354"
"Zm00001eb153700",0.0517816905470629,6,"Yes","0.6476663,0.8785494,0.4557758,0.003813577,0.6458493,0.6993104"
"Zm00001eb075290",0.05195761,1,"No","0.05195761"
"Zm00001eb198050",0.05216235,1,"No","0.05216235"
"Zm00001eb327290",0.0524410681022366,3,"Yes","0.9345453,0.009777258,0.9378237"
"Zm00001eb417810",0.0530590812424173,5,"Yes","0.04377259,0.01429182,0.7172692,0.2231115,0.7917658"
"Zm00001eb390800",0.05369053,1,"No","0.05369053"
"Zm00001eb096190",0.05369299,1,"No","0.05369299"
"Zm00001eb215170",0.0538560248441216,7,"Yes","0.02361757,0.1177579,0.0450504,0.4010396,0.05015833,0.2963955,0.4391043"
"Zm00001eb316580",0.05475943,1,"No","0.05475943"
"Zm00001eb121280",0.0549196805816052,8,"Yes","0.4775898,0.06358348,0.1750556,0.6692861,0.06023183,0.1098741,0.5298468,0.1276834"
"Zm00001eb065940",0.0550760930712413,2,"Yes","0.0652471,0.032535"
"Zm00001eb362160",0.0556138433042895,5,"Yes","0.005315037,0.3166723,0.5620958,0.8145089,0.5043496"
"Zm00001eb159940",0.0556768666024396,6,"Yes","0.1742374,0.2001002,0.05341737,0.306153,0.4576444,0.005145208"
"Zm00001eb039370",0.05581837,1,"No","0.05581837"
"Zm00001eb036440",0.05582356,1,"No","0.05582356"
"Zm00001eb424840",0.0564035712496287,5,"Yes","0.201296,0.4010733,0.004947523,0.9585994,0.3498518"
"Zm00001eb075390",0.0566528817350548,2,"Yes","0.337984,0.02874271"
"Zm00001eb278150",0.05703905520721,2,"Yes","0.3130149,0.02915129"
"Zm00001eb113600",0.0573157236530338,6,"Yes","0.2488403,0.02590325,0.08496074,0.02155936,0.136456,0.7877465"
"Zm00001eb071280",0.0588508146875528,5,"Yes","0.04808749,0.04469652,0.04208344,0.1360346,0.1658619"
"Zm00001eb034240",0.0591667556369252,2,"Yes","0.04752191,0.04885204"
"Zm00001eb038100",0.0596111004128358,2,"Yes","0.03109229,0.3474604"
"Zm00001eb232000",0.0597570342509621,4,"Yes","0.05435026,0.05899951,0.657205,0.4366044"
"Zm00001eb022840",0.0604858595038684,3,"Yes","0.3786674,0.01536439,0.2042084"
"Zm00001eb430510",0.0609996202975418,4,"Yes","0.5842228,0.05501427,0.03578232,0.03768882"
"Zm00001eb243640",0.0611116100859858,6,"Yes","0.1927184,0.4418119,0.2147774,0.5903346,0.05088864,0.004900634"
"Zm00001eb263830",0.06136742,1,"No","0.06136742"
"Zm00001eb395700",0.06208411,1,"No","0.06208411"
"Zm00001eb160920",0.06291769,1,"No","0.06291769"
"Zm00001eb052860",0.06347796,1,"No","0.06347796"
"Zm00001eb227810",0.06365862,1,"No","0.06365862"
"Zm00001eb415340",0.06447126,1,"No","0.06447126"
"Zm00001eb359520",0.06492967,1,"No","0.06492967"
"Zm00001eb244590",0.0650041850865162,3,"Yes","0.1113127,0.1135865,0.4136976"
"Zm00001eb139720",0.06538767,1,"No","0.06538767"
"Zm00001eb004360",0.0653936,1,"No","0.0653936"
"Zm00001eb076500",0.06541044,1,"No","0.06541044"
"Zm00001eb394270",0.0656475936322176,4,"Yes","0.5273119,0.852553,0.3445666,0.009841031"
"Zm00001eb148430",0.0657108190976965,10,"Yes","0.08445775,0.8601988,0.3726825,0.01715931,0.9883236,0.4907215,0.2365584,0.54348,0.7774198,0.0100107"
"Zm00001eb109000",0.06581666,1,"No","0.06581666"
"Zm00001eb246470",0.0660750254274826,2,"Yes","0.06555703,0.05356706"
"Zm00001eb031570",0.06608964,1,"No","0.06608964"
"Zm00001eb187260",0.0668668820356559,3,"Yes","0.6707354,0.01240737,0.1593278"
"Zm00001eb154380",0.06737216,1,"No","0.06737216"
"Zm00001eb066060",0.0676007978300253,2,"Yes","0.1423317,0.0346813"
"Zm00001eb066070",0.0676007978300253,2,"Yes","0.1423317,0.0346813"
"Zm00001eb044790",0.06808124,1,"No","0.06808124"
"Zm00001eb170710",0.06810018,1,"No","0.06810018"
"Zm00001eb316510",0.0684363332631494,5,"Yes","0.3866577,0.2498198,0.688786,0.006511547,0.7034904"
"Zm00001eb251840",0.0685953273838259,2,"Yes","0.03492858,0.6249435"
"Zm00001eb332890",0.0692639038457785,5,"Yes","0.7246325,0.6978763,0.0961448,0.09795733,0.04386977"
"Zm00001eb298660",0.0698355370912379,2,"Yes","0.03560385,0.8878084"
"Zm00001eb212020",0.070338530577698,4,"Yes","0.02394121,0.5975857,0.0846231,0.4579804"
"Zm00001eb028440",0.0708664937552923,6,"Yes","0.1118623,0.727868,0.8898113,0.1134982,0.03125914,0.6290935"
"Zm00001eb077400",0.0710107528844339,4,"Yes","0.1637271,0.01153608,0.8252631,0.2284628"
"Zm00001eb391130",0.0717655953295171,2,"Yes","0.04360747,0.05042383"
"Zm00001eb321900",0.0719617581998716,5,"Yes","0.1480668,0.4765988,0.3069819,0.03760462,0.02626957"
"Zm00001eb202950",0.0720244743638527,2,"Yes","0.03804359,0.9319392"
"Zm00001eb108700",0.0720369574385202,4,"Yes","0.4523173,0.9495112,0.0534908,0.05045854"
"Zm00001eb378970",0.0722816654711927,3,"Yes","0.1302658,0.02751218,0.11864"
"Zm00001eb190440",0.0724712341589031,5,"Yes","0.02814762,0.167718,0.04849969,0.5076179,0.3845097"
"Zm00001eb203310",0.07249866,1,"No","0.07249866"
"Zm00001eb137090",0.0727992,1,"No","0.0727992"
"Zm00001eb202530",0.0730178370249562,2,"Yes","0.1322006,0.0372248"
"Zm00001eb254830",0.07338583,1,"No","0.07338583"
"Zm00001eb002830",0.0734050115390917,2,"Yes","0.9438767,0.03743148"
"Zm00001eb252860",0.0742364954279673,4,"Yes","0.0556457,0.04312837,0.1395408,0.1704539"
"Zm00001eb190180",0.07424775,1,"No","0.07424775"
"Zm00001eb352610",0.0745647579131745,2,"Yes","0.04571321,0.03808496"
"Zm00001eb429210",0.0749283314263725,3,"Yes","0.01951658,0.2604822,0.1739178"
"Zm00001eb405090",0.07502044,1,"No","0.07502044"
"Zm00001eb220640",0.075033931507292,2,"Yes","0.03874896,0.8228385"
"Zm00001eb272690",0.0752041995992678,3,"Yes","0.06110706,0.0626122,0.06110706"
"Zm00001eb381600",0.0753626450757453,2,"Yes","0.04150281,0.4748976"
"Zm00001eb159030",0.07539016,1,"No","0.07539016"
"Zm00001eb424130",0.07559632,1,"No","0.07559632"
"Zm00001eb190000",0.07560305,1,"No","0.07560305"
"Zm00001eb038650",0.0758298921594123,4,"Yes","0.6981108,0.9327891,0.4628585,0.01243954"
"Zm00001eb343840",0.07660541,1,"No","0.07660541"
"Zm00001eb227300",0.07711666,1,"No","0.07711666"
"Zm00001eb411050",0.0774398,1,"No","0.0774398"
"Zm00001eb323860",0.07795321,1,"No","0.07795321"
"Zm00001eb215150",0.0781715801354534,9,"Yes","0.8500271,0.02361757,0.1177579,0.0450504,0.4010396,0.05015833,0.2963955,0.4391043,0.7608569"
"Zm00001eb013860",0.0798853939978356,4,"Yes","0.7820033,0.5840318,0.01546639,0.08385764"
"Zm00001eb155010",0.0799826466589091,10,"Yes","0.01056674,0.1579228,0.8941958,0.3233887,0.4729329,0.2013596,0.09243157,0.02229226,0.9036929,0.3603781"
"Zm00001eb015820",0.0809080279800082,2,"Yes","0.04553592,0.07027184"
"Zm00001eb203870",0.08127453,1,"No","0.08127453"
"Zm00001eb086530",0.08161159,1,"No","0.08161159"
"Zm00001eb299970",0.0817155462785752,2,"Yes","0.8254226,0.04173114"
"Zm00001eb114860",0.0821101536961594,2,"Yes","0.2462699,0.04193474"
"Zm00001eb068390",0.08240702,1,"No","0.08240702"
"Zm00001eb316930",0.08311558,1,"No","0.08311558"
"Zm00001eb407800",0.083298516418473,13,"Yes","0.8494664,0.09766118,0.9496098,0.002895992,0.06767912,0.05853015,0.01669297,0.7370161,0.1675682,0.2314323,0.9854647,0.7963595,0.8713915"
"Zm00001eb243260",0.08349237,1,"No","0.08349237"
"Zm00001eb255570",0.08369427,1,"No","0.08369427"
"Zm00001eb217490",0.08369558,1,"No","0.08369558"
"Zm00001eb217500",0.08369558,1,"No","0.08369558"
"Zm00001eb153660",0.0839588792310692,2,"Yes","0.04461309,0.558723"
"Zm00001eb286000",0.0839634916754028,5,"Yes","0.04133014,0.03372536,0.6759756,0.1780028,0.4727351"
"Zm00001eb361410",0.0844902756773812,2,"Yes","0.04319209,0.7135589"
"Zm00001eb114560",0.0849496625412502,2,"Yes","0.04386387,0.4391192"
"Zm00001eb341090",0.08536973,1,"No","0.08536973"
"Zm00001eb380260",0.08567582,1,"No","0.08567582"
"Zm00001eb194100",0.0861164131232034,6,"Yes","0.8318968,0.8939694,0.5183066,0.1816869,0.008569246,0.4246706"
"Zm00001eb431980",0.0862406558071341,2,"Yes","0.7490551,0.04409458"
"Zm00001eb130500",0.0867012542272767,2,"Yes","0.04460197,0.5832086"
"Zm00001eb161040",0.08711488,1,"No","0.08711488"
"Zm00001eb105520",0.08749354,1,"No","0.08749354"
"Zm00001eb068300",0.087665936070038,5,"Yes","0.9790922,0.05441459,0.2556084,0.7412169,0.06128569"
"Zm00001eb113260",0.08772157,1,"No","0.08772157"
"Zm00001eb214110",0.08835996,1,"No","0.08835996"
"Zm00001eb010420",0.0884400315285117,2,"Yes","0.04525913,0.08182653"
"Zm00001eb254430",0.08861953,1,"No","0.08861953"
"Zm00001eb408070",0.0888387880566357,5,"Yes","0.1371535,0.0525568,0.8494635,0.08871365,0.6423061"
"Zm00001eb405080",0.08896925,1,"No","0.08896925"
"Zm00001eb287380",0.0890741341078305,3,"Yes","0.02630291,0.9158884,0.1298123"
"Zm00001eb176890",0.0896361962434022,2,"Yes","0.70988,0.04909531"
"Zm00001eb173740",0.08969527,1,"No","0.08969527"
"Zm00001eb001430",0.0908535332050243,11,"Yes","0.8607422,0.9401991,0.4374622,0.2434895,0.01578007,0.01297476,0.0366928,0.5203728,0.4921648,0.9628631,0.8633408"
"Zm00001eb030850",0.0914524248723687,6,"Yes","0.6370355,0.7370487,0.04626704,0.02391061,0.6910299,0.1420762"
"Zm00001eb305960",0.09167204,1,"No","0.09167204"
"Zm00001eb400550",0.09175068,1,"No","0.09175068"
"Zm00001eb002590",0.091765164519241,3,"Yes","0.2692181,0.03314019,0.0995224"
"Zm00001eb289580",0.0919748,1,"No","0.0919748"
"Zm00001eb408810",0.09223205,1,"No","0.09223205"
"Zm00001eb042060",0.0934091512583074,2,"Yes","0.06617582,0.19126"
"Zm00001eb371500",0.0939298934382798,3,"Yes","0.02594539,0.1037553,0.2889734"
"Zm00001eb432540",0.09449601,1,"No","0.09449601"
"Zm00001eb282720",0.0947272784704886,3,"Yes","0.0875867,0.1224134,0.707254"
"Zm00001eb254000",0.0950045309890483,18,"Yes","0.849391,0.8942804,0.07143116,0.4310545,0.7350229,0.3810264,0.7688239,0.8377626,0.05882799,0.9331123,0.4558415,0.04172879,0.02754882,0.8579057,0.05812122,0.9120574,0.7748229,0.4735174"
"Zm00001eb113150",0.0958152303353756,11,"Yes","0.01470108,0.6266813,0.155309,0.0960092,0.1691047,0.5684277,0.258357,0.1005889,0.708112,0.03147808,0.9241671"
"Zm00001eb087460",0.0959820383194434,3,"Yes","0.119701,0.964744,0.05390501"
"Zm00001eb253710",0.096463944587807,3,"Yes","0.6960944,0.01880136,0.986999"
"Zm00001eb428030",0.0966983289449423,7,"Yes","0.9469011,0.6840121,0.1639331,0.09071759,0.8511695,0.02720783,0.05332864"
"Zm00001eb364130",0.0971657398154757,2,"Yes","0.5361826,0.05898811"
"Zm00001eb136890",0.0973769017673832,7,"Yes","0.5779362,0.1643694,0.1143,0.117935,0.9762295,0.696891,0.08668401"
"Zm00001eb003160",0.0974336,1,"No","0.0974336"
"Zm00001eb386620",0.0979527825786775,2,"Yes","0.05024421,0.9759568"
"Zm00001eb425870",0.0981459866571511,3,"Yes","0.9539535,0.01888472,0.208585"
"Zm00001eb204630",0.0984130208080858,4,"Yes","0.1978214,0.07609374,0.04457749,0.5688721"
"Zm00001eb073750",0.09865489,1,"No","0.09865489"
"Zm00001eb221410",0.0989878,1,"No","0.0989878"
"Zm00001eb115490",0.0991904600548853,7,"Yes","0.5479232,0.2918963,0.873803,0.3213837,0.9658993,0.5708107,0.006993052"
"Zm00001eb318630",0.0993786626434148,3,"Yes","0.5661043,0.5353313,0.01908146"
"Zm00001eb009480",0.100589,1,"No","0.100589"
"Zm00001eb301240",0.100597694426478,2,"Yes","0.05177602,0.6309758"
"Zm00001eb365640",0.100783838191986,2,"Yes","0.6131492,0.05225709"
"Zm00001eb213920",0.100892524940922,7,"Yes","0.3209252,0.3909361,0.3097811,0.8374729,0.8359762,0.006186468,0.7749431"
"Zm00001eb217080",0.1008929,1,"No","0.1008929"
"Zm00001eb120180",0.100968579068339,2,"Yes","0.05182691,0.978204"
"Zm00001eb319370",0.10200323339302,2,"Yes","0.160654,0.05250983"
"Zm00001eb080270",0.1026856,1,"No","0.1026856"
"Zm00001eb001480",0.102795728314691,2,"Yes","0.08140822,0.08140822"
"Zm00001eb065850",0.1032169,1,"No","0.1032169"
"Zm00001eb009100",0.104340159031269,7,"Yes","0.9530409,0.1345423,0.3969662,0.1621418,0.1219156,0.08513913,0.2359649"
