"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"Zm00001eb396750",0.0113911279511448,5,"Yes","0.5073934,0.0009938823,0.5458753,0.8450687,0.1129356"
"Zm00001eb061780",0.01158779,1,"No","0.01158779"
"Zm00001eb038650",0.011998781236893,4,"Yes","0.9569151,0.6159394,0.7657419,0.001415514"
"Zm00001eb190230",0.01202551,1,"No","0.01202551"
"Zm00001eb352180",0.0150491036469225,2,"Yes","0.003980282,0.7186027"
"Zm00001eb142090",0.0150689552392613,3,"Yes","0.6355232,0.1487265,0.002681663"
"Zm00001eb289920",0.0151938616688907,3,"Yes","0.9490692,0.002722592,0.6957289"
"Zm00001eb333010",0.01577929,1,"No","0.01577929"
"Zm00001eb041980",0.0165507669973537,2,"Yes","0.004035431,0.9247742"
"Zm00001eb031570",0.0167011,1,"No","0.0167011"
"Zm00001eb327310",0.0168562,1,"No","0.0168562"
"Zm00001eb142810",0.01720236,1,"No","0.01720236"
"Zm00001eb416940",0.018203651675194,4,"Yes","0.5091774,0.2331862,0.002346408,0.5685663"
"Zm00001eb282310",0.018538174661747,2,"Yes","0.005177556,0.8915978"
"Zm00001eb152240",0.01885407,1,"No","0.01885407"
"Zm00001eb359430",0.01931506,1,"No","0.01931506"
"Zm00001eb088530",0.01935504,1,"No","0.01935504"
"Zm00001eb392720",0.01967068,1,"No","0.01967068"
"Zm00001eb378970",0.0198909425001397,3,"Yes","0.03221583,0.123926,0.04022216"
"Zm00001eb008180",0.02045382,1,"No","0.02045382"
"Zm00001eb087920",0.02053025,1,"No","0.02053025"
"Zm00001eb433030",0.02128141,1,"No","0.02128141"
"Zm00001eb124120",0.02130682,1,"No","0.02130682"
"Zm00001eb076530",0.0218541916618975,2,"Yes","0.7325968,0.005949863"
"Zm00001eb232240",0.0222494047901176,3,"Yes","0.02424517,0.003936721,0.3066527"
"Zm00001eb373300",0.0227768393787779,4,"Yes","0.9840999,0.4255025,0.002824076,0.8461961"
"Zm00001eb380260",0.0235376,1,"No","0.0235376"
"Zm00001eb337100",0.02401523,1,"No","0.02401523"
"Zm00001eb165740",0.02406107,1,"No","0.02406107"
"Zm00001eb428000",0.02493443,1,"No","0.02493443"
"Zm00001eb301210",0.0266934462394302,6,"Yes","0.5660391,0.5537208,0.1511592,0.6196747,0.002512677,0.5200176"
"Zm00001eb080270",0.02786921,1,"No","0.02786921"
"Zm00001eb318290",0.02870596,1,"No","0.02870596"
"Zm00001eb110340",0.0287070774329272,11,"Yes","0.508789,0.4056548,0.03018641,0.0808402,0.01658584,0.4374306,0.5359818,0.1974103,0.05108234,0.8815523,0.003792359"
"Zm00001eb277620",0.0289442669864434,2,"Yes","0.00806993,0.4472503"
"Zm00001eb334170",0.02900713,1,"No","0.02900713"
"Zm00001eb272690",0.0290205851712054,3,"Yes","0.01804696,0.01449314,0.01804696"
"Zm00001eb244520",0.02929784,1,"No","0.02929784"
"Zm00001eb327020",0.02970121,1,"No","0.02970121"
"Zm00001eb361760",0.0301304770497118,3,"Yes","0.04783654,0.05232721,0.9662977"
"Zm00001eb013040",0.0301379706626032,2,"Yes","0.008465293,0.05118601"
"Zm00001eb204630",0.0305054232325135,4,"Yes","0.2769676,0.01605645,0.01586565,0.5667064"
"Zm00001eb127490",0.0311174674335136,3,"Yes","0.9544651,0.036991,0.005807231"
"Zm00001eb252680",0.0311692295548939,5,"Yes","0.4563975,0.1525631,0.03553233,0.2713029,0.003293114"
"Zm00001eb327960",0.0313341791234614,6,"Yes","0.006372858,0.02300208,0.007328423,0.2471276,0.9364292,0.1184032"
"Zm00001eb322130",0.03198256,1,"No","0.03198256"
"Zm00001eb220840",0.03228802,1,"No","0.03228802"
"Zm00001eb147900",0.0329099766685119,4,"Yes","0.842878,0.4625074,0.6955455,0.005078046"
"Zm00001eb429440",0.0334696422831078,5,"Yes","0.003556574,0.7990104,0.9233228,0.3650301,0.3508782"
"Zm00001eb332890",0.0335503263316741,5,"Yes","0.8429094,0.2903946,0.0913704,0.09460918,0.004306109"
"Zm00001eb212620",0.03423483,1,"No","0.03423483"
"Zm00001eb219180",0.0343325189167056,4,"Yes","0.4363032,0.8754644,0.004449914,0.08847786"
"Zm00001eb044780",0.0343449303656904,5,"Yes","0.7169073,0.01376888,0.00404027,0.6738772,0.1570236"
"Zm00001eb289910",0.03438115,1,"No","0.03438115"
"Zm00001eb013860",0.034459395181618,4,"Yes","0.7716561,0.2997654,0.03782686,0.004699145"
"Zm00001eb195220",0.03463074,1,"No","0.03463074"
"Zm00001eb241910",0.03463085,1,"No","0.03463085"
"Zm00001eb386880",0.0349719433903631,2,"Yes","0.01003289,0.1184505"
"Zm00001eb325100",0.03538618,1,"No","0.03538618"
"Zm00001eb429140",0.0357397245895972,5,"Yes","0.8082642,0.003865951,0.8279964,0.8672386,0.9914655"
"Zm00001eb236370",0.03593991,1,"No","0.03593991"
"Zm00001eb062880",0.0361840268073705,3,"Yes","0.5317513,0.5533467,0.008940879"
"Zm00001eb023620",0.03618984,1,"No","0.03618984"
"Zm00001eb366490",0.0362944411421207,2,"Yes","0.04036891,0.01583822"
"Zm00001eb041250",0.0364032441283394,3,"Yes","0.03311493,0.3096925,0.05241188"
"Zm00001eb366690",0.0375306854735947,2,"Yes","0.01096711,0.6354679"
"Zm00001eb000310",0.03761623,1,"No","0.03761623"
"Zm00001eb337920",0.03784127,1,"No","0.03784127"
"Zm00001eb186620",0.0379409601703263,3,"Yes","0.04441115,0.0256572,0.01350207"
"Zm00001eb158750",0.0379733524029681,6,"Yes","0.01824013,0.08207166,0.003213632,0.9843459,0.8324045,0.5620663"
"Zm00001eb250580",0.03886512,1,"No","0.03886512"
"Zm00001eb135780",0.0389269289842316,2,"Yes","0.02713004,0.01754014"
"Zm00001eb169430",0.0392025943043237,2,"Yes","0.01097727,0.2191576"
"Zm00001eb345420",0.03927822,1,"No","0.03927822"
"Zm00001eb001510",0.0396373909407364,3,"Yes","0.0317669,0.3119468,0.05957149"
"Zm00001eb417810",0.0398292486958088,5,"Yes","0.03106472,0.510335,0.08570223,0.04405324,0.8227746"
"Zm00001eb271200",0.04013165,1,"No","0.04013165"
"Zm00001eb380960",0.0402631449797373,6,"Yes","0.2417191,0.6189987,0.01885629,0.005577431,0.837786,0.4060345"
"Zm00001eb041190",0.0407650609652237,9,"Yes","0.725416,0.07546706,0.002951823,0.484986,0.4024544,0.4960317,0.5969662,0.5841082,0.8655358"
"Zm00001eb195050",0.0411693,1,"No","0.0411693"
"Zm00001eb394380",0.0412721291620362,4,"Yes","0.006418504,0.09175325,0.619165,0.5264569"
"Zm00001eb070330",0.0427590226616403,10,"Yes","0.7334945,0.6350665,0.8376299,0.6720372,0.6484307,0.1872155,0.0775173,0.09672025,0.6582909,0.002349556"
"Zm00001eb303790",0.04285539,1,"No","0.04285539"
"Zm00001eb001120",0.04295017,1,"No","0.04295017"
"Zm00001eb199540",0.04301397,1,"No","0.04301397"
"Zm00001eb220640",0.0435825322940905,2,"Yes","0.01254273,0.7963806"
"Zm00001eb396170",0.043585440472397,18,"Yes","0.2407005,0.8185612,0.0861132,0.006968344,0.5787619,0.5085807,0.01375226,0.0121179,0.9493845,0.4434774,0.849904,0.6478214,0.1407942,0.4334131,0.4424303,0.9633197,0.1174971,0.4911245"
"Zm00001eb223840",0.0439222304784378,3,"Yes","0.02124353,0.01559674,0.8930121"
"Zm00001eb114860",0.0443277677416276,2,"Yes","0.123313,0.0132799"
"Zm00001eb187040",0.044942708405755,3,"Yes","0.3350747,0.9399779,0.008578489"
"Zm00001eb341090",0.04576684,1,"No","0.04576684"
"Zm00001eb166180",0.0462920928928248,4,"Yes","0.08175778,0.2033428,0.3874936,0.006781423"
"Zm00001eb103170",0.04640846,1,"No","0.04640846"
"Zm00001eb377050",0.0465731089593256,2,"Yes","0.01407619,0.7527681"
"Zm00001eb159590",0.0466509584392076,13,"Yes","0.3358949,0.4315222,0.5915063,0.3453032,0.001772823,0.5740736,0.5281309,0.8784019,0.8629844,0.4121581,0.7784905,0.8340183,0.6448639"
"Zm00001eb042700",0.0475143717403108,3,"Yes","0.1157812,0.008974035,0.3208275"
"Zm00001eb035630",0.04845872,1,"No","0.04845872"
"Zm00001eb160750",0.048891351951623,3,"Yes","0.6337495,0.74823,0.009163808"
"Zm00001eb408760",0.0494607470084902,6,"Yes","0.04144646,0.08826827,0.04229878,0.5580683,0.3749948,0.06196043"
"Zm00001eb213000",0.0495804402528209,3,"Yes","0.07219725,0.0638887,0.6736616"
"Zm00001eb044390",0.0498774507089992,2,"Yes","0.5560543,0.01410318"
"Zm00001eb119540",0.05028715,1,"No","0.05028715"
"Zm00001eb265410",0.0503473931029051,2,"Yes","0.01429089,0.8665915"
"Zm00001eb113570",0.050756399948681,2,"Yes","0.01507257,0.2715037"
"Zm00001eb160190",0.05082605,1,"No","0.05082605"
"Zm00001eb233280",0.05087749,1,"No","0.05087749"
"Zm00001eb106410",0.0516546,1,"No","0.0516546"
"Zm00001eb317090",0.0518795413335144,2,"Yes","0.3970708,0.01573877"
"Zm00001eb153640",0.0523414360313967,15,"Yes","0.82511,0.7972555,0.7975423,0.2439346,0.8636903,0.9417362,0.9642635,0.9559056,0.135097,0.8532209,0.8235376,0.760751,0.9723512,0.001745583,0.564119"
"Zm00001eb299230",0.0530571090191273,5,"Yes","0.1904666,0.590112,0.560586,0.6835884,0.005651619"
"Zm00001eb234370",0.05358422,1,"No","0.05358422"
"Zm00001eb212640",0.0543697049055423,2,"Yes","0.04078381,0.05191627"
"Zm00001eb216550",0.0544872,1,"No","0.0544872"
"Zm00001eb406240",0.0546463805563796,4,"Yes","0.04197381,0.6096855,0.05282679,0.09163801"
"Zm00001eb365950",0.055454138625645,2,"Yes","0.01609102,0.6870154"
"Zm00001eb081280",0.05728968,1,"No","0.05728968"
"Zm00001eb323730",0.0578714312577026,2,"Yes","0.1493576,0.01730183"
"Zm00001eb104970",0.05838458,1,"No","0.05838458"
"Zm00001eb006890",0.0584265166127282,12,"Yes","0.1068961,0.9880118,0.7427683,0.7668034,0.8669468,0.05868107,0.2334506,0.03968153,0.9467851,0.03389301,0.03419623,0.5330571"
"Zm00001eb079500",0.0584275381140279,2,"Yes","0.1054171,0.01705131"
"Zm00001eb407140",0.0588518608679288,2,"Yes","0.01733173,0.5593598"
"Zm00001eb034180",0.0602407074046892,2,"Yes","0.01829927,0.584715"
"Zm00001eb068390",0.06069827,1,"No","0.06069827"
"Zm00001eb148430",0.0615035777418169,10,"Yes","0.07354322,0.9109298,0.01992448,0.003240088,0.7047232,0.7974489,0.8637178,0.3751686,0.1704513,0.6331686"
"Zm00001eb065940",0.0623286461031864,2,"Yes","0.03078409,0.04828828"
"Zm00001eb073390",0.0624082542093478,2,"Yes","0.01936408,0.2162269"
"Zm00001eb126920",0.0627624872306815,9,"Yes","0.246568,0.157818,0.9123935,0.4265134,0.003951985,0.1594411,0.06009344,0.1971158,0.2183771"
"Zm00001eb156040",0.06315711,1,"No","0.06315711"
"Zm00001eb006190",0.06315819,1,"No","0.06315819"
"Zm00001eb046910",0.06319741,1,"No","0.06319741"
"Zm00001eb122030",0.0632504067513679,5,"Yes","0.2779701,0.1383678,0.169771,0.007369681,0.3995942"
"Zm00001eb001690",0.0632640930149043,3,"Yes","0.03242238,0.07118715,0.1465142"
"Zm00001eb128990",0.0632996919147653,4,"Yes","0.00929016,0.05406341,0.5006062,0.1484003"
"Zm00001eb428230",0.0638361400815991,2,"Yes","0.01932851,0.3475665"
"Zm00001eb038100",0.0640198639889884,2,"Yes","0.01898434,0.09642674"
"Zm00001eb392710",0.064158672196285,2,"Yes","0.48069,0.01967068"
"Zm00001eb120180",0.0643010269159067,2,"Yes","0.01971734,0.7609585"
"Zm00001eb191020",0.0645180531960851,3,"Yes","0.6623982,0.08352982,0.07485239"
"Zm00001eb224550",0.06511779,1,"No","0.06511779"
"Zm00001eb318180",0.0652101645887988,6,"Yes","0.5279674,0.07888202,0.04211777,0.06592919,0.7833979,0.07272372"
"Zm00001eb018230",0.0653511442333734,2,"Yes","0.01963065,0.5838269"
"Zm00001eb251310",0.0655398871925951,3,"Yes","0.01358478,0.7532272,0.2023822"
"Zm00001eb041680",0.0655828200675064,3,"Yes","0.04740687,0.02014851,0.12948"
"Zm00001eb313430",0.06626999,1,"No","0.06626999"
"Zm00001eb076400",0.06669067,1,"No","0.06669067"
"Zm00001eb371830",0.0669757386508412,8,"Yes","0.05298983,0.2075328,0.3464059,0.2331128,0.005073632,0.3316202,0.1249516,0.1484281"
"Zm00001eb106740",0.0670536447075634,5,"Yes","0.6746588,0.6174055,0.1942624,0.6206518,0.007103759"
"Zm00001eb158970",0.069809657672135,2,"Yes","0.04947594,0.07234433"
"Zm00001eb405870",0.0698561544030561,9,"Yes","0.5362076,0.05743722,0.5256326,0.03084887,0.07679851,0.2357108,0.5946235,0.3157512,0.05958823"
"Zm00001eb239020",0.0698810990106232,3,"Yes","0.01422358,0.269173,0.737834"
"Zm00001eb170710",0.07004926,1,"No","0.07004926"
"Zm00001eb427080",0.0700507706597308,2,"Yes","0.02159239,0.7651915"
"Zm00001eb358770",0.0701460214847828,2,"Yes","0.09782675,0.02182876"
"Zm00001eb274500",0.07039658,1,"No","0.07039658"
"Zm00001eb253020",0.0705236250808453,9,"Yes","0.6796964,0.07072122,0.04097045,0.04195586,0.03064414,0.07778366,0.3277511,0.7013085,0.4879804"
"Zm00001eb387300",0.07081907,1,"No","0.07081907"
"Zm00001eb250750",0.07114448,1,"No","0.07114448"
"Zm00001eb194400",0.07114737,1,"No","0.07114737"
"Zm00001eb155010",0.0713315588157208,10,"Yes","0.00399069,0.1846467,0.6109334,0.04494605,0.2050096,0.0325838,0.1835887,0.7818947,0.6241879,0.6053164"
"Zm00001eb352610",0.0716981495494031,2,"Yes","0.02279007,0.9667589"
"Zm00001eb009580",0.0721027,1,"No","0.0721027"
"Zm00001eb013360",0.07231971,1,"No","0.07231971"
"Zm00001eb118860",0.0724069286782328,3,"Yes","0.5915767,0.9079531,0.01462363"
"Zm00001eb142510",0.0728506,1,"No","0.0728506"
"Zm00001eb324540",0.07306246,1,"No","0.07306246"
"Zm00001eb254090",0.0737159502313075,7,"Yes","0.2850634,0.2683792,0.7896323,0.06303203,0.005831678,0.7983111,0.8026244"
"Zm00001eb228970",0.0738164592365641,3,"Yes","0.05491727,0.02049069,0.3534149"
"Zm00001eb399890",0.073956782726044,2,"Yes","0.7137594,0.02399199"
"Zm00001eb414810",0.07448831,1,"No","0.07448831"
"Zm00001eb410840",0.0745129659176728,4,"Yes","0.2833114,0.01224748,0.07529054,0.9852846"
"Zm00001eb366620",0.0745581930693466,9,"Yes","0.7548826,0.3258623,0.9749348,0.03265231,0.475877,0.8374708,0.004673557,0.4623007,0.9311166"
"Zm00001eb398920",0.07482276,1,"No","0.07482276"
"Zm00001eb111000",0.07503202,1,"No","0.07503202"
"Zm00001eb215950",0.0751785456384265,3,"Yes","0.01435996,0.5157687,0.5047466"
"Zm00001eb066440",0.0755231962909191,3,"Yes","0.4620785,0.01419581,0.6792684"
"Zm00001eb181980",0.07567802,1,"No","0.07567802"
"Zm00001eb237100",0.07568011,1,"No","0.07568011"
"Zm00001eb248640",0.07576471,1,"No","0.07576471"
"Zm00001eb432540",0.07585699,1,"No","0.07585699"
"Zm00001eb099720",0.0765769718839723,4,"Yes","0.5296117,0.01046664,0.1767591,0.8057133"
"Zm00001eb214130",0.0765913835667046,3,"Yes","0.3029748,0.01490298,0.3359534"
"Zm00001eb069740",0.0767482942548507,2,"Yes","0.02314234,0.370448"
"Zm00001eb050650",0.0771662429142821,3,"Yes","0.0915326,0.06039374,0.343109"
"Zm00001eb241300",0.07747752,1,"No","0.07747752"
"Zm00001eb011160",0.0778694807997296,3,"Yes","0.427679,0.07025857,0.05279076"
"Zm00001eb071140",0.07836959,1,"No","0.07836959"
"Zm00001eb284300",0.07875508,1,"No","0.07875508"
"Zm00001eb159720",0.0787803582445161,4,"Yes","0.01099499,0.5367271,0.7178848,0.7001856"
"Zm00001eb149730",0.0800561346682329,2,"Yes","0.02431549,0.269969"
"Zm00001eb118970",0.0806602431873462,3,"Yes","0.4713144,0.6578896,0.01689071"
"Zm00001eb203310",0.08076409,1,"No","0.08076409"
"Zm00001eb205270",0.0808734152275895,5,"Yes","0.5494452,0.2899059,0.9674374,0.03741058,0.03917118"
"Zm00001eb233580",0.0808829011800792,2,"Yes","0.4648575,0.02590202"
"Zm00001eb194380",0.0813703987936434,4,"Yes","0.04120719,0.1266128,0.07114737,0.1493927"
"Zm00001eb104490",0.0818982084711559,5,"Yes","0.009823118,0.784882,0.1976686,0.2299497,0.4788816"
"Zm00001eb431730",0.08192594,1,"No","0.08192594"
"Zm00001eb139700",0.0820811394033157,3,"Yes","0.09057636,0.02090633,0.8883625"
"Zm00001eb429590",0.082358655129853,5,"Yes","0.8742189,0.1823242,0.676726,0.8483806,0.01072262"
"Zm00001eb264880",0.083146296347447,6,"Yes","0.4056716,0.2570697,0.09505341,0.7199774,0.008231396,0.879996"
"Zm00001eb286480",0.0832938978430535,2,"Yes","0.02939439,0.09632741"
"Zm00001eb242540",0.0838846817290572,8,"Yes","0.8898125,0.8296164,0.8898125,0.4641255,0.3254597,0.3843545,0.0107342,0.256292"
"Zm00001eb311750",0.0841686975763259,2,"Yes","0.1615633,0.02486497"
"Zm00001eb072330",0.08499931,1,"No","0.08499931"
"Zm00001eb246470",0.0852619469051615,2,"Yes","0.05947889,0.04749192"
"Zm00001eb056720",0.0856407112185881,4,"Yes","0.2021711,0.6802862,0.3623572,0.01204251"
"Zm00001eb426330",0.0858794602595413,17,"Yes","0.338264,0.02356574,0.1081049,0.5761578,0.9705667,0.3359432,0.7844882,0.9365308,0.07216967,0.2170487,0.1479372,0.5703942,0.09975433,0.6593595,0.03293486,0.008119589,0.1644204"
"Zm00001eb265850",0.0860672899607992,9,"Yes","0.4652586,0.2339108,0.3618097,0.005825967,0.2883865,0.3637124,0.3552124,0.5032072,0.6105817"
"Zm00001eb253220",0.08608255,1,"No","0.08608255"
"Zm00001eb150790",0.08746964,1,"No","0.08746964"
"Zm00001eb317940",0.0876586030996865,6,"Yes","0.1421626,0.00853554,0.3773779,0.7707033,0.7338122,0.4187399"
"Zm00001eb016240",0.087777496986329,3,"Yes","0.9382899,0.03341229,0.06113348"
"Zm00001eb121230",0.0879587865360962,3,"Yes","0.1234296,0.1240693,0.07873225"
"Zm00001eb287880",0.0892870746028336,3,"Yes","0.6751406,0.2983397,0.01748388"
"Zm00001eb272770",0.0896190956735898,3,"Yes","0.1353959,0.02036148,0.6481183"
"Zm00001eb138360",0.0903268403880281,2,"Yes","0.6957088,0.02708832"
"Zm00001eb057360",0.0903425592844946,3,"Yes","0.03986663,0.6625723,0.09382234"
"Zm00001eb187030",0.0905324863760182,2,"Yes","0.8632675,0.0273622"
"Zm00001eb008870",0.09054408,1,"No","0.09054408"
"Zm00001eb254480",0.0907558815712304,2,"Yes","0.02894367,0.5287695"
"Zm00001eb059790",0.0909222078652594,3,"Yes","0.217247,0.6582034,0.02240962"
"Zm00001eb324430",0.09093604,1,"No","0.09093604"
"Zm00001eb360410",0.09107975,1,"No","0.09107975"
"Zm00001eb244510",0.0913048202653006,4,"Yes","0.1328495,0.7242674,0.8107232,0.01299538"
"Zm00001eb375900",0.0915152089241991,2,"Yes","0.2358723,0.02795879"
"Zm00001eb322260",0.09186228,1,"No","0.09186228"
"Zm00001eb052260",0.09220361,1,"No","0.09220361"
"Zm00001eb143520",0.0924370180495617,2,"Yes","0.03044071,0.7407747"
"Zm00001eb210730",0.0926632366693215,3,"Yes","0.2285793,0.962713,0.01815023"
"Zm00001eb133330",0.09274953,1,"No","0.09274953"
"Zm00001eb212230",0.09277320356246,3,"Yes","0.08791363,0.3900319,0.102887"
"Zm00001eb300210",0.0938510056170354,6,"Yes","0.679888,0.1560671,0.9954066,0.7478677,0.01400017,0.03542065"
"Zm00001eb408530",0.0939695158023227,3,"Yes","0.596252,0.01907994,0.823067"
"Zm00001eb318330",0.0944683586069702,4,"Yes","0.1520328,0.5386094,0.4057712,0.01681948"
"Zm00001eb373520",0.09512972,1,"No","0.09512972"
"Zm00001eb417030",0.09527436,1,"No","0.09527436"
"Zm00001eb417040",0.09527436,1,"No","0.09527436"
"Zm00001eb118910",0.0955156194983999,2,"Yes","0.02887976,0.952257"
"Zm00001eb029710",0.0956780249354703,4,"Yes","0.01888431,0.9544065,0.06343335,0.9685764"
"Zm00001eb200990",0.0965626926589862,2,"Yes","0.4282418,0.02930889"
"Zm00001eb026890",0.09667108,1,"No","0.09667108"
"Zm00001eb046650",0.0970107174265722,2,"Yes","0.05034756,0.07991377"
"Zm00001eb115580",0.0973487375899715,3,"Yes","0.1044418,0.08982733,0.1659201"
"Zm00001eb119990",0.097491893455371,3,"Yes","0.01942422,0.7274829,0.2300059"
"Zm00001eb190180",0.0979764,1,"No","0.0979764"
"Zm00001eb275240",0.09914171,1,"No","0.09914171"
"Zm00001eb012080",0.0994296427535999,4,"Yes","0.9217588,0.07225338,0.01636619,0.4718929"
"Zm00001eb167240",0.09965074,1,"No","0.09965074"
"Zm00001eb058570",0.09979349,1,"No","0.09979349"
"Zm00001eb029080",0.1000801,1,"No","0.1000801"
"Zm00001eb298910",0.100177294018907,2,"Yes","0.03224575,0.7199934"
"Zm00001eb010400",0.100215123039226,7,"Yes","0.2783255,0.9189937,0.9789846,0.405539,0.5177436,0.008790429,0.4537179"
"Zm00001eb388610",0.100288505972514,4,"Yes","0.01924234,0.9970559,0.7186768,0.4503829"
"Zm00001eb345970",0.1009513,1,"No","0.1009513"
"Zm00001eb323790",0.102494691080328,5,"Yes","0.5501675,0.6124998,0.01458653,0.6201863,0.7796718"
"Zm00001eb243640",0.10291874137461,6,"Yes","0.3856108,0.01031909,0.5606899,0.9531363,0.5741359,0.2112775"
"Zm00001eb226820",0.1035848,1,"No","0.1035848"
"Zm00001eb153830",0.103909730420535,3,"Yes","0.02175586,0.3979958,0.07995975"
"Zm00001eb395340",0.104273614580507,3,"Yes","0.022378,0.9044879,0.7462525"
"Zm00001eb104880",0.104493694097423,2,"Yes","0.08355784,0.1239027"
"Zm00001eb146560",0.104549242572297,3,"Yes","0.02179424,0.3314202,0.21447"
"Zm00001eb415070",0.1050562,1,"No","0.1050562"
"Zm00001eb178470",0.1058375,1,"No","0.1058375"
"Zm00001eb003160",0.106257,1,"No","0.106257"
"Zm00001eb020060",0.106398484421249,3,"Yes","0.7253191,0.07666728,0.09575378"
"Zm00001eb269430",0.1065201,1,"No","0.1065201"
"Zm00001eb211570",0.1066836,1,"No","0.1066836"
"Zm00001eb059650",0.106707767538554,4,"Yes","0.5987056,0.9990097,0.2964401,0.01547497"
"Zm00001eb284770",0.1068183,1,"No","0.1068183"
"Zm00001eb309900",0.1068269,1,"No","0.1068269"
"Zm00001eb044860",0.1078224,1,"No","0.1078224"
"Zm00001eb168920",0.107897239627923,2,"Yes","0.03418938,0.1205273"
"Zm00001eb433490",0.1081241,1,"No","0.1081241"
"Zm00001eb211410",0.1085132,1,"No","0.1085132"
"Zm00001eb147890",0.108865197943331,5,"Yes","0.04720857,0.08750413,0.09072903,0.3965387,0.3965387"
"Zm00001eb340040",0.110267061111607,2,"Yes","0.03461559,0.5043271"
"Zm00001eb098810",0.1108416,1,"No","0.1108416"
"Zm00001eb119000",0.111962117781362,5,"Yes","0.1312838,0.3483422,0.1060151,0.1439804,0.4222126"
"Zm00001eb165560",0.1120991,1,"No","0.1120991"
"Zm00001eb165570",0.1120991,1,"No","0.1120991"
"Zm00001eb031350",0.112202,1,"No","0.112202"
"Zm00001eb115650",0.1122121,1,"No","0.1122121"
"Zm00001eb241060",0.112449337978485,10,"Yes","0.4205497,0.8341707,0.8384753,0.3944698,0.187864,0.1736409,0.9850101,0.8550825,0.006563585,0.7993859"
"Zm00001eb357890",0.112870821588389,2,"Yes","0.1209814,0.05227968"
"Zm00001eb432710",0.113019581912972,3,"Yes","0.1085622,0.1296021,0.030186"
"Zm00001eb285840",0.114018381772707,3,"Yes","0.02254722,0.7273949,0.1441317"
"Zm00001eb217080",0.1140303,1,"No","0.1140303"
"Zm00001eb002620",0.114730915190967,2,"Yes","0.03573339,0.7824215"
"Zm00001eb374080",0.114995543784568,11,"Yes","0.4859738,0.5010689,0.5985239,0.7664019,0.4648656,0.3742291,0.8163536,0.4338587,0.4178487,0.0054946,0.05910359"
"Zm00001eb074450",0.115120046879199,6,"Yes","0.2865123,0.6251251,0.370883,0.9928998,0.3667214,0.0126965"
"Zm00001eb153460",0.115644127106775,3,"Yes","0.4761327,0.02625461,0.8739849"
"Zm00001eb432700",0.116219260715002,3,"Yes","0.1085622,0.1296021,0.030186"
"Zm00001eb043760",0.116331,1,"No","0.116331"
"Zm00001eb155870",0.116684987781136,7,"Yes","0.9141267,0.8675756,0.0105948,0.9308007,0.9825969,0.8882669,0.7738044"
