"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"Zm00001eb299830",0.0393225777884026,9,"Yes","0.2042971,0.1792863,0.8001754,0.8116077,0.4069965,0.4313567,0.8266562,0.002189976,0.8838388"
"Zm00001eb071300",0.0400300391660944,6,"Yes","0.284053,0.05749905,0.9306886,0.03465249,0.4409158,0.07398306"
"Zm00001eb374680",0.04109702,1,"No","0.04109702"
"Zm00001eb327290",0.0412560286001373,3,"Yes","0.007989427,0.07423511,0.5392401"
"Zm00001eb012320",0.04176464,1,"No","0.04176464"
"Zm00001eb190000",0.04201103,1,"No","0.04201103"
"Zm00001eb364310",0.0420427872179767,8,"Yes","0.05719562,0.59978,0.006830298,0.07818533,0.720353,0.493327,0.01194038,0.9758874"
"Zm00001eb319370",0.0422137787134721,2,"Yes","0.03503169,0.04452605"
"Zm00001eb288490",0.0432778425538038,2,"Yes","0.04871646,0.01285207"
"Zm00001eb076550",0.0435158666275056,5,"Yes","0.06113801,0.04727275,0.6826297,0.8264183,0.04959324"
"Zm00001eb092030",0.04373699,1,"No","0.04373699"
"Zm00001eb054220",0.0440528677590465,2,"Yes","0.03291792,0.02233181"
"Zm00001eb341260",0.0446739883834079,3,"Yes","0.1949966,0.1267523,0.01106328"
"Zm00001eb175670",0.0447396104990094,4,"Yes","0.1368915,0.1476261,0.02329588,0.008534693"
"Zm00001eb136670",0.04479804,1,"No","0.04479804"
"Zm00001eb304720",0.04494573,1,"No","0.04494573"
"Zm00001eb142450",0.0449648610566571,2,"Yes","0.01360341,0.1699848"
"Zm00001eb352100",0.04550168,1,"No","0.04550168"
"Zm00001eb057970",0.0461297385068559,8,"Yes","0.8158181,0.931996,0.1386208,0.003345187,0.6592767,0.4520254,0.4685388,0.4136968"
"Zm00001eb011160",0.0463477407804568,3,"Yes","0.7746827,0.2073643,0.008909882"
"Zm00001eb406760",0.0468145144204584,4,"Yes","0.472989,0.4034361,0.01566628,0.0185944"
"Zm00001eb351230",0.0468997718458525,2,"Yes","0.69042,0.01352975"
"Zm00001eb252080",0.047148140440564,6,"Yes","0.06765068,0.2670426,0.007507073,0.8978859,0.06929431,0.2913746"
"Zm00001eb204710",0.0475073301420308,5,"Yes","0.005256777,0.7623604,0.1866099,0.3153356,0.1855182"
"Zm00001eb280470",0.0477859932988134,2,"Yes","0.01319641,0.07579522"
"Zm00001eb255520",0.0483796176568037,2,"Yes","0.05295765,0.04326966"
"Zm00001eb214140",0.0485768992836885,3,"Yes","0.009313163,0.8314815,0.5459411"
"Zm00001eb286030",0.0487040923578672,10,"Yes","0.6508429,0.8459227,0.8378575,0.05761145,0.06398491,0.04160041,0.3655001,0.9541475,0.04834121,0.5688386"
"Zm00001eb245640",0.04974894,1,"No","0.04974894"
"Zm00001eb322940",0.05023926,1,"No","0.05023926"
"Zm00001eb137090",0.05066929,1,"No","0.05066929"
"Zm00001eb360560",0.05141312,1,"No","0.05141312"
"Zm00001eb273850",0.0515005761208887,3,"Yes","0.3768328,0.4542886,0.011266"
"Zm00001eb006890",0.0515092685580255,13,"Yes","0.0019409,0.8441896,0.9351341,0.5632201,0.5325298,0.8015973,0.8505142,0.5926543,0.2817934,0.4490035,0.6195993,0.7417154,0.7898898"
"Zm00001eb322910",0.0516368832056441,2,"Yes","0.05574802,0.03007782"
"Zm00001eb110870",0.05208321,1,"No","0.05208321"
"Zm00001eb228660",0.0524179,1,"No","0.0524179"
"Zm00001eb274720",0.05249265,1,"No","0.05249265"
"Zm00001eb056400",0.05279906,1,"No","0.05279906"
"Zm00001eb303790",0.05283673,1,"No","0.05283673"
"Zm00001eb061960",0.0528753655953238,2,"Yes","0.2937329,0.01651261"
"Zm00001eb171180",0.0530008,1,"No","0.0530008"
"Zm00001eb008180",0.0531916,1,"No","0.0531916"
"Zm00001eb396790",0.0536470035900493,2,"Yes","0.01623569,0.2951357"
"Zm00001eb301090",0.0547022256905959,2,"Yes","0.9869816,0.01596162"
"Zm00001eb274800",0.05511742,1,"No","0.05511742"
"Zm00001eb264410",0.0552594498290737,22,"Yes","0.7387932,0.56021,0.8652093,0.1408833,0.2088099,0.4443184,0.1523005,0.5246548,0.3452648,0.4082558,0.4103494,0.3392415,0.3827042,0.7687606,0.04535673,0.8496108,0.6812912,0.001578039,0.008902781,0.0877919,0.5041172,0.3939459"
"Zm00001eb168750",0.0562169662337808,3,"Yes","0.2225219,0.1045755,0.009987278"
"Zm00001eb139990",0.056358678160797,5,"Yes","0.2040616,0.02908179,0.02527444,0.6436976,0.6617155"
"Zm00001eb412830",0.05716053,1,"No","0.05716053"
"Zm00001eb148900",0.0572500916747367,14,"Yes","0.4553854,0.3042402,0.1927278,0.1936219,0.8846992,0.2699449,0.9456098,0.8725505,0.4326868,0.4189749,0.01394442,0.002295769,0.08311861,0.05890492"
"Zm00001eb411140",0.0575768046912581,7,"Yes","0.992245,0.02708683,0.8874951,0.02100529,0.0500534,0.03518128,0.09669648"
"Zm00001eb000970",0.05853925,1,"No","0.05853925"
"Zm00001eb044780",0.0588768833468106,6,"Yes","0.02798301,0.1659042,0.645456,0.6865119,0.03899323,0.05408336"
"Zm00001eb122620",0.0589182386527379,3,"Yes","0.3141299,0.01099902,0.2606498"
"Zm00001eb185330",0.05911584,1,"No","0.05911584"
"Zm00001eb334020",0.0600085407007606,7,"Yes","0.03021564,0.07662138,0.2072028,0.4213211,0.335739,0.7958301,0.004639971"
"Zm00001eb367130",0.0601139601879443,3,"Yes","0.6333518,0.3554553,0.01191462"
"Zm00001eb070860",0.0602651271743806,3,"Yes","0.2011556,0.5346838,0.01148542"
"Zm00001eb188980",0.06045748,1,"No","0.06045748"
"Zm00001eb394200",0.0606563226645326,3,"Yes","0.04951639,0.05408873,0.5470394"
"Zm00001eb203260",0.0607008179939528,5,"Yes","0.08389656,0.02052666,0.0875111,0.4303605,0.006655784"
"Zm00001eb248190",0.0608813746977955,10,"Yes","0.03361117,0.05976679,0.09964981,0.4283338,0.01836201,0.04942726,0.2620916,0.2621516,0.3199726,0.8898724"
"Zm00001eb396780",0.0610482083159264,2,"Yes","0.01623569,0.2951357"
"Zm00001eb124910",0.061247461892754,2,"Yes","0.01799287,0.1078956"
"Zm00001eb157730",0.0612928773120831,9,"Yes","0.3638366,0.003374214,0.5050207,0.2027022,0.06207672,0.4315009,0.2256737,0.8714462,0.9972127"
"Zm00001eb062000",0.0616759474143516,15,"Yes","0.3659304,0.4641645,0.9377538,0.4954545,0.8093265,0.02950241,0.3556494,0.1797099,0.7597551,0.676127,0.02235735,0.5391488,0.01679306,0.0274078,0.5010633"
"Zm00001eb281510",0.0616995,1,"No","0.0616995"
"Zm00001eb034200",0.06170227,1,"No","0.06170227"
"Zm00001eb242960",0.062009536268454,2,"Yes","0.06732486,0.0389384"
"Zm00001eb086820",0.06228922,1,"No","0.06228922"
"Zm00001eb409810",0.06229441,1,"No","0.06229441"
"Zm00001eb229750",0.06242019,1,"No","0.06242019"
"Zm00001eb395090",0.0625963425903179,4,"Yes","0.7069126,0.7502721,0.009548769,0.1565087"
"Zm00001eb072250",0.06260408,1,"No","0.06260408"
"Zm00001eb150680",0.06278233,1,"No","0.06278233"
"Zm00001eb252610",0.06284658,1,"No","0.06284658"
"Zm00001eb145730",0.0628481432334839,3,"Yes","0.7118948,0.4574072,0.01144242"
"Zm00001eb365640",0.0631911354378079,2,"Yes","0.04349874,0.06628738"
"Zm00001eb234940",0.06319753,1,"No","0.06319753"
"Zm00001eb376360",0.06357974,1,"No","0.06357974"
"Zm00001eb413780",0.0639035248125454,3,"Yes","0.6291328,0.009272644,0.6549681"
"Zm00001eb304150",0.06419589,1,"No","0.06419589"
"Zm00001eb400760",0.06494044,1,"No","0.06494044"
"Zm00001eb204370",0.065294877707497,2,"Yes","0.020814,0.2421703"
"Zm00001eb357980",0.06548758,1,"No","0.06548758"
"Zm00001eb380670",0.06561598,1,"No","0.06561598"
"Zm00001eb337870",0.06590427,1,"No","0.06590427"
"Zm00001eb367490",0.06610516,1,"No","0.06610516"
"Zm00001eb419590",0.06688722,1,"No","0.06688722"
"Zm00001eb052910",0.0672839994567289,2,"Yes","0.5329074,0.02096166"
"Zm00001eb096920",0.0689085443571485,8,"Yes","0.5312218,0.1438097,0.005089955,0.5243244,0.1421843,0.2210277,0.2188006,0.183354"
"Zm00001eb165940",0.0689431,1,"No","0.0689431"
"Zm00001eb366910",0.06935237,1,"No","0.06935237"
"Zm00001eb017490",0.0693776662040346,6,"Yes","0.6036247,0.422369,0.006471787,0.2799882,0.203178,0.2526518"
"Zm00001eb321720",0.0693865627159176,3,"Yes","0.01329461,0.2180581,0.7067091"
"Zm00001eb194140",0.0698222811313998,3,"Yes","0.3209241,0.1616111,0.01392532"
"Zm00001eb378690",0.07071401,1,"No","0.07071401"
"Zm00001eb121280",0.070868549997171,9,"Yes","0.3636318,0.8573622,0.7058678,0.004156412,0.7340962,0.7830497,0.455246,0.851777,0.3571549"
"Zm00001eb252370",0.07175789,1,"No","0.07175789"
"Zm00001eb214850",0.0725823749809735,6,"Yes","0.07605279,0.509586,0.08971676,0.09589111,0.7622924,0.4945174"
"Zm00001eb091250",0.07271459,1,"No","0.07271459"
"Zm00001eb231990",0.072828005724608,8,"Yes","0.5665881,0.4232877,0.005241143,0.9612416,0.1076214,0.2664394,0.1591253,0.2966398"
"Zm00001eb287740",0.0730854314012541,8,"Yes","0.9600546,0.3391794,0.3554526,0.09718718,0.04098463,0.04243185,0.1636095,0.03057497"
"Zm00001eb165890",0.0731418849573197,7,"Yes","0.00572848,0.1536018,0.6499005,0.1241205,0.9063438,0.8110331,0.1576454"
"Zm00001eb066270",0.0735966049298021,8,"Yes","0.01259589,0.6206971,0.2474321,0.033902,0.8106441,0.7733709,0.7579053,0.05602255"
"Zm00001eb395740",0.0738084651045734,2,"Yes","0.02432567,0.5157422"
"Zm00001eb287880",0.0741707147673764,3,"Yes","0.1038832,0.09934607,0.1065218"
"Zm00001eb397670",0.0746190086267252,2,"Yes","0.02346592,0.1512328"
"Zm00001eb035790",0.07492186,1,"No","0.07492186"
"Zm00001eb142090",0.0753918230673737,3,"Yes","0.08773381,0.08241444,0.9785738"
"Zm00001eb125260",0.0757990725871784,2,"Yes","0.1060361,0.02715514"
"Zm00001eb029080",0.07597075,1,"No","0.07597075"
"Zm00001eb429740",0.0768298245183578,3,"Yes","0.3273555,0.01524178,0.6409529"
"Zm00001eb419950",0.07690632,1,"No","0.07690632"
"Zm00001eb110050",0.07698703,1,"No","0.07698703"
"Zm00001eb101010",0.0770214253706653,6,"Yes","0.1622323,0.04371089,0.02028791,0.02759039,0.4972989,0.4026651"
"Zm00001eb099520",0.0771124092945944,7,"Yes","0.8660056,0.7178961,0.8119822,0.006267199,0.2986184,0.6104052,0.6540537"
"Zm00001eb042890",0.0773006965219715,7,"Yes","0.1128487,0.1061493,0.6066082,0.3793246,0.08242479,0.007428398,0.3304827"
"Zm00001eb061240",0.077685664230696,6,"Yes","0.1014372,0.007602426,0.5207065,0.2750225,0.7782679,0.3610124"
"Zm00001eb042420",0.07801448,1,"No","0.07801448"
"Zm00001eb281210",0.07901812,1,"No","0.07901812"
"Zm00001eb050060",0.0793377079220162,3,"Yes","0.01673508,0.3799446,0.9829049"
"Zm00001eb360100",0.0793967449937942,3,"Yes","0.3785452,0.01622416,0.9516508"
"Zm00001eb265430",0.0794799458094676,3,"Yes","0.08366871,0.09154648,0.08846217"
"Zm00001eb159560",0.08022441,1,"No","0.08022441"
"Zm00001eb159620",0.0811799832471694,2,"Yes","0.9727096,0.02159061"
"Zm00001eb412880",0.08159088,1,"No","0.08159088"
"Zm00001eb158440",0.0830303815885066,2,"Yes","0.3801457,0.02519887"
"Zm00001eb408140",0.0833073436445472,2,"Yes","0.08603794,0.07717413"
"Zm00001eb203570",0.0839559241093678,3,"Yes","0.03299797,0.0401837,0.0604584"
"Zm00001eb097570",0.08595927,1,"No","0.08595927"
"Zm00001eb215930",0.08633883,1,"No","0.08633883"
"Zm00001eb134000",0.08637688,1,"No","0.08637688"
"Zm00001eb084780",0.08651563,1,"No","0.08651563"
"Zm00001eb395120",0.08655007,1,"No","0.08655007"
"Zm00001eb107040",0.0872344362046655,2,"Yes","0.5739048,0.02888205"
"Zm00001eb122660",0.08729618,1,"No","0.08729618"
"Zm00001eb408150",0.087882309459234,2,"Yes","0.08603794,0.07717413"
"Zm00001eb068100",0.0881179746638996,3,"Yes","0.5416396,0.7534558,0.01774711"
"Zm00001eb036780",0.0888845,1,"No","0.0888845"
"Zm00001eb067190",0.08892004,1,"No","0.08892004"
"Zm00001eb250370",0.0890424,1,"No","0.0890424"
"Zm00001eb254290",0.08983157,1,"No","0.08983157"
"Zm00001eb400180",0.0899786232273843,2,"Yes","0.02656531,0.974284"
"Zm00001eb309900",0.09118096,1,"No","0.09118096"
"Zm00001eb056940",0.09167054,1,"No","0.09167054"
"Zm00001eb176890",0.0921701360919712,2,"Yes","0.02665441,0.5213147"
"Zm00001eb366290",0.0922198735156112,2,"Yes","0.06149901,0.07240781"
"Zm00001eb152800",0.09223802,1,"No","0.09223802"
"Zm00001eb205010",0.0926086289630246,9,"Yes","0.8358864,0.7260923,0.4305592,0.5208248,0.9834838,0.9726037,0.5499197,0.0143628,0.01567544"
"Zm00001eb357940",0.09261292,1,"No","0.09261292"
"Zm00001eb249950",0.09271681,1,"No","0.09271681"
"Zm00001eb366480",0.09299232,1,"No","0.09299232"
"Zm00001eb198050",0.09354852,1,"No","0.09354852"
"Zm00001eb055480",0.094078059697581,4,"Yes","0.01337884,0.2771149,0.7760437,0.3525474"
"Zm00001eb265760",0.0942436277632612,3,"Yes","0.7168784,0.110555,0.01925286"
"Zm00001eb421380",0.09571233,1,"No","0.09571233"
"Zm00001eb367870",0.09599404463392,9,"Yes","0.5756519,0.007287906,0.3993024,0.1348308,0.9681981,0.6685389,0.4327558,0.9797082,0.8863431"
"Zm00001eb414810",0.0962612,1,"No","0.0962612"
"Zm00001eb337100",0.09668723,1,"No","0.09668723"
"Zm00001eb165300",0.09671565,1,"No","0.09671565"
"Zm00001eb408760",0.0971225292270019,6,"Yes","0.4109501,0.6131742,0.3350186,0.0894422,0.09014323,0.05950398"
"Zm00001eb250240",0.09728921,1,"No","0.09728921"
"Zm00001eb387110",0.09809959,1,"No","0.09809959"
"Zm00001eb177430",0.0989726284497571,7,"Yes","0.1493944,0.008701925,0.4243006,0.6030976,0.5585726,0.1271195,0.6732867"
"Zm00001eb121070",0.0993105163630388,5,"Yes","0.2915178,0.5331376,0.031374,0.03199177,0.5435047"
"Zm00001eb187030",0.09940571691065,2,"Yes","0.1814657,0.03154382"
"Zm00001eb233580",0.0995849129291587,2,"Yes","0.03155797,0.6373145"
"Zm00001eb378830",0.09972364,1,"No","0.09972364"
"Zm00001eb052080",0.1000583,1,"No","0.1000583"
"Zm00001eb014500",0.1003795,1,"No","0.1003795"
"Zm00001eb223140",0.1005028,1,"No","0.1005028"
"Zm00001eb200320",0.100737413614072,3,"Yes","0.04464165,0.06837156,0.622168"
"Zm00001eb252940",0.1013055,1,"No","0.1013055"
"Zm00001eb229450",0.10141201723077,6,"Yes","0.01087312,0.8973772,0.3656508,0.4476749,0.05242948,0.4136255"
"Zm00001eb420220",0.1015087,1,"No","0.1015087"
"Zm00001eb021350",0.1029266,1,"No","0.1029266"
"Zm00001eb045490",0.1029716,1,"No","0.1029716"
"Zm00001eb131230",0.103202,1,"No","0.103202"
"Zm00001eb110810",0.103869298590172,4,"Yes","0.2210262,0.996426,0.2941061,0.01556367"
"Zm00001eb177040",0.104012701517247,2,"Yes","0.0720359,0.07382664"
"Zm00001eb219260",0.1045905791966,5,"Yes","0.2234545,0.4803277,0.1489253,0.0114024,0.08614434"
"Zm00001eb012370",0.105111314606505,2,"Yes","0.03243627,0.1634825"
"Zm00001eb167940",0.105115614289913,8,"Yes","0.007578178,0.7814372,0.6176229,0.2332869,0.8064057,0.836052,0.08076406,0.2953217"
"Zm00001eb077520",0.1055558,1,"No","0.1055558"
"Zm00001eb253110",0.1058237,1,"No","0.1058237"
"Zm00001eb317860",0.106993138756765,2,"Yes","0.07463499,0.07073367"
"Zm00001eb400660",0.106993198727839,3,"Yes","0.1151315,0.0845795,0.6442845"
"Zm00001eb252410",0.1073899,1,"No","0.1073899"
"Zm00001eb327320",0.107606906608483,2,"Yes","0.03346191,0.784954"
"Zm00001eb302640",0.107822242945635,2,"Yes","0.03780208,0.8233284"
"Zm00001eb183460",0.108098953942696,2,"Yes","0.03515467,0.2438677"
"Zm00001eb156250",0.108369799085865,3,"Yes","0.06652252,0.07564957,0.3885607"
"Zm00001eb119150",0.108729284925347,2,"Yes","0.5558503,0.03542934"
"Zm00001eb299040",0.109155,1,"No","0.109155"
"Zm00001eb009480",0.109557,1,"No","0.109557"
"Zm00001eb354820",0.10980769669182,3,"Yes","0.109111,0.06844337,0.15816"
"Zm00001eb359400",0.1100344,1,"No","0.1100344"
"Zm00001eb417810",0.110224789476003,5,"Yes","0.5949617,0.8779224,0.4503138,0.4793392,0.01308122"
"Zm00001eb252740",0.1105017,1,"No","0.1105017"
"Zm00001eb153530",0.110548497542328,2,"Yes","0.0815113,0.1181085"
"Zm00001eb050930",0.1108779,1,"No","0.1108779"
"Zm00001eb203870",0.1122428,1,"No","0.1122428"
"Zm00001eb104670",0.112311126957487,2,"Yes","0.03594884,0.2310553"
"Zm00001eb252860",0.113008441900575,4,"Yes","0.7442553,0.03305085,0.09644117,0.0495676"
"Zm00001eb198350",0.113455996548159,4,"Yes","0.6270758,0.6119526,0.01973677,0.5436795"
"Zm00001eb407990",0.1141198,1,"No","0.1141198"
"Zm00001eb211570",0.1145404,1,"No","0.1145404"
"Zm00001eb108530",0.114600248465948,2,"Yes","0.2181595,0.03843947"
"Zm00001eb036840",0.115149889714332,3,"Yes","0.02800257,0.8494141,0.6590282"
"Zm00001eb193490",0.115450977335545,4,"Yes","0.2671687,0.2663656,0.197896,0.02431467"
"Zm00001eb033290",0.1154973,1,"No","0.1154973"
"Zm00001eb286430",0.115907,1,"No","0.115907"
"Zm00001eb363370",0.116046791262211,10,"Yes","0.1901884,0.7369763,0.06802808,0.4798515,0.5716116,0.08133832,0.6517543,0.1370126,0.05955424,0.1575109"
"Zm00001eb010040",0.11604919456858,2,"Yes","0.1196734,0.1087124"
"Zm00001eb211960",0.116705785318246,9,"Yes","0.704838,0.7338726,0.009108734,0.9057296,0.407754,0.1449491,0.5883378,0.1711476,0.152264"
