"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"Zm00001eb203310",0.06517653,1,"No","0.06517653"
"Zm00001eb376480",0.0652337435522196,2,"Yes","0.01938399,0.8488714"
"Zm00001eb287600",0.0653211990560513,2,"Yes","0.01942193,0.3460451"
"Zm00001eb137780",0.06540059,1,"No","0.06540059"
"Zm00001eb311900",0.06564328,1,"No","0.06564328"
"Zm00001eb041870",0.0659878455080255,2,"Yes","0.04281118,0.03513336"
"Zm00001eb165510",0.0661722325128693,2,"Yes","0.01979118,0.1482985"
"Zm00001eb299770",0.06648816,1,"No","0.06648816"
"Zm00001eb354270",0.0671277554746987,3,"Yes","0.2165807,0.01507409,0.1782517"
"Zm00001eb076910",0.06791676,1,"No","0.06791676"
"Zm00001eb234370",0.06807178,1,"No","0.06807178"
"Zm00001eb066360",0.0682121626287022,7,"Yes","0.693278,0.9994302,0.6019465,0.005795072,0.2503155,0.4924325,0.9964326"
"Zm00001eb014840",0.06848753,1,"No","0.06848753"
"Zm00001eb344080",0.0685083440663019,2,"Yes","0.02021002,0.3353044"
"Zm00001eb279940",0.06892507,1,"No","0.06892507"
"Zm00001eb153470",0.0692903,1,"No","0.0692903"
"Zm00001eb121280",0.0696638382581768,9,"Yes","0.8465639,0.5216206,0.9139211,0.7494328,0.4999983,0.3270221,0.004343651,0.403188,0.430169"
"Zm00001eb199540",0.07101565,1,"No","0.07101565"
"Zm00001eb172770",0.0711926209101726,3,"Yes","0.09029692,0.05135528,0.07736339"
"Zm00001eb390710",0.071743,1,"No","0.071743"
"Zm00001eb426210",0.0718077099901322,13,"Yes","0.7385568,0.5388242,0.4488111,0.6953842,0.6774567,0.8608881,0.675203,0.05736613,0.7253724,0.3317279,0.003073615,0.06191491,0.2906683"
"Zm00001eb056540",0.0728520688533399,5,"Yes","0.1094309,0.007838283,0.2439911,0.4289427,0.305022"
"Zm00001eb013300",0.0732772690820923,10,"Yes","0.8849636,0.05351148,0.06053045,0.03240198,0.8847147,0.1205857,0.4944683,0.4624596,0.02474895,0.07477542"
"Zm00001eb376330",0.07368719,1,"No","0.07368719"
"Zm00001eb376350",0.07368719,1,"No","0.07368719"
"Zm00001eb250580",0.07376204,1,"No","0.07376204"
"Zm00001eb364590",0.07410939,1,"No","0.07410939"
"Zm00001eb349190",0.07451201,1,"No","0.07451201"
"Zm00001eb274430",0.0746715030998684,4,"Yes","0.8893311,0.1655254,0.5222307,0.01020086"
"Zm00001eb118980",0.0747608886998151,4,"Yes","0.2044962,0.9595134,0.0105954,0.3916786"
"Zm00001eb291100",0.0748340037447731,4,"Yes","0.1206129,0.3493502,0.01016415,0.9675278"
"Zm00001eb165960",0.07513366,1,"No","0.07513366"
"Zm00001eb337870",0.07638915,1,"No","0.07638915"
"Zm00001eb090510",0.07684046,1,"No","0.07684046"
"Zm00001eb342780",0.07698947940218,2,"Yes","0.02194499,0.8755977"
"Zm00001eb040580",0.07711679,1,"No","0.07711679"
"Zm00001eb061960",0.0778866546646532,2,"Yes","0.02446515,0.2990736"
"Zm00001eb081570",0.078028488510089,3,"Yes","0.01791454,0.3491318,0.08849856"
"Zm00001eb002540",0.0784516053230766,4,"Yes","0.0953783,0.07510997,0.08241439,0.05193714"
"Zm00001eb052180",0.07845572,1,"No","0.07845572"
"Zm00001eb432780",0.0786576014385323,2,"Yes","0.08612331,0.03140021"
"Zm00001eb327140",0.07915443,1,"No","0.07915443"
"Zm00001eb425190",0.0796284735375021,2,"Yes","0.02523514,0.6553865"
"Zm00001eb115300",0.08010221,1,"No","0.08010221"
"Zm00001eb427750",0.080300874191348,3,"Yes","0.9708167,0.8183957,0.01544528"
"Zm00001eb153700",0.080676033026835,6,"Yes","0.9657673,0.894099,0.06181309,0.425485,0.3829765,0.007378476"
"Zm00001eb004760",0.0821085336573439,3,"Yes","0.02046642,0.08440996,0.8382968"
"Zm00001eb128990",0.0824266895427108,4,"Yes","0.6050901,0.8214486,0.01117731,0.4639734"
"Zm00001eb236400",0.08267446,1,"No","0.08267446"
"Zm00001eb399280",0.08268145,1,"No","0.08268145"
"Zm00001eb266670",0.082756584105551,3,"Yes","0.06661169,0.2971373,0.02094483"
"Zm00001eb158860",0.0828376535804349,3,"Yes","0.2429697,0.263295,0.02027085"
"Zm00001eb171760",0.08296398,1,"No","0.08296398"
"Zm00001eb069600",0.08327936,1,"No","0.08327936"
"Zm00001eb119940",0.0833000780469808,2,"Yes","0.09180465,0.066598"
"Zm00001eb356190",0.0839337926349621,5,"Yes","0.08193027,0.1023955,0.6581858,0.1176572,0.07396692"
"Zm00001eb377990",0.084150177219071,2,"Yes","0.5639461,0.02417759"
"Zm00001eb273000",0.0842526421069923,2,"Yes","0.02513478,0.3246192"
"Zm00001eb430310",0.084274420823387,3,"Yes","0.01693337,0.4387549,0.7035569"
"Zm00001eb426330",0.0843282267367378,17,"Yes","0.6390645,0.3060927,0.9466891,0.7604931,0.1381957,0.8918231,0.8766225,0.5287057,0.3438867,0.7062951,0.00796793,0.6513398,0.008037907,0.2368316,0.03975611,0.7942389,0.8009016"
"Zm00001eb415070",0.08478634,1,"No","0.08478634"
"Zm00001eb077720",0.085862124134543,4,"Yes","0.1255701,0.06408225,0.2681884,0.05720701"
"Zm00001eb115650",0.08628782,1,"No","0.08628782"
"Zm00001eb397670",0.0867043658113159,2,"Yes","0.2962072,0.02877494"
"Zm00001eb067370",0.0874509072123874,3,"Yes","0.3193452,0.9852454,0.01724707"
"Zm00001eb224260",0.08868009,1,"No","0.08868009"
"Zm00001eb103490",0.08874036,1,"No","0.08874036"
"Zm00001eb076980",0.0889729805212987,5,"Yes","0.1156511,0.6633059,0.7066016,0.01197775,0.3538458"
"Zm00001eb387180",0.0889965540572868,4,"Yes","0.6870863,0.8498071,0.4149897,0.01434713"
"Zm00001eb318290",0.08915043,1,"No","0.08915043"
"Zm00001eb160750",0.0894790735345546,3,"Yes","0.01737016,0.9299282,0.5781454"
"Zm00001eb245390",0.0902958807837638,5,"Yes","0.2593383,0.01054051,0.8269463,0.198579,0.174946"
"Zm00001eb073220",0.0907241426983902,2,"Yes","0.1083884,0.03095856"
"Zm00001eb214260",0.0917103269260948,3,"Yes","0.02097679,0.5958571,0.9208999"
"Zm00001eb009480",0.09218943,1,"No","0.09218943"
"Zm00001eb119000",0.092533885633347,5,"Yes","0.04140147,0.04440398,0.6053651,0.6239237,0.4606656"
"Zm00001eb168340",0.093613593605174,4,"Yes","0.02123785,0.03609728,0.4332693,0.465087"
"Zm00001eb418160",0.09394902,1,"No","0.09394902"
"Zm00001eb323870",0.0940755315025853,4,"Yes","0.06873858,0.5018108,0.06016997,0.08287195"
"Zm00001eb165200",0.0942046451784991,4,"Yes","0.5878637,0.9036938,0.0135764,0.7850541"
"Zm00001eb159540",0.09423266,1,"No","0.09423266"
"Zm00001eb047920",0.09430059,1,"No","0.09430059"
"Zm00001eb108030",0.09482937,1,"No","0.09482937"
"Zm00001eb045370",0.0949998,1,"No","0.0949998"
"Zm00001eb344490",0.0954486113120881,3,"Yes","0.797875,0.09926873,0.02649706"
"Zm00001eb360320",0.0955307613983415,6,"Yes","0.5061397,0.1811988,0.01263538,0.06845854,0.2861935,0.09497138"
"Zm00001eb211770",0.0956315535290406,2,"Yes","0.02910804,0.7250752"
"Zm00001eb328160",0.09566871,1,"No","0.09566871"
"Zm00001eb373580",0.0958761685769862,9,"Yes","0.7832804,0.007914922,0.5074416,0.1711414,0.1706873,0.0383485,0.03325859,0.5515604,0.5592788"
"Zm00001eb114380",0.0960249609637487,6,"Yes","0.2793989,0.9612619,0.4978092,0.6821587,0.03890839,0.02101564"
"Zm00001eb190230",0.09640856,1,"No","0.09640856"
"Zm00001eb110260",0.09662151,1,"No","0.09662151"
"Zm00001eb011940",0.0966562349786407,2,"Yes","0.1448625,0.03189449"
"Zm00001eb119630",0.0970015834033178,3,"Yes","0.6584027,0.02014465,0.7088175"
"Zm00001eb407140",0.097302037054555,2,"Yes","0.3049981,0.03113624"
"Zm00001eb263290",0.0973788144968524,3,"Yes","0.01964535,0.5565474,0.118118"
"Zm00001eb338200",0.097720462395261,2,"Yes","0.9601739,0.03190889"
"Zm00001eb113150",0.0979172521297927,11,"Yes","0.09532439,0.8514783,0.3407087,0.162008,0.3987841,0.706726,0.02015348,0.3502509,0.006073335,0.3607816,0.5886745"
"Zm00001eb137080",0.0985745255725151,3,"Yes","0.01922475,0.2600414,0.1858382"
"Zm00001eb112190",0.0988480035443373,6,"Yes","0.03012281,0.2309215,0.01357673,0.09242354,0.1051309,0.855962"
"Zm00001eb421140",0.0994916205048746,4,"Yes","0.09824843,0.149377,0.1607761,0.03057072"
"Zm00001eb317900",0.09969927,1,"No","0.09969927"
"Zm00001eb227120",0.09975406,1,"No","0.09975406"
"Zm00001eb122510",0.1002225,1,"No","0.1002225"
"Zm00001eb176890",0.100275345478491,2,"Yes","0.1496324,0.03244237"
"Zm00001eb367490",0.1003697,1,"No","0.1003697"
"Zm00001eb002620",0.100380766824951,2,"Yes","0.769312,0.02971898"
"Zm00001eb158440",0.100607257709945,2,"Yes","0.03032038,0.9984597"
"Zm00001eb254100",0.1009273,1,"No","0.1009273"
"Zm00001eb191910",0.1011788,1,"No","0.1011788"
"Zm00001eb306340",0.101421011556998,2,"Yes","0.0596782,0.06480722"
"Zm00001eb173360",0.101621862805607,8,"Yes","0.008321319,0.8239682,0.7961842,0.7034692,0.7864879,0.7590232,0.07286981,0.5909473"
"Zm00001eb212910",0.102105854637344,2,"Yes","0.05525109,0.06966648"
"Zm00001eb113010",0.102536991454591,3,"Yes","0.02851342,0.5020852,0.1333037"
"Zm00001eb110870",0.1030384,1,"No","0.1030384"
"Zm00001eb321010",0.103050050171868,6,"Yes","0.01403652,0.02721185,0.1547102,0.2909703,0.3868144,0.8900241"
"Zm00001eb361030",0.1033267,1,"No","0.1033267"
"Zm00001eb213320",0.104151950519603,2,"Yes","0.03393383,0.5092731"
"Zm00001eb414810",0.1048388,1,"No","0.1048388"
"Zm00001eb313430",0.1048765,1,"No","0.1048765"
"Zm00001eb076970",0.104996049285439,6,"Yes","0.2123766,0.1156511,0.6633059,0.7066016,0.01197775,0.3538458"
"Zm00001eb109580",0.105317583666537,3,"Yes","0.02411965,0.500546,0.867847"
"Zm00001eb032720",0.1056385,1,"No","0.1056385"
"Zm00001eb059780",0.105641586930965,6,"Yes","0.167677,0.01343578,0.0426513,0.07504151,0.5289818,0.7011082"
"Zm00001eb059810",0.106091269285307,2,"Yes","0.9114848,0.03418093"
"Zm00001eb165300",0.106482,1,"No","0.106482"
"Zm00001eb217020",0.1072699,1,"No","0.1072699"
"Zm00001eb076530",0.107313912569157,2,"Yes","0.0337941,0.5519176"
"Zm00001eb026700",0.1073517,1,"No","0.1073517"
"Zm00001eb192500",0.1074899,1,"No","0.1074899"
"Zm00001eb168470",0.107629,1,"No","0.107629"
"Zm00001eb017120",0.10858515392967,3,"Yes","0.02387089,0.1467843,0.3367842"
"Zm00001eb276470",0.1087683,1,"No","0.1087683"
"Zm00001eb079270",0.109684395593335,5,"Yes","0.9746855,0.9471993,0.03080694,0.03077501,0.3282552"
"Zm00001eb379570",0.1098923,1,"No","0.1098923"
"Zm00001eb182960",0.109961427637714,2,"Yes","0.7879324,0.03853876"
"Zm00001eb031570",0.1101649,1,"No","0.1101649"
"Zm00001eb171050",0.1102852,1,"No","0.1102852"
"Zm00001eb171060",0.1102852,1,"No","0.1102852"
"Zm00001eb107720",0.110306013827764,5,"Yes","0.04610921,0.9265071,0.481443,0.04200514,0.8025584"
"Zm00001eb146390",0.1105191,1,"No","0.1105191"
"Zm00001eb424420",0.1106955,1,"No","0.1106955"
"Zm00001eb195540",0.111076656478596,3,"Yes","0.1774718,0.554089,0.02496886"
"Zm00001eb245640",0.1110931,1,"No","0.1110931"
"Zm00001eb076710",0.1112507,1,"No","0.1112507"
"Zm00001eb205250",0.111350309630638,5,"Yes","0.1396425,0.6592514,0.05014321,0.5603076,0.05187761"
"Zm00001eb161850",0.111492953274096,4,"Yes","0.03722275,0.4240025,0.07226736,0.9355789"
"Zm00001eb049560",0.111540742920731,5,"Yes","0.8235448,0.01274438,0.4215668,0.9089203,0.3860089"
"Zm00001eb102440",0.1119306,1,"No","0.1119306"
"Zm00001eb187090",0.1121264,1,"No","0.1121264"
"Zm00001eb000780",0.112131119612041,3,"Yes","0.02347607,0.3939966,0.3160428"
"Zm00001eb107350",0.1124477,1,"No","0.1124477"
"Zm00001eb289670",0.112609641819419,2,"Yes","0.0368924,0.3978107"
"Zm00001eb384000",0.112786075387775,4,"Yes","0.1214717,0.01658894,0.2855319,0.3037124"
"Zm00001eb023620",0.1130386,1,"No","0.1130386"
"Zm00001eb203230",0.113062358223112,5,"Yes","0.1874258,0.0151693,0.5430915,0.8804151,0.7121977"
"Zm00001eb282310",0.113215710541947,2,"Yes","0.1226227,0.1103445"
"Zm00001eb146240",0.113220161173377,6,"Yes","0.7623251,0.3560869,0.6221407,0.4550002,0.9727686,0.01063823"
"Zm00001eb165370",0.113328080951652,3,"Yes","0.1183077,0.1057226,0.2547035"
"Zm00001eb217780",0.113373730250191,4,"Yes","0.2053308,0.7381384,0.01864401,0.2109075"
"Zm00001eb127130",0.113641790688568,2,"Yes","0.08408111,0.1123731"
"Zm00001eb361800",0.11364997088028,6,"Yes","0.04568566,0.07080927,0.1147634,0.9274918,0.6199426,0.149662"
"Zm00001eb327280",0.114907152680424,2,"Yes","0.1750298,0.03547663"
"Zm00001eb002880",0.115500945575877,9,"Yes","0.1483467,0.08440666,0.009035328,0.1118747,0.1318002,0.2887762,0.9670776,0.7564974,0.4234333"
