"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"SORBI_3010G242800",3.860433e-09,1,"No","3.860433e-09"
"SORBI_3009G138900",3.93040655577437e-09,12,"Yes","6.24726e-07,4.731596e-07,0.5945992,1.348072e-07,1.783763e-06,0.2550746,0.6796281,0.1864153,0.7796085,0.0005490206,0.4987477,0.001886684"
"SORBI_3004G074200",3.96175181549552e-09,3,"Yes","0.4246595,0.3854873,1.260648e-09"
"SORBI_3010G269300",4.14396128523009e-09,14,"Yes","3.031143e-10,0.04675,0.009352284,0.9937136,0.8346419,0.8327362,0.8346419,0.6634932,0.1266302,0.1270515,0.1027535,0.02616923,0.1260177,0.05502019"
"SORBI_3004G161751",4.80442496897382e-09,26,"Yes","0.1852954,0.4294539,0.6250501,0.6250501,1.647163e-10,0.6250501,0.45581,0.3100336,0.3100336,0.3100336,0.3100336,0.09966391,0.001484402,0.03602447,0.3011835,0.06121089,0.4747022,0.4321464,0.8844236,0.4246525,0.9064265,0.1887065,5.637966e-06,0.6028398,0.0957903,0.875638"
"SORBI_3010G057700",4.87225804146618e-09,14,"Yes","0.05438736,0.002587466,0.4619242,4.641311e-07,3.481031e-10,0.009904894,0.7372366,0.6711152,0.004430509,0.2390605,0.9190105,0.9190105,0.1740641,0.3595303"
"SORBI_3010G057800",5.14282472163785e-09,14,"Yes","0.05438736,0.002587466,0.4619242,4.641311e-07,3.481031e-10,0.009904894,0.7372366,0.6711152,0.004430509,0.2390605,0.9190105,0.9190105,0.1740641,0.3595303"
"SORBI_3010G200400",7.92044918540569e-09,5,"Yes","6.166109e-10,0.01472294,0.6783216,0.6783216,0.621816"
"SORBI_3003G202400",8.02284527701147e-09,7,"Yes","2.158011e-05,2.158011e-05,0.611142,0.3520724,0.7780167,1.181586e-09,0.6069655"
"SORBI_3010G061700",8.384008154394e-09,14,"Yes","9.491152e-09,9.491152e-09,6.762687e-08,9.491152e-09,0.5179399,0.003868272,0.01864916,0.04997234,3.244946e-05,0.1437805,0.5323916,0.2386485,0.000317134,0.6231816"
"SORBI_3010G033500",8.81284401010873e-09,11,"Yes","0.007447154,3.836289e-10,0.8712463,0.0198944,0.08070718,0.08070718,0.2112832,0.0001419144,0.8731895,0.8731895,0.0005502067"
"SORBI_3001G006000",9.68299240788895e-09,6,"Yes","0.6844027,0.6002196,0.8025169,1.614226e-09,0.9701244,0.5032924"
"SORBI_3003G125100",1.07902846657737e-08,9,"Yes","1.325217e-06,0.842052,7.619235e-09,7.619235e-09,0.5829246,0.8005364,2.902168e-06,2.902168e-06,0.5357326"
"SORBI_3010G086600",1.24402161905124e-08,17,"Yes","0.2751679,0.9107707,0.3021638,0.399783,0.399783,0.399783,0.0004414417,0.1387924,0.1240437,0.3430974,0.1846977,0.8332727,0.7519971,6.124206e-10,0.0008343856,0.0006066126,0.01137576"
"SORBI_3001G006101",1.33361751641914e-08,8,"Yes","0.6844027,0.6002196,0.8025169,1.614226e-09,0.9701244,0.5032924,0.6644544,0.6628556"
"SORBI_3010G019100",1.39026183898494e-08,12,"Yes","0.4732711,0.8141813,1.100811e-09,0.4851821,0.1127428,0.594134,0.6234211,0.1510827,0.2226945,0.9125859,0.5092125,0.5249662"
"SORBI_3004G074300",1.43429415011553e-08,11,"Yes","0.4246595,0.3854873,1.260648e-09,0.9538692,0.017182,0.2824762,0.5174818,0.1340817,0.06077388,0.06064544,0.06077388"
"SORBI_3001G377600",1.5629526672889e-08,26,"Yes","0.836604,0.7676608,0.6458943,0.3351543,0.7373266,0.01808627,0.02098183,0.0001634094,8.137876e-05,2.871856e-05,3.468762e-05,0.0001166483,5.837924e-07,3.053414e-06,3.001249e-06,0.00752176,0.0023951848,0.0003634731,3.274922e-05,3.274922e-05,0.7537753,2.544753e-05,2.544753e-05,2.479384e-05,2.479384e-05,0.252684"
"SORBI_3003G098300",1.57534181255414e-08,22,"Yes","0.7717827,0.6769194,0.7291956,0.7397859,0.7753098,0.4841712,0.27411,0.2572961,0.6010515,0.2872663,0.4037498,0.001311673,0.06444199,0.01372965,0.01372965,0.01372965,0.02465415,0.1618703,0.0002446413,0.0002446413,3.056682e-09,3.056682e-09"
"SORBI_3002G401100",1.62120090685391e-08,16,"Yes","0.2327028,0.3375415,0.4865477,3.157855e-10,0.4696945,0.3973079,0.4680561,0.8704389,0.3721048,0.1308856,0.1370386,0.1410957,0.4220009,0.8833438,0.5956703,0.6569734"
"SORBI_3002G400600",1.83823012367412e-08,5,"Yes","0.5948992,0.4598216,0.1697509,3.287902e-09,0.8625764"
"SORBI_3010G086500",1.84129608227224e-08,27,"Yes","0.9672471,0.9091734,0.8731759,0.8731759,0.9750051,0.7939812,0.7939812,0.8152623,0.3638343,0.847213,0.9695288,0.05493706,0.06298962,0.2751679,0.9107707,0.3021638,0.399783,0.399783,0.399783,0.0004414417,0.1387924,0.1240437,0.3430974,0.1846976863,0.8332727,0.7519971,6.124206e-10"
"SORBI_3003G307100",1.916794056811e-08,7,"Yes","0.668711,0.687155,0.1847522,2.682143e-09,0.06267835,0.479023,0.634384"
"SORBI_3004G190600",2.0177748027983e-08,8,"Yes","0.6205146,0.4613699,0.2222428,0.7612787,0.7612787,0.783255,2.180814e-09,0.863903"
"SORBI_3003G202500",2.02580868746693e-08,16,"Yes","0.611142,0.3520724,0.7780167,1.181586e-09,0.6069655,0.5783515,0.391798,0.02673504,0.184485,2.429728e-06,0.06150197,0.4477772,0.5484109,0.4777959,0.3671603,0.3671603"
"SORBI_3001G239000",2.05046739587544e-08,11,"Yes","0.2499574,8.497656e-08,8.008713e-09,3.795119e-08,0.01680074,0.0008054327,0.7065672,0.8083669,0.243048,0.4023771,0.2532743"
"SORBI_3002G316800",2.56010881383162e-08,58,"Yes","0.357938,0.8663097,0.4541334,0.8317982,0.8317982,0.8317982,0.8317982,0.9804209,0.9959319,0.3574518,0.3574518,0.6334234,0.5593963,5.796877e-06,0.5534821,0.5534821,0.6366872,0.009813512,0.8510711,0.4534751,0.6346996,0.5868453,0.4871204,0.3073209,0.6550986,0.4787383,0.4087864796,0.2701809,0.9404279,0.8716886,0.712171,0.0647802,0.6784192,0.0020844088,0.002026314,0.5461581,0.0842602299,0.08426023,0.942050462,0.7595581543,0.003903202,0.0005163987,0.11649727,0.11649727,3.363033e-08,3.363033e-08,3.363033e-08,3.363033e-08,1.531935e-06,3.363033e-08,0.00920602,0.19011047,0.12421221,0.2444721,0.1242122,0.2510757,0.6960122,0.151725467"
"SORBI_3010G019000",2.5848432727571e-08,23,"Yes","0.009085495,0.009085495,0.1070383,0.203719,0.3241757,0.7414712,0.9329103,0.439965,0.3450048,0.3450048,0.3450048,0.3450048,0.4732711,0.8141813,1.100811e-09,0.4851821,0.1127428,0.594134,0.6234211,0.1510827,0.2226945,0.9125859,0.5092125"
"SORBI_3010G242700",2.70749164199557e-08,7,"Yes","0.9022922,0.4092235,0.05010621,0.1988672,0.9422631,3.085111e-07,3.860433e-09"
"SORBI_3010G243600",2.78624592287002e-08,7,"Yes","3.88504e-09,0.05380086,0.05380086,5.164794e-05,0.001007668,0.572608,0.0500537"
"SORBI_3005G125000",2.93556179364884e-08,23,"Yes","0.8585652,0.07299932,0.08958627,4.359078e-09,5.264625e-09,0.001253765,0.4527909,0.3478704,3.157021e-05,3.157021e-05,3.258818e-05,0.2384541812,0.2384542,0.7121549,0.4022586,0.0004747089,2.219181e-08,0.0007338672,0.0007338672,0.0007338672,8.328285e-07,0.4421916288,0.067675872"
"SORBI_3004G026300",3.07910058561234e-08,11,"Yes","0.001181462,0.03313127,0.7237234,0.9869312,2.539318e-09,0.1713301,0.136163,0.8736556,0.8512266,0.4315889,0.9070236"
"SORBI_3010G261600",3.28492856249696e-08,8,"Yes","3.828478e-07,1.441359e-07,1.441359e-07,1.441359e-07,3.467239e-06,0.2600119,0.09081692,9.506648e-06"
"SORBI_3002G381600",3.6602974540223e-08,13,"Yes","0.4552411,0.3589817,0.8485958,0.08906165,0.997167,0.4385368,4.597629e-08,1.588339e-08,1.588339e-08,0.1025312,0.1025312,0.1025312,0.9810484"
"SORBI_3008G024400",4.13759300155192e-08,4,"Yes","0.4712864387,9.389357e-09,0.6778663,0.1015620555"
"SORBI_3007G043750",4.13902120355303e-08,4,"Yes","0.8725956,0.8725956,0.1505534,8.928135e-09"
"SORBI_3004G161900",4.34863097753535e-08,14,"Yes","0.9764913,0.2582488,0.586029,0.586029,0.586029,5.304964e-08,0.3340757,5.304964e-08,5.304964e-08,5.304964e-08,0.4538301,0.4538301,0.6276547,0.4791599"
"SORBI_3004G026200",4.65427635321092e-08,16,"Yes","0.2624134,0.8709747,0.2610851,0.3562477,0.2346722,0.006412695,0.076513,0.001181462,0.03313127,0.7237234,0.9869312,2.539318e-09,0.1713301,0.136163,0.8736556,0.8512266"
"SORBI_3010G214600",4.67015044414154e-08,19,"Yes","0.4663173,0.7592178,0.6183777,0.007578184,0.03425026,0.834663,0.007203749,0.8685704,0.6519184,0.8037727,0.4410671,0.474902,1.102897e-09,0.3868976,0.8027711,0.3868976,0.3868976,0.02840276,0.1218963"
"SORBI_3003G124900",6.5541539417957e-08,23,"Yes","0.0759069,0.902413,0.005974001,0.4346184,0.4346184,0.4346184,0.4346184,0.4346184,0.4428189,0.563557,1.308467e-05,8.067045e-06,6.785094e-06,0.9563857,0.0001305488,0.7303505,0.0001305488,7.740874e-06,1.325217e-06,0.842052,7.619235e-09,7.619235e-09,0.5829246"
"SORBI_3003G093400",6.70905139221745e-08,41,"Yes","0.6315591,0.2139446,0.297029,0.002428284,0.2618175,0.2921981,0.03021284,0.7938532,0.9485693,0.6149121,0.5542485,0.001810747,0.513905,0.8836489,0.10889,0.5051504,0.07316353,0.2464771,0.9428156,0.3060561,0.6753021,0.5005034,3.289585e-06,3.233643e-06,1.669089e-09,0.4482974298,0.0112512908,0.9819694,0.8205976,0.2597595285,0.0193486,0.0168045686,0.0435520867,0.043210459,0.021675793,0.0264188808,0.026418881,0.0418917274,0.02525405,0.690559542,0.13090172"
"SORBI_3003G123700",6.75311017106495e-08,5,"Yes","0.004231016,0.4972855,1.620176e-06,2.240577e-06,0.4749985"
"SORBI_3010G261500",6.95641587666884e-08,6,"Yes","9.649491e-06,3.828478e-07,1.441359e-07,1.441359e-07,1.441359e-07,3.467239e-06"
"SORBI_3002G293100",6.95928605853879e-08,4,"Yes","1.468538e-08,0.6933267,0.2286196,0.594248"
"SORBI_3003G021600",7.03595841589078e-08,16,"Yes","0.5284734,0.03981659,0.00351631,3.973321e-09,0.5908278,0.2018151,0.005734541,0.4466658,0.7810113,0.1840979,0.0006051346,0.2836728,0.7197093,0.4397536,0.7315435,0.09494169"
"SORBI_3003G068900",7.15839998388645e-08,12,"Yes","0.08827647,0.163358,0.06508419,0.4759073,0.5762376,0.01498886,0.003261882,3.888274e-08,0.3405789,3.813004e-08,0.7533592,0.0003844947"
"SORBI_3002G275400",7.47505624065781e-08,14,"Yes","0.2070544,0.7309113,0.01942975,5.326586e-09,0.4226059,0.005386847,0.01072628,0.01957963,0.01957963,0.04630069,0.005460503,0.46875,0.2223896,0.2223896"
"SORBI_3003G125000",7.62113887553539e-08,23,"Yes","0.0759069,0.902413,0.005974001,0.4346184,0.4346184,0.4346184,0.4346184,0.4346184,0.4428189,0.563557,1.308467e-05,8.067045e-06,6.785094e-06,0.9563857,0.0001305488,0.7303505,0.0001305488,7.740874e-06,1.325217e-06,0.842052,7.619235e-09,7.619235e-09,0.5829246"
"SORBI_3001G377400",7.82939664212279e-08,8,"Yes","0.002498555,0.2122526,0.4671739,2.309954e-07,1.022338e-07,8.528634e-05,1.167193e-06,1.167193e-06"
"SORBI_3010G261300",8.32298351349792e-08,8,"Yes","1.489731e-06,7.511458e-05,1.87369e-05,0.2315274,0.5973444,6.049455e-06,0.8891391,6.144212e-06"
"SORBI_3010G053800",8.3710616438637e-08,12,"Yes","0.2429706,0.5386742,0.004562513,0.004295602,1.661313e-06,3.844708e-08,3.27303e-07,3.844708e-08,3.844708e-08,0.8296445,0.8296445,0.8486206"
"SORBI_3001G377700",8.46232949269776e-08,16,"Yes","0.7537753,2.544753e-05,2.544753e-05,2.479384e-05,2.479384e-05,0.252684,2.2086e-05,6.668933e-06,0.02220014,7.096078e-05,0.3136592,0.6246528,0.4011508,3.647838e-05,5.631909e-07,5.631909e-07"
"SORBI_3010G124001",9.67972638710179e-08,14,"Yes","4.920128e-07,0.3709431,0.6185035,6.77059e-08,0.6657054,0.3699096,0.3823278,0.02051326,0.1310875,0.005832158,0.07419375,1.363916e-06,0.5389012,0.148552"
"SORBI_3003G199650",9.92087852980106e-08,5,"Yes","0.08837561,0.1934327,4.243442e-08,1.840955e-05,3.143432e-05"
"SORBI_3003G199700",1.02779801114394e-07,6,"Yes","0.08837561,0.1934327,4.243442e-08,1.840955e-05,3.143432e-05,0.001113855"
"SORBI_3007G024500",1.1387277543129e-07,41,"Yes","0.4789489,2.951902e-05,0.2224642,0.0002477993,6.48932e-08,9.296278e-08,0.00846015,5.460844e-05,0.00388461,0.2599024,0.1696569,0.7925993,0.0001217772,0.833586,0.0003343198,0.01913727,0.4961218527,0.0564109382,0.0001080611,0.214319246,0.1153477,4.122647e-05,5.583576e-05,9.58906e-05,0.2459167666,5.570678e-05,3.21056e-05,0.1527186,0.1527186,0.04706101,0.1175015,0.04082203,0.02075191,0.0002601564,0.0008248635,0.92613555,9.341751e-05,0.202860288,8.276832e-05,0.805598753,0.19494155"
"SORBI_3003G028400",1.21307310307905e-07,16,"Yes","0.0001111872,0.7118451,0.3408277,0.0001111872,0.1212066,0.01599264,0.01599264,0.008573286,5.999124e-08,5.999124e-08,5.999124e-08,0.01245218,0.4125068,0.730491,0.002983474,0.3974505"
"SORBI_3010G230000",1.2306701446807e-07,18,"Yes","0.01472483,0.01472483,0.02739434,0.08666278,0.09824886,0.008235194,0.2098658,1.196726e-05,0.5639251,0.03533799,0.001420482,0.07919685,5.285007e-07,3.882351e-07,5.246677e-09,6.249912e-08,0.1758062,0.08684988"
"SORBI_3003G028300",1.231421256076e-07,12,"Yes","0.2928486,0.0001111872,0.7118451,0.3408277,0.0001111872,0.1212066,0.01599264,0.01599264,0.008573286,5.999124e-08,5.999124e-08,5.999124e-08"
"SORBI_3002G351200",1.27376574843296e-07,6,"Yes","3.424159e-06,2.246899e-06,0.1439525,0.01599893,0.7219687,0.9251561"
"SORBI_3003G107700",1.2889302403174e-07,2,"Yes","1.40808e-07,1.40808e-07"
"SORBI_3001G387600",1.45704160403604e-07,11,"Yes","0.1016695,6.62347e-09,4.858783e-08,0.205969,0.4652988,0.2275544,0.2379823,0.02400393,0.6498536,0.7417247,0.4733634"
"SORBI_3003G311400",1.50344341087738e-07,13,"Yes","9.718663e-10,0.7982806,0.002389476,0.008596441,0.0281868,0.1690897,0.2651121,0.1284546,0.8872764,0.5631053,0.8695281,0.4153154,0.9285789"
"SORBI_3010G171200",1.75956962777946e-07,11,"Yes","0.05512299,0.9300253,3.041543e-07,3.041543e-07,3.041543e-07,3.041543e-07,0.7404709,0.5342896,0.1619205,0.07694552,0.8370817"
"SORBI_3010G171100",1.80300715801884e-07,11,"Yes","0.05512299,0.9300253,3.041543e-07,3.041543e-07,3.041543e-07,3.041543e-07,0.7404709,0.5342896,0.1619205,0.07694552,0.8370817"
"SORBI_3001G448800",1.92579501789858e-07,27,"Yes","0.6517656,0.2608663,0.2144994,0.0192503,0.01587894,0.7857044,0.9291314,0.4583864,0.8882964,0.8882964,0.2447312,0.2859288,0.4343462,0.004088993,0.4510287,0.181658,0.1826301749,0.398091,0.1173704,0.0009632635,0.8456963,6.59655e-09,0.9292267,0.4055511,0.4524156,0.4524156,0.2991302"
"SORBI_3010G221032",1.975446e-07,1,"No","1.975446e-07"
"SORBI_3005G124100",2.02541155291946e-07,17,"Yes","0.03574596,0.7953032,0.2780875,0.717692,0.717692,0.6778801,0.08861491,0.3780227,0.6737168,0.005464928,0.01923187,0.7135611914,0.545654,9.375645e-09,0.08033058,0.7376989241,0.7248446"
"SORBI_3003G076900",2.11871826194532e-07,18,"Yes","0.8287769,0.3983649,0.6853524,0.02285453,0.4450058,0.001319069,0.5114478,0.5114478,0.260872,0.260872,0.9067158,1.229722e-08,0.9786581,0.1593628,0.9886949,0.8863252,0.2602427,0.4309315"
"SORBI_3002G278300",2.21565753744102e-07,13,"Yes","0.0004459592,0.0004535409,0.0004535409,5.012884e-06,0.003732676,0.0004534394,0.001081393,0.01891403,0.8085739,0.0006721328,0.0006721328,0.6724555,0.9854155"
"SORBI_3005G140450",2.94941734257925e-07,10,"Yes","0.3872865,0.2993361,3.8318e-08,0.6277313,0.6277313,0.6277313,0.6277313,0.6277313,0.6277313,0.9066563"
"SORBI_3003G076800",3.13324253098379e-07,15,"Yes","0.8287769,0.3983649,0.6853524,0.02285453,0.4450058,0.001319069,0.5114478,0.5114478,0.260872,0.260872,0.9067158,1.229722e-08,0.9786581,0.1593628,0.9886949"
"SORBI_3006G126300",3.44671989727097e-07,14,"Yes","0.7006177,0.01096754,0.1446062,0.9571181,0.5759853,6.725265e-05,0.05952594,0.02087017,0.06179057,0.1698998,0.1688258,0.09455739,0.0039431753,2.085825e-08"
"SORBI_3007G022900",3.60770185170445e-07,14,"Yes","0.2502389,0.4310764,0.2399852,1.651976e-06,1.651976e-06,1.651976e-06,1.651976e-06,1.651976e-06,0.3016195,0.7182868,0.8231457,0.0006340662,0.01552922,0.7691621"
"SORBI_3001G397800",3.66351481040361e-07,18,"Yes","0.1311668,0.000193998,0.9616436,2.026949e-08,0.7298661,0.0001004698,0.08004012,0.4843965,0.04186881,0.115652,0.0147556,0.8260884,0.7366429,0.03369438,0.621585,0.1955232,0.0032230239,0.01269963"
"SORBI_3001G448750",3.74802319513812e-07,51,"Yes","0.6517656,0.2608663,0.2144994,0.0192503,0.01587894,0.7857044,0.9291314,0.4583864,0.8882964,0.8882964,0.2447312,0.2859288,0.4343462,0.004088993,0.4510287,0.181658,0.1826301749,0.398091,0.1173704,0.0009632635,0.8456963,6.59655e-09,0.9292267,0.4055511,0.4524156,0.4524156,0.2991302,0.003996704,0.5509092663,0.00202229,0.5820441425,0.088574387,0.6034324,0.669455518,0.002538079,0.230859371,0.2389183307,0.1631802114,0.163180211,0.04123709,0.521718296,0.851032411,0.7542639573,0.3491708,0.60636882,0.50609812,0.79804647,0.287347524,0.18010121,0.08398294,0.76142896"
"SORBI_3010G060400",3.78081929763852e-07,16,"Yes","0.03933276,0.06189743,0.7098772,1.434845e-08,0.9706819,0.4039043,0.09513206,0.2618618,0.2618618,0.7751831,0.9953493,0.07638457,0.1602272,1.297055e-05,0.0001853943,0.0001853943"
"SORBI_3003G035200",3.89079467200126e-07,13,"Yes","2.430943e-08,0.8300916,0.4236475,0.4178381,0.5698799,0.4336144,0.005836129,0.955409,0.3332601,0.7919015,0.1711057,0.5066411,0.7218612"
"SORBI_3003G123200",4.14500852419231e-07,18,"Yes","0.889195,0.4155184,0.7872504,0.4750623,0.1532653,0.2713161,0.7120423,0.5420817,0.1764453,0.1081237,0.1081237,0.005456845,0.005456845,0.02107644,1.396192e-05,0.510245,2.499004e-08,0.0008867063"
"SORBI_3004G024800",4.18252014799947e-07,22,"Yes","0.1515778,0.1847888,0.5845247,0.3699183,0.6050944,0.794313,0.511333,0.7365529,0.8949297,0.8429934,0.8429934,0.09742482,0.211569,0.2111428,0.8593469,0.1584159,0.003128388,0.4679777,0.8696853,0.5271314,1.426486e-08,0.6427525"
"SORBI_3002G330800",4.48101262762179e-07,19,"Yes","0.4084858,5.881019e-05,0.06598457,0.6878996,0.9866128,0.3693443,0.6904307,0.844843,0.09740936,0.9751717,0.0678505,0.1484512,0.8321701,0.2628798,2.004346e-08,0.3468376,0.1401534,0.0336898,0.1891628"
"SORBI_3004G096200",4.79531311436965e-07,17,"Yes","0.3823514,0.1817895,0.13001,0.9984261,0.13001,0.02326568,0.2638937,3.443809e-06,0.2111044,0.1050929,1.79812e-08,0.8061526,0.8061526,0.9740112,0.1126051,0.5414003,0.03883148"
"SORBI_3002G275300",5.1369209319585e-07,34,"Yes","0.4183762,0.3903034,0.002455931,0.6599911,0.4572482,0.3601126,0.4977444,0.2661126,0.8577656,0.5495441,0.5495441,0.01420308,0.2429692,0.06758959,0.06585956,0.9610279,0.01338728,0.8331568,0.8719028,0.4592512,0.2070544,0.7309113,0.01942975,5.326586e-09,0.4226059,0.005386847,0.0107262789,0.01957963,0.01957963,0.04630069,0.005460503,0.46875,0.2223896,0.2223896315"
"SORBI_3002G411400",6.71326934709171e-07,13,"Yes","0.02110423,0.02226086,0.254026,0.06373086,4.315388e-08,0.5872586,0.1516265,0.0004780692,0.9470713,0.4339279,0.866763,0.2139441,0.02903922"
"SORBI_3010G107050",6.88714644314636e-07,4,"Yes","0.2136676,1.347769e-07,0.9225869,0.4438657"
"SORBI_3002G337300",7.45791719602984e-07,17,"Yes","0.04540354,0.4272681,1.340315e-05,0.1462537,0.1377081,0.1181823,0.2256437,0.8559562,0.04380244,0.6509465,0.1316227,0.4839886,0.8545708,0.1669181,3.131713e-08,0.6507101,0.6925261"
"SORBI_3010G261200",7.62014194299887e-07,7,"Yes","1.489731e-06,7.511458e-05,1.87369e-05,0.2315274,0.5973444,6.049455e-06,0.8891391"
"SORBI_3010G059600",8.02367857488662e-07,4,"Yes","1.553426e-07,0.3679116,0.3679116,0.06066703"
"SORBI_3002G340350",8.30966318421389e-07,53,"Yes","0.0002713816,0.0002583415,0.0006058822,0.0002223643,0.0181168,0.0002225625,0.09525094,0.0001161816,0.8485527,0.538982,0.9575986,0.2821379,6.986993e-06,0.9815543,0.4814541,0.0560941,0.08819005,0.05134235,3.44449e-06,0.01292043,0.08019721,0.6204445,0.2258587,0.1372341,0.1372341,0.1372341,0.1281703089,0.4800127,0.4498023,0.02389241,0.02851954,0.02851954,1.576005e-05,0.0001016537,2.256357e-05,2.468335e-05,0.0003045162,0.1161477,0.0328703,0.4555012985,0.455226929,0.304905647,0.10544555,0.08172012,0.01050027,0.7591731,0.1423449,0.008849695,0.4809388,0.005979243,0.84370614,0.07505481,0.23704898"
"SORBI_3001G146100",8.71630036813897e-07,6,"Yes","1.167464e-07,0.0820144,0.2981335,0.4549765,0.4342521,0.9246731"
"SORBI_3003G123800",9.35352328479411e-07,4,"Yes","2.240577e-06,0.4749985,0.2184011,9.470788e-06"
"SORBI_3001G195500",9.54485755544354e-07,6,"Yes","0.8251746,0.1838464,0.1932818,0.9620398,1.039946e-07,0.5728234"
"SORBI_3005G133800",9.74467991299299e-07,7,"Yes","0.6449328,0.003502881,0.01967027,1.340437e-07,0.01381054,0.529303,0.02374612"
"SORBI_3010G196700",9.93180746977629e-07,7,"Yes","0.4539179,0.7260263,0.7996229,0.7235774,0.1813805,1.333861e-07,0.2069419"
"SORBI_3006G202900",1.04155982771914e-06,14,"Yes","0.8430689,0.8902391,0.8902391,0.8591678,0.01434381,0.9659631,0.06058519,0.7497658,0.9404624,0.03354022,5.867834e-08,0.83154,0.0274443062,0.1545127"
"SORBI_3007G022800",1.07495079015862e-06,36,"Yes","0.177241,0.002510305,0.6507806,0.1712886,0.6440083,0.4907019,0.7204029,0.0006838378,0.810722,0.1778662,0.810722,0.810722,0.3813125,0.0001729965,0.1156401134,0.3666532,0.6278085958,0.0299695069,0.9558048,0.9906540882,0.1320518,0.7067087,0.5515028,0.05144254,0.2502389466,0.4310764,0.2399852142,1.651976e-06,1.651976e-06,1.651976e-06,1.651976e-06,1.651976e-06,0.30161953,0.7182868083,0.8231457011,0.0006340662"
"SORBI_3003G199900",1.1216377679979e-06,13,"Yes","0.1198524,0.3654152,0.5720124,0.01678553,0.7486348,0.9901577,0.05746542,0.004137811,0.005753,6.897274e-08,0.0005536562,0.6025323,0.8484956"
"SORBI_3006G116500",1.16810180061933e-06,12,"Yes","0.5007682,0.03795398,0.0001730185,0.9719059,0.020688,0.2686916,0.0320104,0.1174794,1.223372e-07,0.3607606,0.001130212,0.01468904"
"SORBI_3005G075301",1.20951636917166e-06,9,"Yes","0.2295112,0.331503,0.8275953,0.8916732,0.8316969,0.1488294,5.635632e-07,5.635632e-07,0.001445391"
"SORBI_3010G040100",1.24818678659544e-06,3,"Yes","3.878855e-07,0.5011697,0.002551436"
