"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"SORBI_3010G131700",2.550152e-06,1,"No","2.550152e-06"
"SORBI_3004G054600",2.764702e-06,1,"No","2.764702e-06"
"SORBI_3005G095900",3.162518e-06,1,"No","3.162518e-06"
"SORBI_3004G001500",3.268243e-06,1,"No","3.268243e-06"
"SORBI_3006G196200",3.40091285999655e-06,2,"Yes","1.700745e-06,0.1588877"
"SORBI_3004G020800",3.40237285045841e-06,2,"Yes","0.775312,1.701366e-06"
"SORBI_3006G135100",3.544672e-06,1,"No","3.544672e-06"
"SORBI_3001G262500",3.64820863618665e-06,5,"Yes","3.271583e-06,3.271583e-06,3.271583e-06,3.271583e-06,2.693458e-06"
"SORBI_3003G289900",3.68142e-06,1,"No","3.68142e-06"
"SORBI_3005G135500",3.71590824732593e-06,2,"Yes","1.991416e-06,2.633201e-06"
"SORBI_3009G006300",3.95424390609023e-06,5,"Yes","2.757174e-06,1.304859e-05,0.9419582,8.07646e-06,0.083704"
"SORBI_3004G215100",3.97894819292866e-06,3,"Yes","6.736814e-07,0.7712377,0.6285324"
"SORBI_3001G445400",4.08617077785056e-06,3,"Yes","0.166673,6.829146e-07,0.38179"
"SORBI_3003G035100",4.33776036534717e-06,3,"Yes","0.9485708,7.260634e-07,0.232132"
"SORBI_3002G274800",4.3885311790115e-06,2,"Yes","2.19525e-06,0.03480775"
"SORBI_3001G317950",4.45512842495166e-06,3,"Yes","0.7319408,0.5888237,7.449444e-07"
"SORBI_3004G206200",4.55466855553421e-06,7,"Yes","3.826075e-05,4.813561e-05,3.267837e-05,0.1844374,5.667799e-05,0.4343596,0.4233631"
"SORBI_3003G378800",4.61124268202884e-06,2,"Yes","0.01103478,2.306072e-06"
"SORBI_3006G216000",4.62770412434921e-06,2,"Yes","3.197312e-06,2.314131e-06"
"SORBI_3004G033400",4.84370312237026e-06,7,"Yes","0.1911877,0.3493417,0.7333026,0.0002345404,1.896514e-05,0.0002534974,0.0003825156"
"SORBI_3001G147500",4.95145375223327e-06,3,"Yes","0.9647095,8.866047e-07,0.1994436"
"SORBI_3001G065500",5.83451829427872e-06,8,"Yes","0.6614897,3.102495e-06,3.102495e-06,3.102495e-06,0.2873417,0.2873417,0.4681776,0.2873417"
"SORBI_3003G022900",5.98828131859186e-06,5,"Yes","0.002059125,3.547699e-05,1.294783e-06,0.06531084,0.2271208"
"SORBI_3001G401100",6.026317e-06,1,"No","6.026317e-06"
"SORBI_3003G187400",6.12364598040482e-06,2,"Yes","3.062331e-06,0.2637734"
"SORBI_3001G296400",6.14477259142099e-06,3,"Yes","0.923949,1.032096e-06,0.4058236"
"SORBI_3002G386500",6.47932084640868e-06,7,"Yes","0.001541565,0.0001073095,8.091403e-05,0.06661595,0.0001879221,0.0008071511,0.0002826242"
"SORBI_3006G122300",7.02497742954833e-06,3,"Yes","0.0001210933,0.3962882,2.971115e-05"
"SORBI_3001G162200",7.319205e-06,1,"No","7.319205e-06"
"SORBI_3001G261577",7.44042219369412e-06,5,"Yes","0.2423971,0.1102372,6.468874e-07,0.01451274,0.4228588"
"SORBI_3001G189900",8.059172e-06,1,"No","8.059172e-06"
"SORBI_3004G130900",8.07178309836232e-06,2,"Yes","0.04506083,4.843103e-06"
"SORBI_3006G263900",8.19370206250891e-06,2,"Yes","0.01104742,4.339519e-06"
"SORBI_3003G190200",8.38836090399919e-06,5,"Yes","0.4331068,0.01339007,0.3932991,0.7982306,6.724402e-07"
"SORBI_3010G175900",9.02293303894908e-06,2,"Yes","4.51176e-06,0.1833042"
"SORBI_3001G139800",9.393194e-06,1,"No","9.393194e-06"
"SORBI_3001G423300",1.00412653611937e-05,3,"Yes","1.36721e-05,1.421142e-05,0.009680425"
"SORBI_3002G352800",1.01825816002377e-05,5,"Yes","0.6774872,0.5480888,9.787543e-07,0.56875,0.06244794"
"SORBI_3001G389200",1.023162e-05,1,"No","1.023162e-05"
"SORBI_3010G052700",1.047445e-05,1,"No","1.047445e-05"
"SORBI_3005G096000",1.09361793571017e-05,3,"Yes","1.90433e-06,0.002567361,0.9980433"
"SORBI_3004G143475",1.09733580254678e-05,22,"Yes","0.2092722,3.522632e-07,0.06784914,0.1351205,0.1351205,0.001036439,0.003567905,1.015394e-06,0.8588929,0.08042553,0.06653276,0.5500054,0.0008913033,0.001409703,0.1069906,0.004548733,0.4971575,0.2015446,0.2015446,0.6087113,0.6087113,0.4851928"
"SORBI_3010G199800",1.100741e-05,1,"No","1.100741e-05"
"SORBI_3001G368000",1.11288946909038e-05,4,"Yes","0.1330672,0.03945146,1.507026e-06,0.001512838"
"SORBI_3001G089200",1.1206e-05,1,"No","1.1206e-05"
"SORBI_3003G406240",1.16519203076093e-05,5,"Yes","0.2145765,9.492596e-07,0.2200642,0.0003454743,0.02350645"
"SORBI_3004G086100",1.16721440776013e-05,2,"Yes","6.994123e-06,5.882102e-06"
"SORBI_3002G372000",1.17011272159351e-05,3,"Yes","0.001648985,0.09543202,1.958679e-06"
"SORBI_3004G165700",1.18852907315947e-05,2,"Yes","5.943527e-06,0.9403303"
"SORBI_3004G062500",1.20096294456973e-05,3,"Yes","0.006225318,0.709707,2.094792e-06"
"SORBI_3001G187800",1.21303263681538e-05,13,"Yes","5.052565e-05,0.7546587,1.336885e-05,0.721791,0.7637875,0.8593612,0.579852,8.307169e-06,0.1286247,0.7354599,0.4817865,0.6935556,0.50661"
"SORBI_3006G183500",1.23217135846732e-05,4,"Yes","0.7325272,0.0001538968,0.0006264495,0.0003629435"
"SORBI_3010G229801",1.2577029382066e-05,4,"Yes","0.001852493,0.0004662796,3.211817e-05,0.1864966"
"SORBI_3003G202200",1.26228370938009e-05,3,"Yes","6.966269e-06,1.419806e-05,0.008953384"
"SORBI_3003G059200",1.325995e-05,1,"No","1.325995e-05"
"SORBI_3010G262950",1.397899e-05,1,"No","1.397899e-05"
"SORBI_3001G162300",1.432972e-05,1,"No","1.432972e-05"
"SORBI_3010G023066",1.44739396604754e-05,3,"Yes","0.09420882,0.0008061331,0.0002577239"
"SORBI_3001G220900",1.48580928940323e-05,2,"Yes","0.713455,7.430383e-06"
"SORBI_3001G072200",1.49634410931965e-05,5,"Yes","0.0001083286,7.264454e-05,8.108375e-05,8.108375e-05,0.8532076"
"SORBI_3003G320600",1.513403e-05,1,"No","1.513403e-05"
"SORBI_3001G137600",1.54067292719162e-05,3,"Yes","0.7993376,0.9720834,2.598838e-06"
"SORBI_3001G124100",1.54552279797437e-05,5,"Yes","0.008343162,0.007280073,0.6140277,0.09392922,1.563216e-06"
"SORBI_3001G353800",1.55943459266839e-05,2,"Yes","7.858992e-06,0.06892106"
"SORBI_3002G290900",1.620982e-05,1,"No","1.620982e-05"
"SORBI_3010G021800",1.63049976612539e-05,2,"Yes","8.162189e-06,0.593061"
"SORBI_3003G324400",1.688538e-05,1,"No","1.688538e-05"
"SORBI_3001G439200",1.77318215295319e-05,8,"Yes","0.0005736345,0.0006936227,7.934966e-06,0.0003861551,0.449878,1.043545e-05,0.5219971,0.0003745113"
"SORBI_3006G261600",1.79220021727655e-05,2,"Yes","0.2992223,9.146522e-06"
"SORBI_3003G209500",1.83398130981782e-05,3,"Yes","0.9599453,1.868592e-05,2.36927e-05"
"SORBI_3007G037700",1.850805e-05,1,"No","1.850805e-05"
"SORBI_3006G120800",1.87282430672564e-05,3,"Yes","1.483352e-05,1.483352e-05,2.500512e-05"
"SORBI_3003G345700",1.89925572448013e-05,3,"Yes","0.002576943,3.201289e-06,0.02529756"
"SORBI_3001G350900",2.18513586676128e-05,8,"Yes","0.3868388,0.0008189366,0.3401999,0.3817553,0.9565102,1.072998e-06,0.0002730301,0.2292114"
"SORBI_3006G187800",2.27782840422908e-05,3,"Yes","3.535676e-05,1.821709e-05,0.08510467"
"SORBI_3006G053400",2.32328690979999e-05,4,"Yes","3.184514e-06,0.06308951,0.8021731,0.4864029"
"SORBI_3003G055600",2.385366e-05,1,"No","2.385366e-05"
"SORBI_3003G240700",2.50099151822836e-05,2,"Yes","1.251649e-05,0.8185742"
"SORBI_3001G179500",2.50598845714656e-05,6,"Yes","2.42707e-06,0.9725559,0.8838951,0.8004347,0.8313044,0.2191365"
"SORBI_3002G314700",2.598317e-05,1,"No","2.598317e-05"
"SORBI_3001G383900",2.63703706850915e-05,2,"Yes","1.318593e-05,0.004831569"
"SORBI_3004G034300",2.69207185792375e-05,2,"Yes","0.2545328,1.346304e-05"
"SORBI_3004G018700",2.73919917448406e-05,2,"Yes","0.8908653,1.376164e-05"
"SORBI_3001G077900",2.763053e-05,1,"No","2.763053e-05"
"SORBI_3001G066700",2.83925905877336e-05,5,"Yes","0.1651704,0.1101741,0.1422326,0.01621896,2.518152e-06"
"SORBI_3010G076200",2.85090416104472e-05,6,"Yes","0.05028036,0.2343643,0.03107957,0.07539851,0.5414685,1.994763e-06"
"SORBI_3003G109900",2.886193e-05,1,"No","2.886193e-05"
"SORBI_3010G232700",2.960084e-05,1,"No","2.960084e-05"
"SORBI_3007G038800",2.9975084166467e-05,3,"Yes","9.497223e-06,3.73972e-05,3.73972e-05"
"SORBI_3004G086300",3.0564722069748e-05,4,"Yes","0.009632974,0.01250142,0.1468977,4.884161e-06"
"SORBI_3009G104800",3.10200249356019e-05,6,"Yes","0.01443464,0.001211009,0.0007148709,0.203645,4.76328e-05,0.003032318"
"SORBI_3003G105900",3.23476600914141e-05,8,"Yes","2.136091e-06,0.003888162,0.01710628,0.01684007,0.1847806,0.1847806,0.5400304,0.4704354"
"SORBI_3001G097000",3.28619012390785e-05,2,"Yes","0.1106695,1.644032e-05"
"SORBI_3001G249600",3.53017122584065e-05,3,"Yes","5.932753e-06,0.1467461,0.07161468"
"SORBI_3004G130850",3.53821066673143e-05,4,"Yes","0.01649477,0.0005088453,5.059249e-06,0.8199777"
"SORBI_3001G377600",3.54718778434737e-05,6,"Yes","2.826749e-05,6.311949e-05,4.94334e-05,0.003353616,0.003103242,0.001318933"
"SORBI_3004G029601",3.55531468848591e-05,3,"Yes","6.965607e-06,0.05295041,0.1546831"
"SORBI_3006G182500",3.55863817744773e-05,2,"Yes","1.79837e-05,0.1363152"
"SORBI_3005G129700",3.60613923631181e-05,4,"Yes","0.04693807,5.529953e-06,0.9091918,0.7233637"
"SORBI_3001G068132",3.97952242502386e-05,6,"Yes","0.300911,0.0001607704,8.336544e-05,9.251421e-05,9.617108e-05,0.001308181"
"SORBI_3010G053500",3.98663495564389e-05,4,"Yes","0.1165502,0.0004929519,6.473261e-06,0.3519308"
"SORBI_3009G143500",4.06596892242872e-05,4,"Yes","4.654067e-05,4.654067e-05,0.128164,0.4148242"
"SORBI_3010G050400",4.23217645805218e-05,5,"Yes","6.284482e-05,0.001216633,7.392123e-05,3.44572e-05,3.44572e-05"
"SORBI_3003G003450",4.28967e-05,1,"No","4.28967e-05"
"SORBI_3002G351100",4.35491441799218e-05,3,"Yes","0.09806056,0.09812029,9.399845e-06"
"SORBI_3005G012800",4.36223069502084e-05,5,"Yes","0.1256515,0.0001485524,0.0002984572,0.0002930202,0.04109819"
"SORBI_3003G032600",4.38047211301917e-05,3,"Yes","0.0004023711,0.0006104534,0.3616126"
"SORBI_3002G377300",4.38272708617182e-05,2,"Yes","2.192963e-05,0.001396895"
"SORBI_3006G053100",4.470651e-05,1,"No","4.470651e-05"
"SORBI_3003G366300",4.50975350247962e-05,2,"Yes","0.2931155,2.255584e-05"
"SORBI_3003G303500",4.57501575421571e-05,3,"Yes","0.9903744,0.383565,7.761809e-06"
"SORBI_3003G300900",4.60887187728742e-05,2,"Yes","2.322256e-05,0.04317427"
"SORBI_3003G301600",4.652148e-05,1,"No","4.652148e-05"
"SORBI_3004G202900",4.74457752155377e-05,2,"Yes","2.383299e-05,0.844921"
