"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"SORBI_3003G337000",0.000226525530076183,2,"Yes","0.001380628,0.0001141452"
"SORBI_3002G315100",0.000227202289014627,2,"Yes","0.1672787,0.0001142619"
"SORBI_3002G355300",0.000227636030855849,3,"Yes","0.0003668418,0.0002577154,0.0002577154"
"SORBI_3003G422200",0.0002277163,1,"No","0.0002277163"
"SORBI_3004G070400",0.000229337437322896,2,"Yes","0.0001146943,0.6359982"
"SORBI_3001G228100",0.0002293628,1,"No","0.0002293628"
"SORBI_3008G010600",0.000229428246375396,2,"Yes","0.0001646649,0.0001646649"
"SORBI_3003G051700",0.0002337391,1,"No","0.0002337391"
"SORBI_3006G114400",0.000236810887324523,2,"Yes","0.9448938,0.0001185077"
"SORBI_3002G343800",0.000237603586491719,2,"Yes","0.0001250549,0.008455162"
"SORBI_3003G045700",0.00024042235099353,2,"Yes","0.0001211878,0.4216547"
"SORBI_3004G038500",0.000241473271616277,3,"Yes","4.366322e-05,0.2424257,0.04587987"
"SORBI_3009G088000",0.0002454099,1,"No","0.0002454099"
"SORBI_3009G006300",0.000255826774961609,5,"Yes","0.0005363237,0.0001396564,0.2443565,0.000153332,0.08711663"
"SORBI_3008G015200",0.000255993099533725,2,"Yes","0.01857369,0.0001280077"
"SORBI_3004G081400",0.0002575679,1,"No","0.0002575679"
"SORBI_3001G088100",0.000271795,1,"No","0.000271795"
"SORBI_3003G074400",0.0002768577,1,"No","0.0002768577"
"SORBI_3010G124133",0.000280975276230055,2,"Yes","0.05640447,0.0001427393"
"SORBI_3007G004500",0.000288586844666705,2,"Yes","0.03180166,0.0001870187"
"SORBI_3001G401100",0.0002926781,1,"No","0.0002926781"
"SORBI_3006G212800",0.000295527641140936,3,"Yes","5.008112e-05,0.03422542,0.1256646"
"SORBI_3003G405500",0.000298034500812783,5,"Yes","0.0002281004,0.0004115555,0.002922905,0.6200463,0.2357414"
"SORBI_3009G159100",0.000301105085587672,4,"Yes","0.6637902,0.8050025,4.177266e-05,0.4802471"
"SORBI_3006G254100",0.000303485,1,"No","0.000303485"
"SORBI_3006G266600",0.000305629,1,"No","0.000305629"
"SORBI_3003G364550",0.000309600938299903,2,"Yes","0.0001551475,0.3750037"
"SORBI_3001G120500",0.000310930643819263,2,"Yes","0.0001556956,0.05448671"
"SORBI_3001G120600",0.000310930643819263,2,"Yes","0.0001556956,0.05448671"
"SORBI_3010G124001",0.000310931998709019,9,"Yes","0.04700943,0.856141,0.01086171,0.009636029,1.636975e-05,0.7150449,0.6895748,0.1096151,0.1717357"
"SORBI_3005G005300",0.000314065014574649,3,"Yes","0.321437,7.076648e-05,0.07952629"
"SORBI_3002G274500",0.000315650042777116,2,"Yes","0.0003882571,0.0001580344"
"SORBI_3001G453600",0.000315988017907332,2,"Yes","0.0001661074,0.8331194"
"SORBI_3005G122400",0.000317036514780433,5,"Yes","0.2882794,0.294674,0.0002842876,3.520986e-05,0.7999289"
"SORBI_3002G343600",0.0003346789,1,"No","0.0003346789"
"SORBI_3001G081900",0.000337171604418152,2,"Yes","0.01414684,0.0001692633"
"SORBI_3001G088600",0.000338729,1,"No","0.000338729"
"SORBI_3001G126800",0.0003464364,1,"No","0.0003464364"
"SORBI_3010G218000",0.000354136737964028,3,"Yes","8.15255e-05,0.0004462198,0.0004708381"
"SORBI_3001G256300",0.000359776293666347,4,"Yes","0.1707387,0.1488904,0.04898637,5.462781e-05"
"SORBI_3003G311200",0.000360706968523528,3,"Yes","0.03321414,6.081765e-05,0.2178142"
"SORBI_3004G149100",0.000361442250991217,3,"Yes","0.0003527019,0.0003527019,0.4822301"
"SORBI_3004G020800",0.000369409283143773,2,"Yes","0.08890062,0.0001847602"
"SORBI_3006G196700",0.0003772532,1,"No","0.0003772532"
"SORBI_3009G014100",0.000384326543584335,2,"Yes","0.0001922003,0.1469825"
"SORBI_3001G340900",0.000384919,1,"No","0.000384919"
"SORBI_3001G393300",0.000388260929346962,8,"Yes","0.8537338,0.7596191,0.2039331,3.157488e-05,0.9303645,0.9303645,0.9303645,0.9303645"
"SORBI_3001G003500",0.0003948033,1,"No","0.0003948033"
"SORBI_3001G072200",0.000398254758138483,5,"Yes","0.00160018,0.001515849,0.0002698368,0.0002698368,0.7843987"
"SORBI_3003G387600",0.000399901928224589,2,"Yes","0.0002003311,0.0002662987"
"SORBI_3002G306000",0.000403231639247936,9,"Yes","0.001092094,0.001531801,0.001531801,0.001531801,0.001668155,0.0002306404,0.001237945,0.09066196,0.5081836"
"SORBI_3002G350300",0.0004074064,1,"No","0.0004074064"
"SORBI_3001G423300",0.000414226953256214,3,"Yes","0.187974,0.1702189,9.410239e-05"
"SORBI_3003G376800",0.000417923085099581,6,"Yes","0.9037325,0.003447343,0.5604858,0.007383026,0.9422488,3.448518e-05"
"SORBI_3002G342500",0.000422380416685297,4,"Yes","0.0004419121,0.0009269643,0.0009269643,0.0004015328"
"SORBI_3010G178600",0.000423340841057995,5,"Yes","0.4843568,0.08033287,0.0001193404,0.0009824028,0.0002724787"
"SORBI_3001G103000",0.000427927488723334,2,"Yes","0.1942141,0.0002141358"
"SORBI_3002G277500",0.000434827259439552,6,"Yes","0.1509098,0.05512962,0.08268028,0.1446599,0.02802908,3.59677e-05"
"SORBI_3010G150701",0.000436606830653385,4,"Yes","0.0001128991,0.007293669,0.007293669,0.002984064"
"SORBI_3003G308700",0.0004486357,1,"No","0.0004486357"
"SORBI_3003G335800",0.0004527491,1,"No","0.0004527491"
"SORBI_3001G370900",0.000470405631714854,4,"Yes","0.0004953278,0.0004440443,0.0002895704,0.8267155"
"SORBI_3003G182700",0.0004842393,1,"No","0.0004842393"
"SORBI_3009G148900",0.0004966027,1,"No","0.0004966027"
"SORBI_3010G053500",0.000497614187981554,4,"Yes","8.628815e-05,0.008540127,0.8103198,0.0050844"
"SORBI_3003G308100",0.000504336470831146,2,"Yes","0.2262415,0.0002682836"
"SORBI_3006G186800",0.0005075512,1,"No","0.0005075512"
"SORBI_3004G078500",0.000524467817060392,8,"Yes","0.001457724,0.0002733203,0.0003876696,0.3449698,0.4065716,0.4065716,0.001616223,0.001616223"
"SORBI_3001G249600",0.000528151747060335,3,"Yes","9.000987e-05,0.8374882,0.9291843"
"SORBI_3004G102100",0.0005348316,1,"No","0.0005348316"
"SORBI_3001G001300",0.000541829797044424,2,"Yes","0.0003452036,0.01057448"
"SORBI_3002G341300",0.00054661806945544,2,"Yes","0.0002754984,0.9833253"
