"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"Zm00001eb172770",0.0611611023929606,3,"Yes","0.09029692,0.05135528,0.07736339"
"Zm00001eb432780",0.0612095755046552,2,"Yes","0.08612331,0.03140021"
"Zm00001eb407140",0.0612991705130139,2,"Yes","0.3049981,0.03113624"
"Zm00001eb059780",0.0619322908468948,6,"Yes","0.167677,0.01343578,0.0426513,0.07504151,0.5289818,0.7011082"
"Zm00001eb421380",0.06243772,1,"No","0.06243772"
"Zm00001eb338200",0.0624458283243058,2,"Yes","0.9601739,0.03190889"
"Zm00001eb003160",0.062705,1,"No","0.062705"
"Zm00001eb210500",0.06278084,1,"No","0.06278084"
"Zm00001eb161850",0.0628853042375901,4,"Yes","0.03722275,0.4240025,0.07226736,0.9355789"
"Zm00001eb384370",0.0629371494689207,2,"Yes","0.04718633,0.03227502"
"Zm00001eb080670",0.0634057677106996,8,"Yes","0.5681085,0.1359693,0.8089569,0.02479426,0.8208442,0.0897637,0.3059346,0.003926047"
"Zm00001eb107720",0.0646856205138429,5,"Yes","0.04610921,0.9265071,0.481443,0.04200514,0.8025584"
"Zm00001eb200770",0.06507427,1,"No","0.06507427"
"Zm00001eb055550",0.06512219,1,"No","0.06512219"
"Zm00001eb203310",0.06517653,1,"No","0.06517653"
"Zm00001eb137780",0.06540059,1,"No","0.06540059"
"Zm00001eb311900",0.06564328,1,"No","0.06564328"
"Zm00001eb076530",0.0659934727703926,2,"Yes","0.0337941,0.5519176"
"Zm00001eb299770",0.06648816,1,"No","0.06648816"
"Zm00001eb167940",0.0666032248577129,8,"Yes","0.3636555,0.1311993,0.7224863,0.9651246,0.7651402,0.3496194,0.01941834,0.02530028"
"Zm00001eb213320",0.066700093338548,2,"Yes","0.03393383,0.5092731"
"Zm00001eb059810",0.067148336773484,2,"Yes","0.9114848,0.03418093"
"Zm00001eb022700",0.0678140425910985,3,"Yes","0.1351938,0.3943294,0.01265919"
"Zm00001eb335910",0.0678490269081744,5,"Yes","0.9734592,0.4816105,0.05276766,0.01461121,0.3020309"
"Zm00001eb212910",0.0679166081307909,2,"Yes","0.05525109,0.06966648"
"Zm00001eb076910",0.06791676,1,"No","0.06791676"
"Zm00001eb234370",0.06807178,1,"No","0.06807178"
"Zm00001eb079270",0.0681672869841369,5,"Yes","0.9746855,0.9471993,0.03080694,0.03077501,0.3282552"
"Zm00001eb361800",0.0682810506511048,6,"Yes","0.04568566,0.07080927,0.1147634,0.9274918,0.6199426,0.149662"
"Zm00001eb291100",0.0682965622308782,4,"Yes","0.1206129,0.3493502,0.01016415,0.9675278"
"Zm00001eb274430",0.0683725750768736,4,"Yes","0.8893311,0.1655254,0.5222307,0.01020086"
"Zm00001eb014840",0.06848753,1,"No","0.06848753"
"Zm00001eb279940",0.06892507,1,"No","0.06892507"
"Zm00001eb153470",0.0692903,1,"No","0.0692903"
"Zm00001eb354270",0.0696230580133124,3,"Yes","0.2165807,0.01507409,0.1782517"
"Zm00001eb327280",0.0696938369177571,2,"Yes","0.1750298,0.03547663"
"Zm00001eb165370",0.0698551906788929,3,"Yes","0.1183077,0.1057226,0.2547035"
"Zm00001eb004760",0.0702683737513825,3,"Yes","0.02046642,0.08440996,0.8382968"
"Zm00001eb263290",0.0707043021861331,3,"Yes","0.01964535,0.5565474,0.118118"
"Zm00001eb199540",0.07101565,1,"No","0.07101565"
"Zm00001eb118980",0.0710470485336587,4,"Yes","0.2044962,0.9595134,0.0105954,0.3916786"
"Zm00001eb182960",0.0712063968634356,2,"Yes","0.7879324,0.03853876"
"Zm00001eb390710",0.071743,1,"No","0.071743"
"Zm00001eb400270",0.0717472086565981,16,"Yes","0.9887488,0.4585827,0.4490652,0.7007907,0.3402195,0.8275413,0.07043375,0.4363147,0.0327719,0.1369029,0.8282214,0.03108676,0.851244,0.001345251,0.3421282,0.2754845"
"Zm00001eb198120",0.0723462697424029,2,"Yes","0.9109872,0.03703762"
"Zm00001eb289670",0.0724235911183351,2,"Yes","0.0368924,0.3978107"
"Zm00001eb128990",0.0730153673096783,4,"Yes","0.6050901,0.8214486,0.01117731,0.4639734"
"Zm00001eb376330",0.07368719,1,"No","0.07368719"
"Zm00001eb376350",0.07368719,1,"No","0.07368719"
"Zm00001eb250580",0.07376204,1,"No","0.07376204"
"Zm00001eb306340",0.0740198471239669,2,"Yes","0.0596782,0.06480722"
"Zm00001eb364590",0.07410939,1,"No","0.07410939"
"Zm00001eb323120",0.074259253693459,2,"Yes","0.04550638,0.1893953"
"Zm00001eb241980",0.0743760504070515,2,"Yes","0.7244902,0.03815326"
"Zm00001eb349190",0.07451201,1,"No","0.07451201"
"Zm00001eb351230",0.0751271808316392,2,"Yes","0.9627912,0.03889606"
"Zm00001eb165960",0.07513366,1,"No","0.07513366"
"Zm00001eb423830",0.0761104682620671,3,"Yes","0.3083781,0.08263814,0.1235659"
"Zm00001eb337870",0.07638915,1,"No","0.07638915"
"Zm00001eb090510",0.07684046,1,"No","0.07684046"
"Zm00001eb040580",0.07711679,1,"No","0.07711679"
"Zm00001eb081570",0.0773162205114011,3,"Yes","0.01791454,0.3491318,0.08849856"
"Zm00001eb148170",0.0774621052278915,11,"Yes","0.190653,0.01923231,0.860478,0.07493852,0.9444201,0.9600192,0.4742529,0.2528517,0.4040711,0.03770404,0.01410705"
"Zm00001eb012710",0.0776875566580183,2,"Yes","0.7903569,0.03969668"
"Zm00001eb158860",0.0777492093187202,3,"Yes","0.2429697,0.263295,0.02027085"
"Zm00001eb052180",0.07845572,1,"No","0.07845572"
"Zm00001eb089620",0.0788378876848093,3,"Yes","0.06380482,0.191231,0.09360503"
"Zm00001eb056540",0.0788385365245771,5,"Yes","0.1094309,0.007838283,0.2439911,0.4289427,0.305022"
"Zm00001eb327140",0.07915443,1,"No","0.07915443"
"Zm00001eb310870",0.0792208777089356,4,"Yes","0.3674409,0.5748218,0.07331549,0.06683109"
"Zm00001eb054980",0.079324227092832,3,"Yes","0.7816049,0.05502908,0.1260877"
"Zm00001eb115300",0.08010221,1,"No","0.08010221"
"Zm00001eb428220",0.0801896190959854,2,"Yes","0.04845814,0.2500913"
"Zm00001eb164920",0.0805179982197427,8,"Yes","0.004468904,0.2147877,0.3408236,0.462596,0.6625197,0.8308046,0.9680818,0.4115214"
"Zm00001eb227730",0.0805550451287741,4,"Yes","0.03086218,0.08526758,0.5169813,0.9874362"
"Zm00001eb430940",0.0811811491141042,8,"Yes","0.7786655,0.5443173,0.321443,0.004214002,0.6732335,0.04790965,0.9147905,0.2411973"
"Zm00001eb372980",0.0817176002457686,5,"Yes","0.03785798,0.08053354,0.1335441,0.8858127,0.3643956"
"Zm00001eb365950",0.0817218774783118,2,"Yes","0.04173869,0.7490872"
"Zm00001eb427750",0.0821218791923919,3,"Yes","0.9708167,0.8183957,0.01544528"
"Zm00001eb430310",0.0823668662851631,3,"Yes","0.01693337,0.4387549,0.7035569"
"Zm00001eb406540",0.0824389187180041,2,"Yes","0.6865937,0.04211065"
"Zm00001eb236400",0.08267446,1,"No","0.08267446"
"Zm00001eb399280",0.08268145,1,"No","0.08268145"
"Zm00001eb171760",0.08296398,1,"No","0.08296398"
"Zm00001eb010730",0.0832580092107162,2,"Yes","0.04255455,0.8861753"
"Zm00001eb069600",0.08327936,1,"No","0.08327936"
"Zm00001eb415070",0.08478634,1,"No","0.08478634"
"Zm00001eb387180",0.0862280828605065,4,"Yes","0.6870863,0.8498071,0.4149897,0.01434713"
"Zm00001eb115650",0.08628782,1,"No","0.08628782"
"Zm00001eb415950",0.0866615442277296,2,"Yes","0.04549173,0.6843328"
"Zm00001eb165200",0.0878367793452085,4,"Yes","0.5878637,0.9036938,0.0135764,0.7850541"
"Zm00001eb431180",0.0880175558590611,7,"Yes","0.344604,0.06930638,0.08728411,0.07437426,0.3447343,0.2019811,0.7819012"
"Zm00001eb224260",0.08868009,1,"No","0.08868009"
"Zm00001eb103490",0.08874036,1,"No","0.08874036"
"Zm00001eb160750",0.0890297284234149,3,"Yes","0.01737016,0.9299282,0.5781454"
"Zm00001eb264810",0.0891450999276621,4,"Yes","0.3023132,0.9002229,0.06582967,0.06216581"
"Zm00001eb318290",0.08915043,1,"No","0.08915043"
"Zm00001eb319330",0.0892737747605478,2,"Yes","0.4786168,0.046815"
"Zm00001eb173380",0.0893388179973309,2,"Yes","0.1595454,0.07123512"
"Zm00001eb354180",0.0896098165699106,5,"Yes","0.1127658,0.9947063,0.0978798,0.5655968,0.1480588"
"Zm00001eb067370",0.0907783419330467,3,"Yes","0.3193452,0.9852454,0.01724707"
"Zm00001eb084120",0.0911663663253089,6,"Yes","0.1114552,0.5469963,0.1246006,0.8950657,0.9249532,0.1210141"
"Zm00001eb211300",0.0912614710145147,2,"Yes","0.0467712,0.2810355"
"Zm00001eb009480",0.09218943,1,"No","0.09218943"
"Zm00001eb113010",0.092360295200117,3,"Yes","0.02851342,0.5020852,0.1333037"
"Zm00001eb337930",0.0926655102949818,7,"Yes","0.1684153,0.7286752,0.02983463,0.01949972,0.2206272,0.6765569,0.4385616"
"Zm00001eb323870",0.0928613756778314,4,"Yes","0.06873858,0.5018108,0.06016997,0.08287195"
"Zm00001eb418160",0.09394902,1,"No","0.09394902"
"Zm00001eb159540",0.09423266,1,"No","0.09423266"
"Zm00001eb047920",0.09430059,1,"No","0.09430059"
"Zm00001eb253710",0.0944408561026076,3,"Yes","0.06902414,0.3739143,0.1327367"
"Zm00001eb153700",0.0946535208744489,6,"Yes","0.9657673,0.894099,0.06181309,0.425485,0.3829765,0.007378476"
"Zm00001eb108030",0.09482937,1,"No","0.09482937"
"Zm00001eb241060",0.0949051327298867,10,"Yes","0.05665577,0.3732203,0.1142267,0.04120102,0.8091691,0.7258981,0.05766147,0.1931849,0.3931437,0.6079533"
"Zm00001eb045370",0.0949998,1,"No","0.0949998"
"Zm00001eb148430",0.0951750748817967,10,"Yes","0.09217644,0.2361459,0.0155605,0.3030013,0.02244122,0.1292809,0.4284533,0.922439,0.5784685,0.5482537"
"Zm00001eb328160",0.09566871,1,"No","0.09566871"
"Zm00001eb190230",0.09640856,1,"No","0.09640856"
"Zm00001eb110260",0.09662151,1,"No","0.09662151"
"Zm00001eb085670",0.0972224475669742,2,"Yes","0.05146208,0.3041718"
"Zm00001eb076980",0.0975849888269313,5,"Yes","0.1156511,0.6633059,0.7066016,0.01197775,0.3538458"
"Zm00001eb137080",0.0990559221398981,3,"Yes","0.01922475,0.2600414,0.1858382"
"Zm00001eb195480",0.0991015766298614,2,"Yes","0.05085644,0.8731016"
"Zm00001eb066360",0.099175717810016,7,"Yes","0.693278,0.9994302,0.6019465,0.005795072,0.2503155,0.4924325,0.9964326"
"Zm00001eb062510",0.0994528945350392,5,"Yes","0.04976095,0.7592545,0.07141022,0.1126202,0.6952104"
"Zm00001eb317900",0.09969927,1,"No","0.09969927"
"Zm00001eb227120",0.09975406,1,"No","0.09975406"
"Zm00001eb214260",0.0998729528700655,3,"Yes","0.02097679,0.5958571,0.9208999"
"Zm00001eb122510",0.1002225,1,"No","0.1002225"
"Zm00001eb367490",0.1003697,1,"No","0.1003697"
"Zm00001eb108200",0.100898264446114,2,"Yes","0.4881217,0.05276314"
"Zm00001eb254100",0.1009273,1,"No","0.1009273"
"Zm00001eb095410",0.1010431031853,3,"Yes","0.06161491,0.2469184,0.1217355"
"Zm00001eb191910",0.1011788,1,"No","0.1011788"
