"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"Zm00001eb216690",0.0412176511222374,6,"Yes","0.03540301,0.52115,0.314294,0.003280552,0.1970733,0.5352405"
"Zm00001eb215230",0.04124012,1,"No","0.04124012"
"Zm00001eb429210",0.0413489073143407,3,"Yes","0.01047011,0.12844,0.08451189"
"Zm00001eb215180",0.0423945504805978,2,"Yes","0.2696948,0.02143334"
"Zm00001eb051870",0.0429352998571616,2,"Yes","0.02179968,0.6651869"
"Zm00001eb356550",0.0431828753730185,2,"Yes","0.02183521,0.1008223"
"Zm00001eb068870",0.04337138,1,"No","0.04337138"
"Zm00001eb215320",0.0434501124713769,3,"Yes","0.1205363,0.08675915,0.0872868"
"Zm00001eb350290",0.0434696,1,"No","0.0434696"
"Zm00001eb252050",0.0450259713295782,3,"Yes","0.008240912,0.1394351,0.2183394"
"Zm00001eb244520",0.04571082,1,"No","0.04571082"
"Zm00001eb250930",0.0459610318183421,5,"Yes","0.5983685,0.107995,0.03859192,0.06046131,0.4163356"
"Zm00001eb066690",0.0459824653745262,6,"Yes","0.85465,0.02731583,0.04354516,0.3412003,0.1075129,0.09932683"
"Zm00001eb042520",0.0462572686613565,3,"Yes","0.7217411,0.069505,0.05892514"
"Zm00001eb386620",0.0462591220439726,2,"Yes","0.7601372,0.02340598"
"Zm00001eb083200",0.0464212784681968,2,"Yes","0.03479672,0.03439618"
"Zm00001eb360320",0.0465993116075671,6,"Yes","0.03496356,0.3835541,0.09040605,0.050819,0.6021522,0.9752576"
"Zm00001eb125210",0.04678235,1,"No","0.04678235"
"Zm00001eb307860",0.04704742,1,"No","0.04704742"
"Zm00001eb309830",0.04714385,1,"No","0.04714385"
"Zm00001eb432290",0.0472559401180339,4,"Yes","0.2671077,0.8193692,0.006967336,0.9195511"
"Zm00001eb068860",0.04730346,1,"No","0.04730346"
"Zm00001eb121700",0.0474273302222686,5,"Yes","0.01536349,0.2223962,0.02903432,0.8399222,0.7759815"
"Zm00001eb198010",0.0480717,1,"No","0.0480717"
"Zm00001eb290800",0.0489942720918115,45,"Yes","0.2914304,0.7149843,0.5282264,0.2472349,0.8545929,0.6501321,0.1173701,0.3431753,0.3979771,0.8705799,0.9333101,0.5855469,0.4847921,0.6131044,0.1070953,0.6046756,0.6882724,0.6943035,0.8690129,0.5878873,0.8857831,0.4995083,0.3520208,0.8394885,0.2799707,0.7628342,0.3530572,0.8610749,0.6811496,0.3599767,0.7520609,0.1467403,0.4130524,0.4263567,0.5212288,0.4522554,0.2939995,0.8547075,0.4799881,0.02767189,0.8931586,0.9832649,0.5474943,0.0005971521,0.002491665"
"Zm00001eb253900",0.0490006431079174,5,"Yes","0.05881847,0.004362853,0.7301325,0.47205,0.565406"
"Zm00001eb122530",0.0510852616800793,4,"Yes","0.4049215,0.4972075,0.008080408,0.9267148"
"Zm00001eb287550",0.0517102320548083,2,"Yes","0.6645329,0.02621066"
"Zm00001eb158110",0.05210224,1,"No","0.05210224"
"Zm00001eb363740",0.05217047,1,"No","0.05217047"
"Zm00001eb287260",0.05265136,1,"No","0.05265136"
"Zm00001eb363910",0.0526542895286711,3,"Yes","0.10104,0.08387839,0.1786291"
"Zm00001eb363920",0.0526542895286711,3,"Yes","0.10104,0.08387839,0.1786291"
"Zm00001eb167500",0.05334274,1,"No","0.05334274"
"Zm00001eb263470",0.053445262592981,2,"Yes","0.02719309,0.8033836"
"Zm00001eb195290",0.0535637,1,"No","0.0535637"
"Zm00001eb032720",0.05394013,1,"No","0.05394013"
"Zm00001eb171760",0.05394104,1,"No","0.05394104"
"Zm00001eb211180",0.0540555244200138,2,"Yes","0.08067693,0.04066567"
"Zm00001eb015470",0.05478622,1,"No","0.05478622"
"Zm00001eb118910",0.0557426882094755,2,"Yes","0.02830219,0.7249298"
"Zm00001eb073540",0.0561086238321151,7,"Yes","0.003276619,0.121368,0.4589252,0.9997133,0.2365937,0.4793204,0.07113539"
"Zm00001eb133330",0.05611591,1,"No","0.05611591"
"Zm00001eb167230",0.0562199898860037,2,"Yes","0.02891766,0.5954523"
"Zm00001eb051730",0.05661453,1,"No","0.05661453"
"Zm00001eb238190",0.05664984,1,"No","0.05664984"
"Zm00001eb229750",0.05724076,1,"No","0.05724076"
"Zm00001eb010730",0.0576798824861776,2,"Yes","0.2396548,0.02928108"
"Zm00001eb042900",0.057789026380155,7,"Yes","0.06696908,0.02620427,0.4704006,0.01157528,0.9176595,0.7361605,0.2880132"
"Zm00001eb253230",0.05793744,1,"No","0.05793744"
"Zm00001eb072470",0.05852087,1,"No","0.05852087"
"Zm00001eb337930",0.058661541055999,7,"Yes","0.9415823,0.3529674,0.5551335,0.00391867,0.9735523,0.2842991,0.1383392"
"Zm00001eb308470",0.05908709,1,"No","0.05908709"
"Zm00001eb072580",0.05920918,1,"No","0.05920918"
"Zm00001eb407960",0.05959198,1,"No","0.05959198"
"Zm00001eb213920",0.0596934937284674,7,"Yes","0.1206102,0.1031666,0.3625507,0.2007383,0.1361925,0.1018021,0.3024268"
"Zm00001eb336520",0.0601098742580247,2,"Yes","0.03080053,0.6149587"
"Zm00001eb220000",0.0603255,1,"No","0.0603255"
"Zm00001eb361790",0.06066522,1,"No","0.06066522"
"Zm00001eb060260",0.0611188909398892,3,"Yes","0.1107301,0.4938767,0.1086126"
"Zm00001eb019240",0.06112339,1,"No","0.06112339"
"Zm00001eb343830",0.06113547,1,"No","0.06113547"
"Zm00001eb095960",0.0612207475648912,2,"Yes","0.3486076,0.03111662"
"Zm00001eb060990",0.0618928147914368,8,"Yes","0.1003151,0.3346909,0.7183225,0.1476941,0.1322453,0.07160866,0.5708782,0.04908142"
"Zm00001eb291100",0.0630243785159896,4,"Yes","0.6112965,0.009328241,0.6638838,0.1213659"
"Zm00001eb217060",0.06325022,1,"No","0.06325022"
"Zm00001eb076400",0.06365235,1,"No","0.06365235"
"Zm00001eb423920",0.06431699,1,"No","0.06431699"
"Zm00001eb354250",0.0646312999786045,2,"Yes","0.3467935,0.03337477"
"Zm00001eb107640",0.06499232,1,"No","0.06499232"
"Zm00001eb143520",0.0653300381302701,2,"Yes","0.6131367,0.03338784"
"Zm00001eb318820",0.0654506853912563,2,"Yes","0.852995,0.03465132"
"Zm00001eb285140",0.0655591383578208,11,"Yes","0.2082292,0.06245675,0.0240386,0.6007285,0.05288721,0.1959515,0.8134396,0.07898498,0.544409,0.3751833,0.4825523"
"Zm00001eb057330",0.0661368987040823,2,"Yes","0.6351204,0.03422129"
"Zm00001eb198750",0.06626933,1,"No","0.06626933"
"Zm00001eb059850",0.06629796,1,"No","0.06629796"
"Zm00001eb356420",0.06655204,1,"No","0.06655204"
"Zm00001eb336950",0.06694874,1,"No","0.06694874"
"Zm00001eb104430",0.06715343,1,"No","0.06715343"
"Zm00001eb395630",0.0672398511269208,5,"Yes","0.1193426,0.9520093,0.6562175,0.1433674,0.04899055"
"Zm00001eb024970",0.067382019133277,2,"Yes","0.05671188,0.0551875"
"Zm00001eb316580",0.06810459,1,"No","0.06810459"
"Zm00001eb419270",0.068115599340933,4,"Yes","0.01114393,0.179868,0.2102929,0.09762258"
"Zm00001eb105730",0.0681758314932104,9,"Yes","0.8567135,0.6915534,0.9913943,0.06118668,0.8555164,0.05957882,0.01519547,0.8618716,0.9519959"
"Zm00001eb421500",0.06832286,1,"No","0.06832286"
"Zm00001eb251590",0.0685878152947087,3,"Yes","0.06774097,0.6635,0.1122081"
"Zm00001eb394200",0.068819961691218,3,"Yes","0.2067787,0.01414894,0.1681833"
"Zm00001eb050000",0.0693526466947876,6,"Yes","0.8666182,0.8882082,0.7783714,0.008426892,0.3658759,0.1350535"
"Zm00001eb192690",0.0694881741461044,3,"Yes","0.1113711,0.09108407,0.6586858"
"Zm00001eb197630",0.0695542811206126,2,"Yes","0.03543257,0.8586478"
"Zm00001eb430470",0.06959034,1,"No","0.06959034"
"Zm00001eb080510",0.0696439909926201,3,"Yes","0.04959897,0.1174264,0.1258495"
"Zm00001eb391010",0.06988271,1,"No","0.06988271"
"Zm00001eb254290",0.07004008,1,"No","0.07004008"
"Zm00001eb290170",0.07122922,1,"No","0.07122922"
"Zm00001eb205430",0.071474119483794,8,"Yes","0.6246511,0.1851597,0.1326188,0.1274167,0.361608,0.1780224,0.02751176,0.04456454"
"Zm00001eb202540",0.0723581338439616,2,"Yes","0.866465,0.03685852"
"Zm00001eb344490",0.0723659684724034,3,"Yes","0.03317229,0.1167261,0.8411852"
"Zm00001eb142080",0.0725080957362456,3,"Yes","0.177396,0.03607143,0.06445427"
"Zm00001eb077670",0.0726218872843442,2,"Yes","0.8762524,0.03700903"
"Zm00001eb254430",0.07293688,1,"No","0.07293688"
"Zm00001eb254150",0.07304818,1,"No","0.07304818"
"Zm00001eb246860",0.07430164,1,"No","0.07430164"
"Zm00001eb220640",0.0745405284853197,2,"Yes","0.03848804,0.1997277"
"Zm00001eb053680",0.07504329,1,"No","0.07504329"
"Zm00001eb266980",0.07504497,1,"No","0.07504497"
"Zm00001eb039450",0.07531717,1,"No","0.07531717"
"Zm00001eb249220",0.0753351400240886,2,"Yes","0.03844689,0.9657913"
"Zm00001eb281210",0.07574304,1,"No","0.07574304"
"Zm00001eb102530",0.0762173078687046,9,"Yes","0.7635762,0.01464007,0.8722846,0.00795048,0.4176066,0.9650053,0.43934,0.8242518,0.7245339"
"Zm00001eb351350",0.0762650184291679,3,"Yes","0.1864973,0.09058719,0.1203006"
"Zm00001eb270990",0.0766306180376999,2,"Yes","0.03908526,0.04529288"
"Zm00001eb124790",0.076791,1,"No","0.076791"
"Zm00001eb151220",0.07681922352217,2,"Yes","0.03918591,0.583721"
"Zm00001eb280850",0.07697766,1,"No","0.07697766"
"Zm00001eb172590",0.0771375393249314,3,"Yes","0.4742051,0.1035636,0.08107618"
"Zm00001eb106650",0.0774122653736635,3,"Yes","0.04589203,0.07988979,0.3065463"
"Zm00001eb414870",0.0776227137649504,28,"Yes","0.7317376,0.5114443,0.2545964,0.09947083,0.6260851,0.4048729,0.966215,0.6802208,0.7244361,0.2847359,0.2184304,0.8796811,0.9099125,0.7222207,0.428792,0.3146587,0.2402406,0.2694715,0.9785786,0.0619222,0.4820439,0.3860195,0.01970478,0.004799206,0.001701218,0.6056498,0.8933176,0.7362773"
"Zm00001eb302880",0.0778339262829804,5,"Yes","0.9506471,0.007413147,0.7834148,0.7156662,0.08951509"
"Zm00001eb067370",0.0782479294235411,3,"Yes","0.1264468,0.1967873,0.01599212"
"Zm00001eb321500",0.0782583177731672,2,"Yes","0.03993654,0.887824"
"Zm00001eb395640",0.0785197945951821,2,"Yes","0.04006576,0.1313071"
"Zm00001eb274910",0.0790497425706604,5,"Yes","0.1465174,0.9374305,0.4196227,0.1525864,0.144971"
"Zm00001eb011920",0.0804882163974756,5,"Yes","0.1124189,0.2512566,0.1297461,0.1416352,0.8182132"
"Zm00001eb161450",0.0813438,1,"No","0.0813438"
"Zm00001eb372730",0.0815641696522849,2,"Yes","0.04169014,0.4368304"
"Zm00001eb043490",0.08175775,1,"No","0.08175775"
"Zm00001eb104570",0.0829340521343248,2,"Yes","0.05561742,0.04241051"
"Zm00001eb346680",0.08301606,1,"No","0.08301606"
"Zm00001eb098520",0.0831053815724865,2,"Yes","0.04245342,0.8916729"
"Zm00001eb108530",0.0832680841297893,2,"Yes","0.04289137,0.5818897"
"Zm00001eb108540",0.0832680841297893,2,"Yes","0.04289137,0.5818897"
"Zm00001eb302700",0.08335048,1,"No","0.08335048"
"Zm00001eb112020",0.0839806268593745,2,"Yes","0.7453184,0.04415331"
"Zm00001eb112050",0.08484998,1,"No","0.08484998"
"Zm00001eb396170",0.0850277943537356,18,"Yes","0.08427228,0.5998032,0.02040548,0.5543439,0.001538634,0.4406799,0.7401571,0.1555705,0.7424745,0.6452957,0.6696682,0.514029,0.275181,0.273393,0.2831447,0.2870108,0.1448005,0.8706203"
"Zm00001eb143850",0.0850862123572257,2,"Yes","0.04350563,0.9393057"
"Zm00001eb044780",0.0852595547089069,5,"Yes","0.1134977,0.1109161,0.0964942,0.8421432,0.7791249"
"Zm00001eb417200",0.08595556,1,"No","0.08595556"
"Zm00001eb161560",0.086572592992912,4,"Yes","0.7147338,0.3471365,0.01348209,0.7909498"
"Zm00001eb360640",0.0872187100524716,2,"Yes","0.05383041,0.1969237"
"Zm00001eb187080",0.0872850216221412,2,"Yes","0.04471309,0.5376211"
"Zm00001eb315400",0.087412866736553,4,"Yes","0.2417039,0.4441029,0.09291698,0.06944735"
"Zm00001eb076500",0.08741354,1,"No","0.08741354"
"Zm00001eb043120",0.08763453,1,"No","0.08763453"
"Zm00001eb432440",0.0877409207608388,4,"Yes","0.1742739,0.5481185,0.0149052,0.1652674"
"Zm00001eb276210",0.0882116142120882,4,"Yes","0.8110493,0.5714079,0.09433905,0.02852258"
"Zm00001eb237100",0.08852751,1,"No","0.08852751"
"Zm00001eb214540",0.0885658946929319,2,"Yes","0.07764181,0.07043671"
"Zm00001eb020560",0.08868072,1,"No","0.08868072"
"Zm00001eb390710",0.08908898,1,"No","0.08908898"
"Zm00001eb203260",0.0900396631488987,5,"Yes","0.3938514,0.09233881,0.06112903,0.5082516,0.1243268"
"Zm00001eb136640",0.0902830232135217,2,"Yes","0.2476471,0.0721836"
"Zm00001eb067620",0.0911127930372363,2,"Yes","0.04676908,0.9606723"
"Zm00001eb115770",0.09156025,1,"No","0.09156025"
"Zm00001eb322370",0.09237023,1,"No","0.09237023"
"Zm00001eb214850",0.0925557848132527,6,"Yes","0.1872094,0.786643,0.5111583,0.03927282,0.05336167,0.6266573"
"Zm00001eb156190",0.0925629670209214,2,"Yes","0.05888127,0.527721"
"Zm00001eb153830",0.092891754697637,3,"Yes","0.4664323,0.04637096,0.1023386"
"Zm00001eb400330",0.09307321,1,"No","0.09307321"
"Zm00001eb203230",0.0932431710564922,5,"Yes","0.7265045,0.7735737,0.2733845,0.03259166,0.04702657"
"Zm00001eb074580",0.09336586,1,"No","0.09336586"
"Zm00001eb005430",0.09405615,1,"No","0.09405615"
"Zm00001eb395600",0.09439626,1,"No","0.09439626"
"Zm00001eb323900",0.09468542,1,"No","0.09468542"
"Zm00001eb205010",0.0947111105276883,9,"Yes","0.3295774,0.03755661,0.6528632,0.2499481,0.4903206,0.5407125,0.2909978,0.0256613,0.05667547"
"Zm00001eb113600",0.0949534727229298,7,"Yes","0.01754861,0.03110056,0.9810304,0.214645,0.1864383,0.8587532,0.9261513"
"Zm00001eb396430",0.0950498131680708,2,"Yes","0.6729041,0.04894681"
"Zm00001eb134600",0.0951775849935045,3,"Yes","0.1387229,0.7340897,0.04237343"
"Zm00001eb210320",0.0960584099051486,3,"Yes","0.1358714,0.07842399,0.7082473"
"Zm00001eb321870",0.0965652626347638,2,"Yes","0.6306008,0.04995984"
"Zm00001eb160030",0.0966414713505455,2,"Yes","0.2190549,0.05291221"
"Zm00001eb400550",0.09730835,1,"No","0.09730835"
"Zm00001eb426950",0.0981461180374522,2,"Yes","0.4177675,0.05035043"
"Zm00001eb049630",0.0982276677940137,6,"Yes","0.5313382,0.02695961,0.8651338,0.1190596,0.04537589,0.08759724"
"Zm00001eb046910",0.09830617,1,"No","0.09830617"
"Zm00001eb411740",0.09832514,1,"No","0.09832514"
"Zm00001eb316930",0.09841984,1,"No","0.09841984"
"Zm00001eb223840",0.0984994528151754,3,"Yes","0.08178043,0.07165122,0.2747806"
"Zm00001eb066970",0.0987345822208668,2,"Yes","0.05068871,0.6413561"
"Zm00001eb408960",0.09891026,1,"No","0.09891026"
"Zm00001eb085650",0.09896823,1,"No","0.09896823"
"Zm00001eb428000",0.09990409,1,"No","0.09990409"
"Zm00001eb367490",0.09993707,1,"No","0.09993707"
"Zm00001eb009660",0.09994847,1,"No","0.09994847"
"Zm00001eb318990",0.100973924345521,4,"Yes","0.02176036,0.1524517,0.8067859,0.8548097"
"Zm00001eb146430",0.101476615962348,3,"Yes","0.4536193,0.04746696,0.1479103"
"Zm00001eb152800",0.1016732,1,"No","0.1016732"
"Zm00001eb390230",0.1017851,1,"No","0.1017851"
"Zm00001eb069500",0.1022477,1,"No","0.1022477"
"Zm00001eb421330",0.102332624355171,2,"Yes","0.05584237,0.9476377"
"Zm00001eb289960",0.102405098532808,2,"Yes","0.0842532,0.1190731"
"Zm00001eb229050",0.1025071,1,"No","0.1025071"
"Zm00001eb396650",0.102715924903991,2,"Yes","0.08564008,0.1018327"
"Zm00001eb311850",0.1030327,1,"No","0.1030327"
"Zm00001eb226820",0.1031094,1,"No","0.1031094"
